scenario,relaxed_column,signal_date,operation_status,candidate_count,ts_code,name,risk_flags,account_return,equity_before,equity_after,return_source,active_position,live_order_enabled,initial_equity,peak_equity,drawdown
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260114,NO_CANDIDATE,0,,,,0.0,855625.4404497814,855625.4404497814,,,False,500000.0,855625.4404497814,0.0
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260115,HISTORICAL_SIM_FILLED,9,301629.SZ,矽电股份,无,-0.0338313603969523,855625.4404497814,826678.4678091237,audit_dynamic_account_return,,False,500000.0,855625.4404497814,-0.03383136039695245
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260116,POSITION_OCCUPIED_SKIP,0,,,,0.0,826678.4678091237,826678.4678091237,,301629.SZ 矽电股份,False,500000.0,855625.4404497814,-0.03383136039695245
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260119,HISTORICAL_SIM_FILLED,10,300658.SZ,延江股份,无,0.0681174370165976,826678.4678091237,882989.686273089,audit_dynamic_account_return,,False,500000.0,882989.686273089,0.0
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260120,POSITION_OCCUPIED_SKIP,0,,,,0.0,882989.686273089,882989.686273089,,300658.SZ 延江股份,False,500000.0,882989.686273089,0.0
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260121,NO_CANDIDATE,0,,,,0.0,882989.686273089,882989.686273089,,,False,500000.0,882989.686273089,0.0
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260122,NO_CANDIDATE,0,,,,0.0,882989.686273089,882989.686273089,,,False,500000.0,882989.686273089,0.0
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260123,HISTORICAL_SIM_FILLED,10,300102.SZ,乾照光电,无,-0.011901988023952,882989.686273089,872480.3536017935,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.011901988023952037
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260126,POSITION_OCCUPIED_SKIP,0,,,,0.0,872480.3536017935,872480.3536017935,,300102.SZ 乾照光电,False,500000.0,882989.686273089,-0.011901988023952037
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260127,HISTORICAL_SIM_FILLED,7,002943.SZ,宇晶股份,无,-0.06343601695120472,872480.3536017935,817133.6751011171,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.07458299026111626
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260128,POSITION_OCCUPIED_SKIP,0,,,,0.0,817133.6751011171,817133.6751011171,,002943.SZ 宇晶股份,False,500000.0,882989.686273089,-0.07458299026111626
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260129,NO_CANDIDATE,0,,,,0.0,817133.6751011171,817133.6751011171,,,False,500000.0,882989.686273089,-0.07458299026111626
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260130,NO_CANDIDATE,0,,,,0.0,817133.6751011171,817133.6751011171,,,False,500000.0,882989.686273089,-0.07458299026111626
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260202,HISTORICAL_SIM_FILLED,3,002471.SZ,中超控股,无,0.03104895412844016,817133.6751011171,842504.8210961354,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.04584975997605545
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260203,POSITION_OCCUPIED_SKIP,0,,,,0.0,842504.8210961354,842504.8210961354,,002471.SZ 中超控股,False,500000.0,882989.686273089,-0.04584975997605545
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260204,HISTORICAL_SIM_FILLED,10,002928.SZ,华夏航空,无,0.0005672034632033601,842504.8210961354,842982.6927484267,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.04530856265549754
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260205,POSITION_OCCUPIED_SKIP,0,,,,0.0,842982.6927484267,842982.6927484267,,002928.SZ 华夏航空,False,500000.0,882989.686273089,-0.04530856265549754
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260206,NO_CANDIDATE,0,,,,0.0,842982.6927484267,842982.6927484267,,,False,500000.0,882989.686273089,-0.04530856265549754
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260209,HISTORICAL_SIM_FILLED,10,300480.SZ,光力科技,无,0.010334429988974561,842982.6927484267,851694.4383685525,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.03544237083518731
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260210,POSITION_OCCUPIED_SKIP,0,,,,0.0,851694.4383685525,851694.4383685525,,300480.SZ 光力科技,False,500000.0,882989.686273089,-0.03544237083518731
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260211,HISTORICAL_SIM_FILLED,8,600722.SH,金牛化工,无,-0.08557077203647409,851694.4383685525,778814.2877381842,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.11798031183649149
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260212,POSITION_OCCUPIED_SKIP,0,,,,0.0,778814.2877381842,778814.2877381842,,600722.SH 金牛化工,False,500000.0,882989.686273089,-0.11798031183649149
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260213,NO_CANDIDATE,0,,,,0.0,778814.2877381842,778814.2877381842,,,False,500000.0,882989.686273089,-0.11798031183649149
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260224,NO_CANDIDATE,0,,,,0.0,778814.2877381842,778814.2877381842,,,False,500000.0,882989.686273089,-0.11798031183649149
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260225,NO_CANDIDATE,0,,,,0.0,778814.2877381842,778814.2877381842,,,False,500000.0,882989.686273089,-0.11798031183649149
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260226,HISTORICAL_SIM_FILLED,10,002478.SZ,常宝股份,无,0.01535734382376072,778814.2877381842,790774.8065298367,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260227,POSITION_OCCUPIED_SKIP,0,,,,0.0,790774.8065298367,790774.8065298367,,002478.SZ 常宝股份,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260302,NO_CANDIDATE,0,,,,0.0,790774.8065298367,790774.8065298367,,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260303,NO_CANDIDATE,0,,,,0.0,790774.8065298367,790774.8065298367,,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260304,NO_CANDIDATE,0,,,,0.0,790774.8065298367,790774.8065298367,,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260305,NO_CANDIDATE,0,,,,0.0,790774.8065298367,790774.8065298367,,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260306,NO_CANDIDATE,0,,,,0.0,790774.8065298367,790774.8065298367,,,False,500000.0,882989.686273089,-0.10443483222603833
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260309,HISTORICAL_SIM_FILLED,10,601969.SH,海南矿业,无,-0.036203148468185446,790774.8065298367,762146.2688041364,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.13685711095789455
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260310,POSITION_OCCUPIED_SKIP,0,,,,0.0,762146.2688041364,762146.2688041364,,601969.SH 海南矿业,False,500000.0,882989.686273089,-0.13685711095789455
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260311,HISTORICAL_SIM_FILLED,10,600769.SH,祥龙电业,无,-0.042310114513981284,762146.2688041364,729899.7728946299,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.17337678543519464
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260312,POSITION_OCCUPIED_SKIP,0,,,,0.0,729899.7728946299,729899.7728946299,,600769.SH 祥龙电业,False,500000.0,882989.686273089,-0.17337678543519464
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260313,NO_CANDIDATE,0,,,,0.0,729899.7728946299,729899.7728946299,,,False,500000.0,882989.686273089,-0.17337678543519464
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260316,NO_CANDIDATE,0,,,,0.0,729899.7728946299,729899.7728946299,,,False,500000.0,882989.686273089,-0.17337678543519464
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260317,HISTORICAL_SIM_FILLED,9,000533.SZ,顺钠股份,无,-0.09339719331742248,729899.7728946299,661729.1827032474,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260318,POSITION_OCCUPIED_SKIP,0,,,,0.0,661729.1827032474,661729.1827032474,,000533.SZ 顺钠股份,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260319,NO_CANDIDATE,0,,,,0.0,661729.1827032474,661729.1827032474,,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260320,NO_CANDIDATE,0,,,,0.0,661729.1827032474,661729.1827032474,,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260323,NO_CANDIDATE,0,,,,0.0,661729.1827032474,661729.1827032474,,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260324,NO_CANDIDATE,0,,,,0.0,661729.1827032474,661729.1827032474,,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260325,NO_CANDIDATE,0,,,,0.0,661729.1827032474,661729.1827032474,,,False,500000.0,882989.686273089,-0.2505810736065729
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260326,HISTORICAL_SIM_FILLED,6,603026.SH,石大胜华,无,0.0831787441085456,661729.1827032474,716770.9850604779,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.18824534849799301
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260327,POSITION_OCCUPIED_SKIP,0,,,,0.0,716770.9850604779,716770.9850604779,,603026.SH 石大胜华,False,500000.0,882989.686273089,-0.18824534849799301
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260330,HISTORICAL_SIM_FILLED,10,603778.SH,国晟科技,无,0.04325784615384616,716770.9850604779,747776.9540597649,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260331,POSITION_OCCUPIED_SKIP,0,,,,0.0,747776.9540597649,747776.9540597649,,603778.SH 国晟科技,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260401,NO_CANDIDATE,0,,,,0.0,747776.9540597649,747776.9540597649,,,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260402,NO_CANDIDATE,0,,,,0.0,747776.9540597649,747776.9540597649,,,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260403,NO_CANDIDATE,0,,,,0.0,747776.9540597649,747776.9540597649,,,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260407,NO_CANDIDATE,0,,,,0.0,747776.9540597649,747776.9540597649,,,False,500000.0,882989.686273089,-0.1531305906686501
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260408,HISTORICAL_SIM_FILLED,10,002929.SZ,润建股份,无,-0.0344925139996292,747776.9540597649,721984.2470032583,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.1823412456258694
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260409,POSITION_OCCUPIED_SKIP,0,,,,0.0,721984.2470032583,721984.2470032583,,002929.SZ 润建股份,False,500000.0,882989.686273089,-0.1823412456258694
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260410,HISTORICAL_SIM_FILLED,10,000659.SZ,珠海中富,无,-0.05111028571428577,721984.2470032583,685083.4258577083,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.2241320181787182
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260413,POSITION_OCCUPIED_SKIP,0,,,,0.0,685083.4258577083,685083.4258577083,,000659.SZ 珠海中富,False,500000.0,882989.686273089,-0.2241320181787182
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260414,HISTORICAL_SIM_FILLED,10,002149.SZ,西部材料,无,0.0223347692307692,685083.4258577083,700384.606078065,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.20680318585119728
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260415,POSITION_OCCUPIED_SKIP,0,,,,0.0,700384.606078065,700384.606078065,,002149.SZ 西部材料,False,500000.0,882989.686273089,-0.20680318585119728
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260416,NO_CANDIDATE,0,,,,0.0,700384.606078065,700384.606078065,,,False,500000.0,882989.686273089,-0.20680318585119728
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260417,HISTORICAL_SIM_FILLED,10,301319.SZ,唯特偶,无,0.0352808081329955,700384.606078065,725094.7409844088,audit_dynamic_account_return,,False,500000.0,882989.686273089,-0.17881856123951023
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260420,POSITION_OCCUPIED_SKIP,0,,,,0.0,725094.7409844088,725094.7409844088,,301319.SZ 唯特偶,False,500000.0,882989.686273089,-0.17881856123951023
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260421,NO_CANDIDATE,0,,,,0.0,725094.7409844088,725094.7409844088,,,False,500000.0,882989.686273089,-0.17881856123951023
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260422,NO_CANDIDATE,0,,,,0.0,725094.7409844088,725094.7409844088,,,False,500000.0,882989.686273089,-0.17881856123951023
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260423,HISTORICAL_SIM_FILLED,10,001267.SZ,汇绿生态,无,-0.041645517560787285,725094.7409844088,694897.7952155081,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.21301708726800272
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260424,POSITION_OCCUPIED_SKIP,0,,,,0.0,694897.7952155081,694897.7952155081,,001267.SZ 汇绿生态,False,500000.0,882989.686273089,-0.21301708726800272
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260427,REVIEW_REQUIRED_PLAN_ONLY,10,600152.SH,维科技术,LOSS_OVERLAY_WATCH,0.0,694897.7952155081,694897.7952155081,manual_review_skip,,False,500000.0,882989.686273089,-0.21301708726800272
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260428,HISTORICAL_SIM_FILLED,5,000593.SZ,德龙汇能,无,-0.021126977211278403,694897.7952155081,680216.7053318224,candidate_net_return_x_position,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260429,POSITION_OCCUPIED_SKIP,0,,,,0.0,680216.7053318224,680216.7053318224,,000593.SZ 德龙汇能,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260430,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260506,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260507,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260508,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260511,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260512,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260513,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_segment_limit_up_count,segment_limit_up_count_bucket,20260514,NO_CANDIDATE,0,,,,0.0,680216.7053318224,680216.7053318224,,,False,500000.0,882989.686273089,-0.22964365733095715
relax_market_chain_count,market_chain_count_bucket,20251112,HISTORICAL_SIM_FILLED,2,300272.SZ,开能健康,无,-0.04090295249130936,500000.0,479548.5237543453,candidate_net_return_x_position,,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251113,POSITION_OCCUPIED_SKIP,0,,,,0.0,479548.5237543453,479548.5237543453,,300272.SZ 开能健康,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251114,NO_CANDIDATE,0,,,,0.0,479548.5237543453,479548.5237543453,,,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251117,NO_CANDIDATE,0,,,,0.0,479548.5237543453,479548.5237543453,,,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251118,NO_CANDIDATE,0,,,,0.0,479548.5237543453,479548.5237543453,,,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251119,NO_CANDIDATE,0,,,,0.0,479548.5237543453,479548.5237543453,,,False,500000.0,500000.0,-0.040902952491309374
relax_market_chain_count,market_chain_count_bucket,20251120,HISTORICAL_SIM_FILLED,1,301092.SZ,争光股份,无,-0.0505145833968012,479548.5237543453,455324.3298583436,audit_dynamic_account_return,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251121,POSITION_OCCUPIED_SKIP,0,,,,0.0,455324.3298583436,455324.3298583436,,301092.SZ 争光股份,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251124,NO_CANDIDATE,0,,,,0.0,455324.3298583436,455324.3298583436,,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251125,REVIEW_REQUIRED_PLAN_ONLY,1,301117.SZ,佳缘科技,LOSS_OVERLAY_WATCH,0.0,455324.3298583436,455324.3298583436,manual_review_skip,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251126,NO_CANDIDATE,0,,,,0.0,455324.3298583436,455324.3298583436,,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251127,NO_CANDIDATE,0,,,,0.0,455324.3298583436,455324.3298583436,,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251128,NO_CANDIDATE,0,,,,0.0,455324.3298583436,455324.3298583436,,,False,500000.0,500000.0,-0.08935134028331282
relax_market_chain_count,market_chain_count_bucket,20251201,HISTORICAL_SIM_FILLED,1,920701.BJ,豪声电子,无,-0.05344836411842681,455324.3298583436,430987.98928409617,candidate_net_return_x_position,,False,500000.0,500000.0,-0.1380240214318077
relax_market_chain_count,market_chain_count_bucket,20251202,POSITION_OCCUPIED_SKIP,0,,,,0.0,430987.98928409617,430987.98928409617,,920701.BJ 豪声电子,False,500000.0,500000.0,-0.1380240214318077
relax_market_chain_count,market_chain_count_bucket,20251203,NO_CANDIDATE,0,,,,0.0,430987.98928409617,430987.98928409617,,,False,500000.0,500000.0,-0.1380240214318077
relax_market_chain_count,market_chain_count_bucket,20251204,HISTORICAL_SIM_FILLED,1,300946.SZ,恒而达,无,0.0291749495998269,430987.98928409617,443562.0421495904,audit_dynamic_account_return,,False,500000.0,500000.0,-0.11287591570081923
relax_market_chain_count,market_chain_count_bucket,20251205,POSITION_OCCUPIED_SKIP,0,,,,0.0,443562.0421495904,443562.0421495904,,300946.SZ 恒而达,False,500000.0,500000.0,-0.11287591570081923
relax_market_chain_count,market_chain_count_bucket,20251208,NO_CANDIDATE,0,,,,0.0,443562.0421495904,443562.0421495904,,,False,500000.0,500000.0,-0.11287591570081923
relax_market_chain_count,market_chain_count_bucket,20251209,NO_CANDIDATE,0,,,,0.0,443562.0421495904,443562.0421495904,,,False,500000.0,500000.0,-0.11287591570081923
relax_market_chain_count,market_chain_count_bucket,20251210,HISTORICAL_SIM_FILLED,1,300189.SZ,神农种业,无,-0.03256789728958624,443562.0421495904,429116.1591193034,candidate_net_return_x_position,,False,500000.0,500000.0,-0.1417676817613932
relax_market_chain_count,market_chain_count_bucket,20251211,POSITION_OCCUPIED_SKIP,0,,,,0.0,429116.1591193034,429116.1591193034,,300189.SZ 神农种业,False,500000.0,500000.0,-0.1417676817613932
relax_market_chain_count,market_chain_count_bucket,20251212,HISTORICAL_SIM_FILLED,1,920576.BJ,天力复合,无,0.181313377355646,429116.1591193034,506920.65920710715,audit_dynamic_account_return,,False,500000.0,506920.65920710715,0.0
relax_market_chain_count,market_chain_count_bucket,20251215,POSITION_OCCUPIED_SKIP,0,,,,0.0,506920.65920710715,506920.65920710715,,920576.BJ 天力复合,False,500000.0,506920.65920710715,0.0
relax_market_chain_count,market_chain_count_bucket,20251216,NO_CANDIDATE,0,,,,0.0,506920.65920710715,506920.65920710715,,,False,500000.0,506920.65920710715,0.0
relax_market_chain_count,market_chain_count_bucket,20251217,HISTORICAL_SIM_FILLED,1,301205.SZ,联特科技,无,-0.0276341099098088,506920.65920710715,492912.35799502523,candidate_net_return_x_position,,False,500000.0,506920.65920710715,-0.027634109909808746
relax_market_chain_count,market_chain_count_bucket,20251218,POSITION_OCCUPIED_SKIP,0,,,,0.0,492912.35799502523,492912.35799502523,,301205.SZ 联特科技,False,500000.0,506920.65920710715,-0.027634109909808746
relax_market_chain_count,market_chain_count_bucket,20251219,REVIEW_REQUIRED_PLAN_ONLY,2,300557.SZ,理工光科,LOSS_OVERLAY_WATCH,0.0,492912.35799502523,492912.35799502523,manual_review_skip,,False,500000.0,506920.65920710715,-0.027634109909808746
relax_market_chain_count,market_chain_count_bucket,20251222,HISTORICAL_SIM_FILLED,2,300189.SZ,神农种业,无,0.027590202365308805,492912.35799502523,506511.90970046946,candidate_net_return_x_position,,False,500000.0,506920.65920710715,-0.0008063382290969257
relax_market_chain_count,market_chain_count_bucket,20251223,POSITION_OCCUPIED_SKIP,0,,,,0.0,506511.90970046946,506511.90970046946,,300189.SZ 神农种业,False,500000.0,506920.65920710715,-0.0008063382290969257
relax_market_chain_count,market_chain_count_bucket,20251224,NO_CANDIDATE,0,,,,0.0,506511.90970046946,506511.90970046946,,,False,500000.0,506920.65920710715,-0.0008063382290969257
relax_market_chain_count,market_chain_count_bucket,20251225,NO_CANDIDATE,0,,,,0.0,506511.90970046946,506511.90970046946,,,False,500000.0,506920.65920710715,-0.0008063382290969257
relax_market_chain_count,market_chain_count_bucket,20251226,NO_CANDIDATE,0,,,,0.0,506511.90970046946,506511.90970046946,,,False,500000.0,506920.65920710715,-0.0008063382290969257
relax_market_chain_count,market_chain_count_bucket,20251229,HISTORICAL_SIM_FILLED,1,301225.SZ,恒勃股份,无,0.10788339052074009,506511.90970046946,561156.1318580911,candidate_net_return_x_position,,False,500000.0,561156.1318580911,0.0
relax_market_chain_count,market_chain_count_bucket,20251230,POSITION_OCCUPIED_SKIP,0,,,,0.0,561156.1318580911,561156.1318580911,,301225.SZ 恒勃股份,False,500000.0,561156.1318580911,0.0
relax_market_chain_count,market_chain_count_bucket,20251231,HISTORICAL_SIM_FILLED,2,300058.SZ,蓝色光标,无,0.1308549259970799,561156.1318580911,634586.1759651892,audit_dynamic_account_return,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260105,POSITION_OCCUPIED_SKIP,0,,,,0.0,634586.1759651892,634586.1759651892,,300058.SZ 蓝色光标,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260106,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260107,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260108,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260109,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260112,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260113,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260114,NO_CANDIDATE,0,,,,0.0,634586.1759651892,634586.1759651892,,,False,500000.0,634586.1759651892,0.0
relax_market_chain_count,market_chain_count_bucket,20260115,HISTORICAL_SIM_FILLED,1,301629.SZ,矽电股份,无,-0.0338313603969523,634586.1759651892,613117.2623431871,audit_dynamic_account_return,,False,500000.0,634586.1759651892,-0.03383136039695234
relax_market_chain_count,market_chain_count_bucket,20260116,POSITION_OCCUPIED_SKIP,0,,,,0.0,613117.2623431871,613117.2623431871,,301629.SZ 矽电股份,False,500000.0,634586.1759651892,-0.03383136039695234
relax_market_chain_count,market_chain_count_bucket,20260119,HISTORICAL_SIM_FILLED,2,300658.SZ,延江股份,无,0.0681174370165976,613117.2623431871,654881.2388446379,audit_dynamic_account_return,,False,500000.0,654881.2388446379,0.0
relax_market_chain_count,market_chain_count_bucket,20260120,POSITION_OCCUPIED_SKIP,0,,,,0.0,654881.2388446379,654881.2388446379,,300658.SZ 延江股份,False,500000.0,654881.2388446379,0.0
relax_market_chain_count,market_chain_count_bucket,20260121,HISTORICAL_SIM_FILLED,1,301486.SZ,致尚科技,无,-0.02196196051998072,654881.2388446379,640498.7629318559,candidate_net_return_x_position,,False,500000.0,654881.2388446379,-0.021961960519980783
relax_market_chain_count,market_chain_count_bucket,20260122,POSITION_OCCUPIED_SKIP,0,,,,0.0,640498.7629318559,640498.7629318559,,301486.SZ 致尚科技,False,500000.0,654881.2388446379,-0.021961960519980783
relax_market_chain_count,market_chain_count_bucket,20260123,HISTORICAL_SIM_FILLED,1,920368.BJ,连城数控,无,0.1027727855059111,640498.7629318559,706324.6049114529,audit_dynamic_account_return,,False,500000.0,706324.6049114529,0.0
relax_market_chain_count,market_chain_count_bucket,20260126,POSITION_OCCUPIED_SKIP,0,,,,0.0,706324.6049114529,706324.6049114529,,920368.BJ 连城数控,False,500000.0,706324.6049114529,0.0
relax_market_chain_count,market_chain_count_bucket,20260127,NO_CANDIDATE,0,,,,0.0,706324.6049114529,706324.6049114529,,,False,500000.0,706324.6049114529,0.0
relax_market_chain_count,market_chain_count_bucket,20260128,HISTORICAL_SIM_FILLED,3,300164.SZ,通源石油,无,0.0457725821591917,706324.6049114529,738654.9059208209,audit_dynamic_account_return,,False,500000.0,738654.9059208209,0.0
relax_market_chain_count,market_chain_count_bucket,20260129,POSITION_OCCUPIED_SKIP,0,,,,0.0,738654.9059208209,738654.9059208209,,300164.SZ 通源石油,False,500000.0,738654.9059208209,0.0
relax_market_chain_count,market_chain_count_bucket,20260130,NO_CANDIDATE,0,,,,0.0,738654.9059208209,738654.9059208209,,,False,500000.0,738654.9059208209,0.0
