rule,family,description,signal_time_fields,uses_only_signal_time_known_fields,selection_signature,raw_event_count,candidate_day_count,selected_price_confirmed_count,selected_queue_unknown_count,unresolved_exit_count,independent_trade_count,independent_win_rate,independent_avg_account_return,independent_median_account_return,independent_equity_multiple,independent_max_drawdown,independent_max_profit,independent_max_loss,independent_profit_loss_ratio,independent_max_consecutive_losses,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,equivalent_rule_count,independent_profitable,merged_d_trade_count,merged_d_win_rate,merged_d_avg_account_return,merged_d_median_account_return,merged_d_equity_multiple,merged_d_max_drawdown,merged_d_max_profit,merged_d_max_loss,merged_d_profit_loss_ratio,merged_d_max_consecutive_losses,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,merged_chosen_candidate_day_count,merged_chosen_baseline_day_count,acde_d_count,acde_a_count,acde_e_count,acde_c_count,merged_d_compound_improved,acde_compound_improved,triple_gate_passed,formal_strategy_modified
time_1300_1454__open_any__speed_6_10__seal_rate_40_60,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号时全市场首板封住率40%~60%,"last_break_to_signal_minutes,market_seal_rate,signal_hhmm",True,ccce23e5efc9a712f73b87f9f67eb06ccde8e859,226,71,58,13,0,41,0.4878048780487805,0.0041489593031611306,-0.0031078765304121,1.1277749611981724,-0.30289440763454734,0.1369239803572005,-0.0848071231750459,1.3049685233474724,5,25,1.4184077220314553,16,0.7950992818785306,1,True,63.0,0.4603174603174603,0.009735760181279902,-0.0055981435278917,1.568836272107513,-0.4906494167091472,0.4527951871228668,-0.0848071231750459,1.7780528046764663,8.0,136.0,0.6544117647058824,0.03967852190431243,0.018851903186904988,125.32243720847885,-0.2297053474471087,0.4527951871228668,-0.13823939725321072,2.1908366138729534,4.0,70.0,49.0,40.0,36.0,43.0,17.0,False,False,False,False
time_1400_1454__open_any__speed_6_10__amount_ge2,OPEN_COUNT_FREE,14:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号前成交额至少前日2倍,"last_break_to_signal_minutes,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,55c19e762364a653a897a83f8501dc98c9075cf3,514,228,179,49,0,102,0.39215686274509803,0.00323757219731268,-0.0050220322363877,1.1265619645170015,-0.36236606842176167,0.2877539667175889,-0.1287678127560001,1.7864759050467809,6,54,1.2329668971585042,48,0.9137000896887626,1,True,112.0,0.38392857142857145,-0.0011297202274269005,-0.00524732142964105,0.738218099362829,-0.5367500688436755,0.2877539667175889,-0.1287678127560001,1.5179365665959097,7.0,143.0,0.4825174825174825,0.013732317309986012,-0.002004038720927356,4.61830119290935,-0.5217574985197272,0.3687231660523884,-0.17629142067722955,1.8035855468164306,5.0,221.0,32.0,80.0,30.0,23.0,10.0,False,False,False,False
time_1400_1429__open_any__speed_6_10__seal_rate_ge70,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号时全市场首板封住率至少70%,"last_break_to_signal_minutes,market_seal_rate,signal_hhmm",True,adc0860ecc27eac6e3020c57d98494c2aea3d2e0,314,163,132,31,0,90,0.43333333333333335,0.0025069188971428755,-0.00491694112297365,1.1261163662015021,-0.29314317998061024,0.1511065042771623,-0.1098246868368515,1.4919450528060245,10,43,0.8894176711473065,47,1.2661277178683281,1,True,98.0,0.45918367346938777,0.006403354545108138,-0.0038835884190902,1.637807646108853,-0.2654952575818965,0.1511065042771623,-0.1098246868368515,1.6136371187369891,10.0,137.0,0.5985401459854015,0.034312554768940705,0.0154683540099398,65.6441601786384,-0.22970534744710858,0.4892913885103991,-0.13823939725321072,2.383249094624112,6.0,159.0,28.0,59.0,37.0,30.0,11.0,False,False,False,False
time_any__open_eq2__speed_le1__duration_31_60,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板后1分钟内回封；首封后31~60分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,b3990704643944a88bf379b39700db8f260ea09d,425,242,205,37,0,106,0.4339622641509434,0.0031438689077636496,-0.004061822699407049,1.1249196541835638,-0.4446306576456337,0.137223624770882,-0.1792189802694261,1.4893491433612915,7,51,0.7920720991044228,55,1.420223809745962,1,True,111.0,0.43243243243243246,0.0013236933533232235,-0.0041210039727272,0.9081419130849817,-0.6081439589770737,0.1382973329857442,-0.1923385811861804,1.3860101067777177,6.0,142.0,0.5070422535211268,0.015974682872409888,0.0004306490534369973,5.3651218243612675,-0.5624844331994163,0.4892913885103991,-0.1792189802694261,1.6216866354428523,6.0,242.0,11.0,78.0,22.0,31.0,11.0,False,False,False,False
time_any__open_any__speed_6_10__duration_ge121,TIME_FREE+OPEN_COUNT_FREE,回封时间不限；炸板/回封次数不限；最后炸板后6~10分钟回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes",True,68b4cd0672d1e2a8548b4ed83620a1b43f19478c,519,233,191,42,0,98,0.47959183673469385,0.0030292300726594487,-0.0026607457344827,1.1248821215374736,-0.4412758432157404,0.1813358274087592,-0.1098246868368515,1.23663321935286,5,51,1.3495601727404123,47,0.8335175742874,2,True,103.0,0.47572815533980584,0.005986043013904744,-0.0050118606537476,1.5340833590758134,-0.39250973514310017,0.1813358274087592,-0.1098246868368515,1.4232315520097047,6.0,144.0,0.5555555555555556,0.022487273488990364,0.0085712171141209,16.967080528198515,-0.28280608346812386,0.3687231660523884,-0.11849477438811166,1.8793535114122213,7.0,226.0,28.0,80.0,28.0,30.0,6.0,False,False,False,False
time_any__open_eq4__speed_2_5__pre_low_ge0,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后2~5分钟回封；信号前最低价不低于昨收,"last_break_to_signal_minutes,open_times_at_signal,pre_signal_min_return",True,3785b227df836d6e3f9ff80a23759a2a294311d8,623,242,214,28,0,113,0.48672566371681414,0.002764898515924744,-0.0019747461402937,1.123974939058986,-0.4841873232497834,0.1371485053957081,-0.1197378340567651,1.1938475578285639,8,55,0.8499879012387932,58,1.322342279720543,1,True,118.0,0.5,0.0048902638666789705,-0.0006948129057692072,1.4547722445385465,-0.48095867714648954,0.1371485053957081,-0.1192656039362559,1.2455843678770047,8.0,144.0,0.5277777777777778,0.01453942228015171,0.0015099397009703346,5.652545358149698,-0.4008864311979463,0.3687231660523884,-0.1197378340567651,1.6079145760295184,6.0,242.0,17.0,93.0,23.0,23.0,5.0,False,False,False,False
time_any__open_any__speed_6_10__amount_ge2,TIME_FREE+OPEN_COUNT_FREE,回封时间不限；炸板/回封次数不限；最后炸板后6~10分钟回封；信号前成交额至少前日2倍,"last_break_to_signal_minutes,signal_cumulative_amount_vs_prev_day",True,8db3879b0b4112ea43df2dba023e986b2c6b97bb,1442,410,284,126,0,128,0.3984375,0.0029767023102169293,-0.01075871931887665,1.1236113936630543,-0.4129035506189854,0.2877539667175889,-0.1216891172491525,1.7113285587016602,7,64,1.0612162135876428,64,1.0587959166817398,1,True,128.0,0.3984375,0.0029767023102169293,-0.01075871931887665,1.1236113936630543,-0.4129035506189854,0.2877539667175889,-0.1216891172491525,1.7113285587016602,7.0,146.0,0.4246575342465753,0.004911032277457582,-0.0075302180519793,1.444256746323247,-0.40515753475452476,0.2877539667175889,-0.14417251000998996,1.6462110115572908,7.0,410.0,3.0,106.0,12.0,19.0,9.0,False,False,False,False
time_1400_1429__open_3_5__speed_any__recent5_ge5pct,SPEED_FREE,14:00~14:29回封；第3~5次炸板后的回封；回封速度不限；回封前5分钟成交额至少前日5%,"open_times_at_signal,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,c0260268f3836d0ae0639132d5122d70162b449e,947,298,254,44,0,123,0.43089430894308944,0.002678168304690977,-0.0067596540179023,1.1211165511203218,-0.5184639840517546,0.2971055310979901,-0.1569867550068164,1.505212579534896,8,61,0.8265753491469537,62,1.356339204014906,1,True,126.0,0.42857142857142855,0.004095303863069247,-0.00702979632723685,1.3402018801648732,-0.4496221123132321,0.2971055310979901,-0.1569867550068164,1.6254164899180366,8.0,145.0,0.503448275862069,0.015730981428723388,0.0006711370188135,6.798624076302827,-0.3637613315809579,0.2971055310979901,-0.1569867550068164,1.8683920868752677,10.0,295.0,13.0,101.0,19.0,16.0,9.0,False,False,False,False
time_any__open_eq4__speed_le1__pre_low_ge0,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后1分钟内回封；信号前最低价不低于昨收,"last_break_to_signal_minutes,open_times_at_signal,pre_signal_min_return",True,3af35a7f8ffae5e5137f216b78866f6ade7dca73,745,257,220,37,0,117,0.452991452991453,0.0036990682945177507,-0.0062535359571112,1.1180534972066116,-0.5547986970040963,0.3339820061776503,-0.1604044205087896,1.3790796768792757,6,58,1.0566689629137112,59,1.0580924929635827,1,True,118.0,0.4406779661016949,0.003310791950982213,-0.0070324088947894495,1.0751425004304231,-0.5405401455650979,0.3339820061776503,-0.1604044205087896,1.4314035530032183,8.0,147.0,0.54421768707483,0.020144932934372407,0.005453001507974747,11.65907203928953,-0.26728491906084106,0.3339820061776503,-0.1604044205087896,1.6699001319622484,5.0,257.0,13.0,83.0,27.0,28.0,9.0,False,False,False,False
time_before_1400__open_eq4__speed_any__seal_rate_40_60,SPEED_FREE,14:00前回封；第4次炸板后的回封；回封速度不限；信号时全市场首板封住率40%~60%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,3e7fdefa66f5857cb4aa05c0fa6d408178279e69,156,53,44,9,0,37,0.5135135135135135,0.0049750985431674406,0.0046593202055172,1.117765225997802,-0.3500660019296895,0.1372973208315789,-0.1186095371999999,1.1501378729681884,4,17,0.7230687580343357,20,1.5458629813248315,2,True,62.0,0.5161290322580645,0.014185756337071188,0.0074472136623635506,2.0098560133651353,-0.27175520876370174,0.4527951871228668,-0.0965162086203549,1.5808768611434219,4.0,134.0,0.6492537313432836,0.044659372959625444,0.020508964637884326,198.85830777119423,-0.22970534744710847,0.4892913885103991,-0.13823939725321072,2.3057237199221907,7.0,53.0,49.0,42.0,34.0,42.0,16.0,False,False,False,False
time_1300_1359__open_3_5__speed_ge11,STRUCTURAL_GRID,13:00~13:59回封；第3~5次炸板后的回封；最后炸板11分钟后回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,d4ac487767f365ea2283bf189b4a74660e011ad7,389,208,179,29,0,98,0.4387755102040816,0.0028471099981040525,-0.00699790608327905,1.1172102783775262,-0.5511583580465307,0.1813358274087592,-0.1075199501545683,1.4509444890200465,7,51,1.3130603044669615,47,0.8508446067380421,1,True,102.0,0.45098039215686275,0.0011826167241067462,-0.00699790608327905,0.946313298196384,-0.5511583580465307,0.1813358274087592,-0.1197378340567651,1.2814603051297433,7.0,142.0,0.5,0.018071087994559844,-0.0001829223688525863,8.29376100786651,-0.3026991465897211,0.3687231660523884,-0.13823939725321072,1.9100774561040534,6.0,208.0,19.0,81.0,28.0,25.0,8.0,False,False,False,False
time_0930_1000__open_eq4__speed_any__duration_16_30,SPEED_FREE,09:30~10:00回封；第4次炸板后的回封；回封速度不限；首封后16~30分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,9df61de3b12923e2f13423ded14df69702d24ff3,46,28,24,4,0,20,0.5,0.006870102151556595,-0.00208461849943285,1.1171760056829827,-0.10812754957101645,0.115958120577051,-0.0677056228881947,1.4056919637246323,3,8,1.0822838723626453,12,1.032239354397998,1,True,51.0,0.5294117647058824,0.020092274362380484,0.004553404278500835,2.373746187731003,-0.24496024330066601,0.4527951871228668,-0.07417800648559235,1.9290495575336941,3.0,133.0,0.6390977443609023,0.04316333974329897,0.02150756108281972,162.90342334855214,-0.22970534744710858,0.4892913885103991,-0.13823939725321072,2.412329128155879,5.0,28.0,51.0,30.0,41.0,45.0,17.0,True,False,False,False
time_1400_1429__open_2_3__speed_any__seal_rate_40_60,SPEED_FREE,14:00~14:29回封；第2~3次炸板后的回封；回封速度不限；信号时全市场首板封住率40%~60%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,630132f61abdd0699501b5ac9711cda4f540ecf2,218,59,52,7,0,40,0.55,0.004051489497240063,0.00569185485604075,1.115900144528232,-0.17483759700524315,0.1199603225526315,-0.109385915162897,0.9985159443204262,3,23,1.0452262456201875,17,1.0676158862295984,1,True,63.0,0.5396825396825397,0.015545121095133096,0.0062916762490272,2.250278570955942,-0.2728363351511883,0.4527951871228668,-0.0801689401891305,1.6313957996385977,4.0,138.0,0.6739130434782609,0.04123398307266907,0.019802236073593688,162.2562236787104,-0.22970534744710858,0.4527951871228668,-0.13823939725321072,2.072404570416778,4.0,59.0,50.0,38.0,41.0,42.0,17.0,True,False,False,False
time_0930_1000__open_any__speed_ge11__break_close_le0_5,OPEN_COUNT_FREE,09:30~10:00回封；炸板/回封次数不限；最后炸板11分钟后回封；最后炸板分钟收盘回落不超0.5%,"last_break_close_depth_pct,last_break_to_signal_minutes,signal_hhmm",True,6dd47c343a149c91c78d2e220bbf6d083172215c,67,38,34,4,0,32,0.4375,0.005553912666463705,-0.0025893933037738,1.1155984601396376,-0.12747742039452103,0.3082331866285716,-0.0808694268976178,1.673112597986071,3,13,1.1662486685126214,19,0.9565699753916282,1,True,58.0,0.5344827586206896,0.011741597193766983,0.0037175582098436673,1.7679624069778705,-0.1884564592683453,0.3082331866285716,-0.0808694268976178,1.4973607235340867,3.0,130.0,0.6307692307692307,0.03751803286897125,0.01983517167087994,76.80559549837677,-0.22970534744710858,0.4892913885103991,-0.13823939725321072,2.143447834128275,5.0,38.0,48.0,34.0,37.0,44.0,15.0,False,False,False,False
time_any__open_eq4__speed_le5__amount_ge2,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后5分钟内回封；信号前成交额至少前日2倍,"last_break_to_signal_minutes,open_times_at_signal,signal_cumulative_amount_vs_prev_day",True,bebad1fe3806f6c122008c3df11bc254cec6baf4,963,344,292,52,0,133,0.40601503759398494,0.0029394668889972547,-0.0080599994202226,1.1143811775472117,-0.6222835291286091,0.2858048076223851,-0.1604044205087896,1.6618241006328662,8,67,0.4821656464647733,66,2.311199866099601,1,True,135.0,0.42962962962962964,0.006319308927062359,-0.0046817514528238,1.7244532456328434,-0.5565016424164828,0.3339820061776503,-0.1604044205087896,1.7393746872480895,8.0,150.0,0.4666666666666667,0.01029107204516175,-0.002191835588894978,3.163795854028189,-0.4735433507424426,0.3339820061776503,-0.1604044205087896,1.726776054743623,8.0,339.0,14.0,110.0,14.0,17.0,9.0,False,False,False,False
time_1300_1454__open_eq2__speed_any__break_rate_le50,SPEED_FREE,13:00~14:54回封；第2次炸板后的回封；回封速度不限；信号时累计炸板事件率不超50%,"market_break_event_rate,open_times_at_signal,signal_hhmm",True,51caaae0afdf51e3c2ba49b479cf7bfd351a4071,141,69,56,13,0,47,0.48936170212765956,0.0041684136222551425,-0.0043614932459362,1.1135480790250238,-0.26269993729978525,0.1585663049947058,-0.1293101803360104,1.2468238527889632,8,22,0.9229263285687611,25,1.206540592196423,1,True,68.0,0.5294117647058824,0.01154293354838711,0.004158897396146968,1.8220663914396698,-0.2885827643096238,0.4527951871228668,-0.1293101803360104,1.4283204750375778,7.0,136.0,0.6691176470588235,0.043905495454488574,0.024285743101765622,200.5052114497302,-0.20569199872479293,0.4892913885103991,-0.13823939725321072,2.1069154268975856,6.0,69.0,42.0,40.0,40.0,43.0,13.0,False,False,False,False
time_1001_1359__open_eq1__speed_any__ever_40_100,SPEED_FREE,10:01~13:59回封；第1次炸板后的回封；回封速度不限；信号时全市场已有40~100只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,889be5cdc852e2138ce886c763487409a50e72d4,4443,408,300,108,0,130,0.47692307692307695,0.002770096841803417,-0.00422351518470985,1.1134876647344136,-0.3448776903959927,0.2877539667175889,-0.1223049402677456,1.2324609007123117,5,61,1.0130903883955558,69,1.0991000186053073,2,True,130.0,0.47692307692307695,0.002770096841803417,-0.00422351518470985,1.1134876647344136,-0.3448776903959927,0.2877539667175889,-0.1223049402677456,1.2324609007123117,5.0,146.0,0.5,0.012579201296749084,0.00021389971685344038,4.165335961507119,-0.33291601888858435,0.4892913885103991,-0.10289842300991688,1.6332272421262175,8.0,408.0,0.0,112.0,15.0,11.0,8.0,False,False,False,False
time_any__open_ge5__speed_le5__duration_16_30,TIME_FREE,回封时间不限；第5次及以后炸板后的回封；最后炸板后5分钟内回封；首封后16~30分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,39b66c6c876b4b8a522c0ac1e69aa781af99e4f1,378,85,72,13,0,54,0.5,0.0032816535173431577,-0.00018574749715115,1.1132484301318906,-0.34666358477347314,0.137297320831579,-0.1192656039362559,1.1721104286867656,6,24,0.8489862425953428,30,1.3112679267083294,1,True,71.0,0.5070422535211268,0.012583353868258791,0.0010271704056976,1.9760851883125015,-0.42682052733001474,0.4527951871228668,-0.1192656039362559,1.581711564375281,6.0,133.0,0.6390977443609023,0.039699549202758345,0.019180342510750216,105.06346400573845,-0.18357358406638558,0.4892913885103991,-0.11849477438811166,2.1566422551192233,5.0,85.0,41.0,41.0,38.0,38.0,16.0,False,False,False,False
time_before_1400__open_any__speed_ge11__duration_16_30,OPEN_COUNT_FREE,14:00前回封；炸板/回封次数不限；最后炸板11分钟后回封；首封后16~30分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,signal_hhmm",True,62040a5df4de81576e0ab76a426d94ae05d51da8,1106,385,271,114,0,124,0.47580645161290325,0.0034217493094556377,-0.0032173101294503,1.1129780424302695,-0.44257523161618195,0.3082331866285716,-0.2119613369912833,1.251018452223235,7,59,1.1443227431172602,65,0.9726085137470895,1,True,126.0,0.47619047619047616,0.00454909230545718,-0.0032173101294503,1.2935606258733274,-0.3785362440967154,0.3082331866285716,-0.2119613369912833,1.3061930952126901,5.0,149.0,0.5167785234899329,0.015304075945405808,0.0004571259650704,6.010345261228413,-0.33448511274096615,0.3687231660523884,-0.2119613369912833,1.5731764190042674,4.0,385.0,2.0,94.0,19.0,26.0,10.0,False,False,False,False
time_1300_1359__open_eq3__speed_any__break_close_le0_5,SPEED_FREE,13:00~13:59回封；第3次炸板后的回封；回封速度不限；最后炸板分钟收盘回落不超0.5%,"last_break_close_depth_pct,open_times_at_signal,signal_hhmm",True,7c15facacae3181e720dc0efd82f2eaee16f34eb,1191,344,289,55,0,130,0.46153846153846156,0.0029937118546805542,-0.00568648788154575,1.1118121976083217,-0.5276047587896271,0.3721270239550671,-0.1595638622725343,1.3197156286378495,6,60,0.9704762948841031,70,1.1456356053921921,1,True,130.0,0.47692307692307695,0.004827975803320451,-0.0044934925728094995,1.4221202190788649,-0.49427970271792,0.3721270239550671,-0.1197378340567651,1.3397139279302392,6.0,145.0,0.496551724137931,0.012958692349236595,-0.0013986654,3.9747715009449918,-0.45952112569029413,0.4892913885103991,-0.14417251000998996,1.6058844369181995,8.0,344.0,4.0,109.0,15.0,16.0,5.0,False,False,False,False
time_1300_1454__open_eq3__speed_le2,STRUCTURAL_GRID,13:00~14:54回封；第3次炸板后的回封；最后炸板后2分钟内回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,60d3cd0e87d160a67912bb0268fd2dc8a4b38e38,1657,395,328,67,0,135,0.4222222222222222,0.0021949413806641557,-0.0072821321548,1.1116981214608381,-0.37965410870001903,0.1865259303471385,-0.1111996544999999,1.5204987711740112,7,66,1.099486485411851,69,1.011106672261107,1,True,135.0,0.4222222222222222,0.0021949413806641557,-0.0072821321548,1.1116981214608381,-0.37965410870001903,0.1865259303471385,-0.1111996544999999,1.5204987711740112,7.0,147.0,0.4965986394557823,0.010588764656724321,-0.0005626172596446,3.4868077769221104,-0.3832207634949434,0.25794581579670345,-0.14417251000998996,1.5843169899742309,5.0,395.0,1.0,114.0,13.0,16.0,4.0,False,False,False,False
time_any__open_eq2__speed_le5__growth_board,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板后5分钟内回封；仅创业板或科创板,"last_break_to_signal_minutes,market_segment,open_times_at_signal",True,f36eec4786b53278aac6bf4afc8275b650a239e3,752,293,221,72,0,112,0.44642857142857145,0.004446747186151095,-0.00975661224852585,1.1111308117510783,-0.5349053936986611,0.2888703665893359,-0.2040006245101206,1.4390810990143097,6,52,1.0436954239798837,60,1.064612133216074,1,True,115.0,0.41739130434782606,0.006370863886775946,-0.0111407124920517,1.354068981716808,-0.49405709645043716,0.4527951871228668,-0.2040006245101206,1.7346179347688726,6.0,143.0,0.5244755244755245,0.026527437352280785,0.002530025612004416,22.830502268238074,-0.35657016885308346,0.4527951871228668,-0.14417251000998996,1.9933851129878264,6.0,290.0,14.0,96.0,18.0,17.0,12.0,False,False,False,False
time_any__open_eq1__speed_2_5__duration_ge121,TIME_FREE,回封时间不限；第1次炸板后的回封；最后炸板后2~5分钟回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,c707e83d9a73bb836348023a851e4d13bebb9964,107,86,57,29,0,47,0.48936170212765956,0.00431343763357699,-0.0031554812255999,1.111002577419038,-0.46037698910031233,0.2113148545215564,-0.1529823317681416,1.2570687432549066,6,25,1.0165642181577794,22,1.092899550834477,1,True,66.0,0.5,0.012639983175798977,-0.0014580761423265002,1.9154359531517615,-0.5082981519316915,0.4527951871228668,-0.1529823317681416,1.684985072741212,7.0,136.0,0.6397058823529411,0.0417564105694601,0.02086677121148526,146.6787278178395,-0.22970534744710847,0.4892913885103991,-0.14417251000998996,2.1194759320197116,5.0,84.0,43.0,31.0,43.0,44.0,18.0,False,False,False,False
time_1400_1429__open_2_3__speed_any__ever_40_150,SPEED_FREE,14:00~14:29回封；第2~3次炸板后的回封；回封速度不限；信号时全市场已有40~150只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,ea40da4f71523f034184846fed91e54c3fa305e0,1464,374,310,64,0,131,0.44274809160305345,0.002522953160477475,-0.0076440303609625,1.1103927657504622,-0.6415224547839745,0.2877539667175889,-0.1389379853296101,1.4200698830577656,6,63,1.6397081719849151,68,0.6771892613100172,1,True,131.0,0.44274809160305345,0.002522953160477475,-0.0076440303609625,1.1103927657504622,-0.6415224547839745,0.2877539667175889,-0.1389379853296101,1.4200698830577656,6.0,149.0,0.44966442953020136,0.006927357598378325,-0.0062938178552321,1.787414093596258,-0.47934266955849847,0.4892913885103991,-0.1389379853296101,1.6066739752927146,7.0,374.0,2.0,113.0,18.0,13.0,5.0,False,False,False,False
time_any__open_any__speed_6_10__seal_rate_ge70,TIME_FREE+OPEN_COUNT_FREE,回封时间不限；炸板/回封次数不限；最后炸板后6~10分钟回封；信号时全市场首板封住率至少70%,"last_break_to_signal_minutes,market_seal_rate",True,af37452306cc1a27153254c14b59dc0030c3b1b8,2297,432,304,128,0,132,0.4393939393939394,0.0024315133507510603,-0.0067081082204429,1.1068764142009488,-0.34037312077132054,0.1935590908019999,-0.116943090852923,1.4210839625784117,7,64,1.0805254605011687,68,1.0243871659327284,1,True,133.0,0.45112781954887216,0.0026597808840245897,-0.0066902793325302,1.1434047062898525,-0.3292974894912599,0.1935590908019999,-0.116943090852923,1.3694759111209542,7.0,146.0,0.4794520547945205,0.013424585757933536,-0.00319406575309655,4.611596351321526,-0.39877092297058125,0.3687231660523884,-0.17629142067722955,1.724824542999348,7.0,432.0,1.0,110.0,15.0,10.0,11.0,False,False,False,False
time_any__open_eq3__speed_2_5__amount_ge1_5,TIME_FREE,回封时间不限；第3次炸板后的回封；最后炸板后2~5分钟回封；信号前成交额至少前日1.5倍,"last_break_to_signal_minutes,open_times_at_signal,signal_cumulative_amount_vs_prev_day",True,d588b6ae14fd1a312c4332a934376ac0b0bd7e80,913,338,290,48,0,130,0.45384615384615384,0.0026245222760767333,-0.004855586650236349,1.1054088835872253,-0.5555017070650378,0.2397254494319167,-0.1493043017448623,1.3468764995829,8,68,0.5761545033735337,62,1.9185980099344369,1,True,130.0,0.46923076923076923,0.0036877292377010345,-0.0042727733180863,1.2534274757603623,-0.4509223491554415,0.2397254494319167,-0.1493043017448623,1.3193060203138063,8.0,150.0,0.49333333333333335,0.004127276262265303,-0.0008910325331484,1.408213111566292,-0.44452599679169924,0.25491862088982453,-0.14417251000998996,1.220532155719143,8.0,338.0,7.0,104.0,24.0,18.0,4.0,False,False,False,False
time_1400_1429__open_eq2__speed_le5,STRUCTURAL_GRID,14:00~14:29回封；第2次炸板后的回封；最后炸板后5分钟内回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,d0c10570c2ffc71ed90e3753eaaeaff15d705cb3,724,280,223,57,0,111,0.44144144144144143,0.0025853086921730933,-0.0047372089874999,1.1049174092975975,-0.5648973843319522,0.2877539667175889,-0.109754904643421,1.424586172208614,6,53,1.568759980120454,58,0.7043253418618948,1,True,116.0,0.4396551724137931,0.00045749821074317495,-0.0048525130888289,0.8787076848841869,-0.5696371881835895,0.2877539667175889,-0.109754904643421,1.302460541397907,6.0,140.0,0.4857142857142857,0.016531162135512763,-0.0012355834431092864,6.1185525867376915,-0.37862958886817133,0.4892913885103991,-0.17629142067722955,1.904824544443963,5.0,278.0,15.0,82.0,25.0,26.0,7.0,False,False,False,False
time_1400_1454__open_eq3__speed_any__break_low_le1,SPEED_FREE,14:00~14:54回封；第3次炸板后的回封；回封速度不限；最后炸板分钟最低回落不超1%,"last_break_low_depth_pct,open_times_at_signal,signal_hhmm",True,cb2b0069074e87eb6c46303e5afdd60cdef118c4,1577,402,330,72,0,132,0.4696969696969697,0.002489167914352783,-0.0044192535559871,1.1048258439178587,-0.6454176268318937,0.2971055310979901,-0.1569867550068164,1.267946190153839,5,67,0.7328618558985023,65,1.5075499359470983,1,True,133.0,0.48120300751879697,0.0027246311613654227,-0.0039228260689655,1.1343456361165516,-0.6454176268318937,0.2971055310979901,-0.1569867550068164,1.221516649422205,5.0,148.0,0.46621621621621623,0.0038905609821633194,-0.0049499646587316,1.226492575264873,-0.6034429942849309,0.3687231660523884,-0.13823939725321072,1.3403576875216359,7.0,394.0,11.0,109.0,15.0,18.0,6.0,False,False,False,False
time_1300_1359__open_2_3__speed_any__ever_40_150,SPEED_FREE,13:00~13:59回封；第2~3次炸板后的回封；回封速度不限；信号时全市场已有40~150只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,d6908f1fa21cef4b2a7137eddf875e4e6a7fea8b,2715,389,311,78,0,128,0.4140625,0.003105386655681934,-0.00835637912049685,1.1021954775116007,-0.4438959890075854,0.2858048076223851,-0.2040006245101206,1.5933234440947868,8,62,1.1567107454650642,66,0.9528704404561017,1,True,128.0,0.4140625,0.003105386655681934,-0.00835637912049685,1.1021954775116007,-0.4438959890075854,0.2858048076223851,-0.2040006245101206,1.5933234440947868,8.0,151.0,0.5364238410596026,0.015628788321361355,0.005278421775,6.4993219126293535,-0.35934302220534176,0.4892913885103991,-0.2040006245101206,1.5521508598922984,5.0,389.0,0.0,102.0,22.0,22.0,5.0,False,False,False,False
