action_date,cash_before,equity_before,signal_date,status,execution_status,strategy_leg,account_return,cash_after,equity_after,ts_code,name,exit_date,entry_filled,position_opened,outcome_observable,quantity,position_ratio,entry_price,exit_price,buy_gross,raw_sell_gross,adjusted_sell_gross,corporate_action_adjustment,buy_commission,sell_commission,transfer_fee,stamp_tax,buy_slippage,sell_slippage,total_fees,total_slippage,buy_adj_factor,sell_adj_factor,peak_equity,drawdown
20240418,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240419,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240422,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240423,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240424,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240425,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240426,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240429,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240430,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240506,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240507,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240508,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240509,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240510,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240513,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240514,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240515,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240516,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240517,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240520,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240521,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240522,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240523,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240524,723941.2460078001,723941.2460078001,,NO_PLAN,,,0.0,723941.2460078001,723941.2460078001,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.09203592018455398
20240527,723941.2460078001,723941.2460078001,20240524,EXECUTED,OK,C,-0.07052780682578996,672883.2576561403,672883.2576561403,000958.SZ,电投产融,20240528,True,True,True,129700.0,0.8249517806774683,4.604599999999999,4.21578,597216.6199999999,546786.666,546786.666,0.0,179.16498599999994,164.03599979999998,11.440032859999999,273.393333,596.6199999998767,547.3340000000146,628.0343516599999,1143.9539999998913,4.722,4.722,797323.6630186399,-0.15607263541053396
20240528,672883.2576561403,672883.2576561403,,SKIP_OCCUPIED,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240529,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240530,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240531,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240603,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240604,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240605,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240606,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240607,672883.2576561403,672883.2576561403,,NO_PLAN,,,0.0,672883.2576561403,672883.2576561403,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.15607263541053396
20240611,672883.2576561403,672883.2576561403,20240607,EXECUTED,OK,C,-0.005914302189063525,668903.6227324003,668903.6227324003,603843.SH,正平股份,20240613,True,True,True,225400.0,0.8248659447009724,2.4624599999999996,2.44755,555038.4839999999,551677.77,551677.77,0.0,166.51154519999997,165.503331,11.06716254,275.838885,554.4839999999289,552.2300000000142,618.92092374,1106.713999999943,1.437,1.437,797323.6630186399,-0.16106387687033608
20240612,668903.6227324003,668903.6227324003,,SKIP_OCCUPIED,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240613,668903.6227324003,668903.6227324003,,SKIP_OCCUPIED,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240614,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240617,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240618,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240619,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240620,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240621,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240624,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240625,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240626,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240627,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240628,668903.6227324003,668903.6227324003,,NO_PLAN,,,0.0,668903.6227324003,668903.6227324003,,,,,,,,,,,,,,,,,,,,,,,,,797323.6630186399,-0.16106387687033608
20240701,668903.6227324003,668903.6227324003,20240628,EXECUTED,OK,C,0.22824583529579545,821578.0888353407,821578.0888353407,600076.SH,康欣新材,20240702,True,True,True,396600.0,0.8249697792723145,1.3913899999999997,1.7782200000000001,551825.2739999999,705242.052,705242.0520000001,1.1641532182693481e-10,165.54758219999994,211.57261560000003,12.570673260000001,352.6210260000001,551.2739999999129,705.9479999999575,742.3118970600001,1257.2219999998704,3.265,3.265,821578.0888353407,0.0
20240702,821578.0888353407,821578.0888353407,,SKIP_OCCUPIED,,,0.0,821578.0888353407,821578.0888353407,,,,,,,,,,,,,,,,,,,,,,,,,821578.0888353407,0.0
20240703,821578.0888353407,821578.0888353407,,NO_PLAN,,,0.0,821578.0888353407,821578.0888353407,,,,,,,,,,,,,,,,,,,,,,,,,821578.0888353407,0.0
20240704,821578.0888353407,821578.0888353407,20240703,EXECUTED,OK,C,0.005304376739364791,825936.0485393307,825936.0485393307,603079.SH,圣达生物,20240705,True,True,True,58900.0,0.823839122778325,11.49148,11.57841,676848.1719999999,681968.349,681968.3489999998,-2.3283064365386963e-10,203.05445159999996,204.59050469999994,13.588165209999998,340.98417449999994,676.1719999999308,682.6509999999994,762.2172960099998,1358.8229999999303,2.07,2.07,825936.0485393307,0.0
20240705,825936.0485393307,825936.0485393307,,SKIP_OCCUPIED,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240708,825936.0485393307,825936.0485393307,,NO_PLAN,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240709,825936.0485393307,825936.0485393307,,NO_PLAN,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240710,825936.0485393307,825936.0485393307,,NO_PLAN,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240711,825936.0485393307,825936.0485393307,,NO_PLAN,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240712,825936.0485393307,825936.0485393307,,NO_PLAN,,,0.0,825936.0485393307,825936.0485393307,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,0.0
20240715,825936.0485393307,825936.0485393307,20240712,EXECUTED,OK,C,-0.07928317427790732,760453.2168605808,760453.2168605808,603188.SH,亚邦股份,20240716,True,True,True,253900.0,0.8246794085384502,2.68268,2.4275700000000002,681132.4519999999,616360.023,616360.023,0.0,204.33973559999995,184.9080069,12.97492475,308.18001150000003,680.4519999999476,616.9769999999828,710.40267875,1297.4289999999305,2.16,2.16,825936.0485393307,-0.07928317427790732
20240716,760453.2168605808,760453.2168605808,,SKIP_OCCUPIED,,,0.0,760453.2168605808,760453.2168605808,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.07928317427790732
20240717,760453.2168605808,760453.2168605808,,NO_PLAN,,,0.0,760453.2168605808,760453.2168605808,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.07928317427790732
20240718,760453.2168605808,760453.2168605808,,NO_PLAN,,,0.0,760453.2168605808,760453.2168605808,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.07928317427790732
20240719,760453.2168605808,760453.2168605808,20240718,EXECUTED,OK,C,-0.029977227273639828,737656.9379477807,737656.9379477807,600620.SH,天宸股份,20240722,True,True,True,130500.0,0.8245430305214384,4.804799999999999,4.6353599999999995,627026.3999999999,604914.48,604914.4799999999,-1.1641532182693481e-10,188.10791999999995,181.47434399999995,12.319408799999998,302.45723999999996,626.399999999931,605.520000000026,684.3589127999999,1231.9199999999569,429.174,429.174,825936.0485393307,-0.10688371181724265
20240722,737656.9379477807,737656.9379477807,,SKIP_OCCUPIED,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240723,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240724,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240725,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240726,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240729,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240730,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240731,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240801,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240802,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240805,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240806,737656.9379477807,737656.9379477807,,NO_PLAN,,,0.0,737656.9379477807,737656.9379477807,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10688371181724265
20240807,737656.9379477807,737656.9379477807,20240806,EXECUTED,OK,C,-0.0025665379834519664,735763.7133977809,735763.7133977809,002919.SZ,名臣健康,20240809,True,True,True,47600.0,0.8235629175943652,12.762749999999999,12.73725,607506.8999999999,606293.1,606293.1,0.0,182.25206999999995,181.88792999999998,12.137999999999998,303.14655,606.8999999999385,606.900000000023,679.42455,1213.7999999999615,3.409,3.409,825936.0485393307,-0.10917592869450332
20240808,735763.7133977809,735763.7133977809,,SKIP_OCCUPIED,,,0.0,735763.7133977809,735763.7133977809,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10917592869450332
20240809,735763.7133977809,735763.7133977809,,SKIP_OCCUPIED,,,0.0,735763.7133977809,735763.7133977809,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.10917592869450332
20240812,735763.7133977809,735763.7133977809,20240809,EXECUTED,OK,C,0.11682299101577209,821717.8310777809,821717.8310777809,003026.SZ,中晶科技,20240813,True,True,True,20000.0,0.8228250306123698,30.270239999999994,34.60536,605404.7999999999,692107.2,692107.2000000001,1.1641532182693481e-10,181.62143999999995,207.63216,12.97512,346.0536,604.7999999999121,692.8000000000623,748.28232,1297.5999999999744,1.3381,1.3381,825936.0485393307,-0.0051071962157478445
20240813,821717.8310777809,821717.8310777809,,SKIP_OCCUPIED,,,0.0,821717.8310777809,821717.8310777809,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.0051071962157478445
20240814,821717.8310777809,821717.8310777809,,NO_PLAN,,,0.0,821717.8310777809,821717.8310777809,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.0051071962157478445
20240815,821717.8310777809,821717.8310777809,,NO_PLAN,,,0.0,821717.8310777809,821717.8310777809,,,,,,,,,,,,,,,,,,,,,,,,,825936.0485393307,-0.0051071962157478445
20240816,821717.8310777809,821717.8310777809,20240815,EXECUTED,OK,C,0.04952211272068441,862411.034133011,862411.034133011,002425.SZ,凯撒文化,20240819,True,True,True,225700.0,0.8248294905697915,3.0029999999999997,3.18681,677777.1,719263.017,719263.017,0.0,203.33312999999998,215.77890509999997,13.97040117,359.6315085,677.0999999999254,719.9830000000059,792.7139447699999,1397.0829999999314,4.425,4.425,862411.034133011,0.0
20240819,862411.034133011,862411.034133011,,SKIP_OCCUPIED,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240820,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240821,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240822,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240823,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240826,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240827,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240828,862411.034133011,862411.034133011,,NO_PLAN,,,0.0,862411.034133011,862411.034133011,,,,,,,,,,,,,,,,,,,,,,,,,862411.034133011,0.0
20240829,862411.034133011,862411.034133011,20240828,EXECUTED,OK,C,0.00023669685181504363,862615.1641097608,862615.1641097608,600693.SH,东百集团,20240830,True,True,True,242500.0,0.8247059660072774,2.93293,2.93706,711235.5249999999,712237.0499999999,712237.0499999998,-1.1641532182693481e-10,213.37065749999996,213.67111499999993,14.234725749999999,356.1185249999999,710.5249999999164,712.95000000004,797.3950232499998,1423.4749999999563,10.7756,10.7756,862615.1641097608,0.0
20240830,862615.1641097608,862615.1641097608,,SKIP_OCCUPIED,,,0.0,862615.1641097608,862615.1641097608,,,,,,,,,,,,,,,,,,,,,,,,,862615.1641097608,0.0
20240902,862615.1641097608,862615.1641097608,,NO_PLAN,,,0.0,862615.1641097608,862615.1641097608,,,,,,,,,,,,,,,,,,,,,,,,,862615.1641097608,0.0
20240903,862615.1641097608,862615.1641097608,20240902,EXECUTED,OK,C,0.049598776984398185,905399.8212578009,905399.8212578009,000627.SZ,天茂集团,20240904,True,True,True,346800.0,0.824992383172907,2.0520499999999995,2.17782,711650.9399999998,755267.976,755267.976,0.0,213.49528199999992,226.5803928,14.66918916,377.63398800000004,710.9399999998832,756.0240000000246,832.3788519599999,1466.9639999999076,28.918,28.918,905399.8212578009,0.0
20240904,905399.8212578009,905399.8212578009,,SKIP_OCCUPIED,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240905,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240906,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240909,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240910,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240911,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240912,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240913,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240918,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240919,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240920,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240923,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240924,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240925,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240926,905399.8212578009,905399.8212578009,,NO_PLAN,,,0.0,905399.8212578009,905399.8212578009,,,,,,,,,,,,,,,,,,,,,,,,,905399.8212578009,0.0
20240927,905399.8212578009,905399.8212578009,20240926,EXECUTED,OK,C,0.13578729697888225,1028341.6156715609,1028341.6156715609,600649.SH,城投控股,20241008,True,True,True,174300.0,0.8247737479808631,4.28428,4.995,746750.004,870628.5,870628.4999999999,-1.1641532182693481e-10,224.02500119999996,261.18854999999996,16.17378504,435.31424999999996,746.0039999999333,871.4999999999815,936.7015862399999,1617.5039999999149,15.9521,15.9521,1028341.6156715609,0.0
20240930,1028341.6156715609,1028341.6156715609,,SKIP_OCCUPIED,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241008,1028341.6156715609,1028341.6156715609,,SKIP_OCCUPIED,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241009,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241010,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241011,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241014,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241015,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241016,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241017,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241018,1028341.6156715609,1028341.6156715609,,NO_PLAN,,,0.0,1028341.6156715609,1028341.6156715609,,,,,,,,,,,,,,,,,,,,,,,,,1028341.6156715609,0.0
20241021,1028341.6156715609,1028341.6156715609,20241018,EXECUTED,OK,C,0.024446914454106405,1053481.395179481,1053481.395179481,002708.SZ,光洋股份,20241023,True,True,True,99400.0,0.8243708852008139,8.528519999999999,8.7912,847734.8879999998,873845.28,873845.2799999999,-1.1641532182693481e-10,254.32046639999993,262.15358399999997,17.21580168,436.92263999999994,846.8879999998979,874.7200000000803,970.6124920799998,1721.6079999999783,3.14,3.14,1053481.395179481,0.0
20241022,1053481.395179481,1053481.395179481,,SKIP_OCCUPIED,,,0.0,1053481.395179481,1053481.395179481,,,,,,,,,,,,,,,,,,,,,,,,,1053481.395179481,0.0
20241023,1053481.395179481,1053481.395179481,,SKIP_OCCUPIED,,,0.0,1053481.395179481,1053481.395179481,,,,,,,,,,,,,,,,,,,,,,,,,1053481.395179481,0.0
20241024,1053481.395179481,1053481.395179481,,NO_PLAN,,,0.0,1053481.395179481,1053481.395179481,,,,,,,,,,,,,,,,,,,,,,,,,1053481.395179481,0.0
20241025,1053481.395179481,1053481.395179481,20241024,EXECUTED,OK,C,0.05043459748822432,1106613.3053066912,1106613.3053066912,002562.SZ,兄弟科技,20241029,True,True,True,192900.0,0.8248062604389542,4.504499999999999,4.78521,868918.0499999998,923067.0090000001,923067.009,-1.1641532182693481e-10,260.67541499999993,276.9201027,17.91985059,461.5335045,868.0499999998616,923.9909999999711,1017.0488727899999,1792.0409999998328,6.896,6.896,1106613.3053066912,0.0
20241028,1106613.3053066912,1106613.3053066912,,SKIP_OCCUPIED,,,0.0,1106613.3053066912,1106613.3053066912,,,,,,,,,,,,,,,,,,,,,,,,,1106613.3053066912,0.0
20241029,1106613.3053066912,1106613.3053066912,,SKIP_OCCUPIED,,,0.0,1106613.3053066912,1106613.3053066912,,,,,,,,,,,,,,,,,,,,,,,,,1106613.3053066912,0.0
20241030,1106613.3053066912,1106613.3053066912,,NO_PLAN,,,0.0,1106613.3053066912,1106613.3053066912,,,,,,,,,,,,,,,,,,,,,,,,,1106613.3053066912,0.0
20241031,1106613.3053066912,1106613.3053066912,,NO_PLAN,,,0.0,1106613.3053066912,1106613.3053066912,,,,,,,,,,,,,,,,,,,,,,,,,1106613.3053066912,0.0
