profile_id,factor_count,factor_names,conditions_json,description,raw_event_count,selection_signature,trade_count,win_rate,avg_account_return,median_account_return,equity_multiple,max_drawdown,max_profit,max_loss,profit_loss_ratio,max_consecutive_losses,candidate_day_count,price_confirmed_day_count,queue_unknown_day_count,unresolved_exit_count,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,threshold_qualified
DIF_523830ae68d9,2,reseal_time_bucket;pre_signal_low_bucket,"{""pre_signal_low_bucket"": ""GE7PCT"", ""reseal_time_bucket"": ""1430_1454""}",reseal_time_bucket=1430_1454 AND pre_signal_low_bucket=GE7PCT,220,f1e8e4d4fea279f39b2bbda0b919839e608a2735,21,0.5714285714285714,0.03394121828357387,0.0037735107303238,1.747897284751635,-0.32517693382757773,0.4530211584033707,-0.1294512262409984,1.9345999079352343,3,30,24,6,0,11,2.3024632629096096,10,0.7591423120223109,True
DIF_d2f0271b3d9c,2,cumulative_amount_bucket;market_break_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_break_rate_bucket"": ""LT25PCT""}",cumulative_amount_bucket=LT0_5 AND market_break_rate_bucket=LT25PCT,52,45a004ec6321ff54e4cf4ce51647ac27ea9f9228,27,0.5925925925925926,0.026313862159285967,0.0415502663084983,1.8481215534745379,-0.2087633199746205,0.1371693725047969,-0.1183163852749999,1.4153081390189406,4,42,33,9,0,12,1.585146674388906,15,1.1658993980396244,True
DIF_3f5d0e5f38f0,2,open_gap_bucket;market_touch_count_bucket,"{""market_touch_count_bucket"": ""101_150"", ""open_gap_bucket"": ""GE7PCT""}",open_gap_bucket=GE7PCT AND market_touch_count_bucket=101_150,240,8394ba1400fb3c9d237c0649724dc9d81f327454,23,0.5652173913043478,0.022922297867504608,0.0040170506968086,1.536895242581901,-0.22020358559119813,0.3339820061776503,-0.0959681687252655,1.5635018277997845,3,34,29,5,0,14,1.074630579118023,9,1.4301614642710714,True
DIF_2f0e7642041e,2,cumulative_amount_bucket;market_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_seal_rate_bucket"": ""GE80PCT""}",cumulative_amount_bucket=LT0_5 AND market_seal_rate_bucket=GE80PCT,129,5d3e8ef3198085d04c0ebb3c0f1a86485b7fab29,42,0.6666666666666666,0.021501966451208814,0.0289346110627169,2.1171987806901416,-0.3375002634415949,0.137297320831579,-0.1254470023539511,0.9022643760645384,3,78,62,16,0,18,2.0494585502141116,24,1.0330527448183586,True
DIF_86f99bf6f4af,2,open_gap_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""open_gap_bucket"": ""0_3PCT""}",open_gap_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5,75,fd88af60a4699f35868d37f171a402b34a8b83a4,35,0.5714285714285714,0.020373589057220195,0.0216674416627337,1.812566647984915,-0.2587125256282118,0.1371693725047969,-0.1254470023539511,1.3448565658796567,3,53,43,10,0,15,1.6070955843944628,20,1.1278524224605297,True
DIF_33b5f79a23d1,2,market_touch_count_bucket;market_seal_rate_bucket,"{""market_seal_rate_bucket"": ""40_60PCT"", ""market_touch_count_bucket"": ""40_70""}",market_touch_count_bucket=40_70 AND market_seal_rate_bucket=40_60PCT,850,94e996dd86e8f31ddff784e5f24593368b7e7c30,43,0.5581395348837209,0.020136065605337736,0.009788605187547,2.1872614343182444,-0.09111157267307002,0.13734985719,-0.0746501939170258,1.813899076734681,5,72,59,13,0,18,1.4002729396939626,25,1.5620250683386654,True
DIF_d487ed40f521,3,open_gap_bucket;cumulative_amount_bucket;segment_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""open_gap_bucket"": ""0_3PCT"", ""segment_seal_rate_bucket"": ""GE80PCT""}",open_gap_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5 AND segment_seal_rate_bucket=GE80PCT,52,9f9b64b9f06ab3be595acc57b6e92251191b925c,22,0.7727272727272727,0.05476182182903356,0.07657733231492844,3.047440174236554,-0.125447002353951,0.1371693725047969,-0.1254470023539511,1.4150570993526017,1,36,28,8,0,9,1.9060623070109906,13,1.5988145628961241,True
DIF_a7f695b8c283,3,reseal_time_bucket;market_touch_count_bucket;segment_seal_rate_bucket,"{""market_touch_count_bucket"": ""71_100"", ""reseal_time_bucket"": ""1300_1359"", ""segment_seal_rate_bucket"": ""40_60PCT""}",reseal_time_bucket=1300_1359 AND market_touch_count_bucket=71_100 AND segment_seal_rate_bucket=40_60PCT,194,c8f8aca8523d18973404d75cdb7398937339a782,23,0.6521739130434783,0.05255993138101106,0.0187469942787246,2.870598113380488,-0.14927772145890805,0.3317363569856887,-0.0835867658652403,2.38788570524845,2,36,31,5,0,10,1.159486784102558,13,2.4757488854021985,True
DIF_6bcf46628f41,3,reseal_time_bucket;first_to_reseal_bucket;open_gap_bucket,"{""first_to_reseal_bucket"": ""16_30"", ""open_gap_bucket"": ""GE7PCT"", ""reseal_time_bucket"": ""1001_1030""}",reseal_time_bucket=1001_1030 AND first_to_reseal_bucket=16_30 AND open_gap_bucket=GE7PCT,82,71d7fcffd7357d518210075a743281045044b61f,29,0.6896551724137931,0.05201760878884296,0.0252137057729575,3.7970397549780173,-0.16626479565144947,0.3339820061776503,-0.1662647956514495,2.1872628532038587,3,45,35,10,0,14,2.1281329528666344,15,1.7842117194150557,True
DIF_3e1ac8a57bd4,3,first_seal_time_bucket;market_touch_count_bucket;segment_seal_rate_bucket,"{""first_seal_time_bucket"": ""1300_1359"", ""market_touch_count_bucket"": ""71_100"", ""segment_seal_rate_bucket"": ""40_60PCT""}",first_seal_time_bucket=1300_1359 AND market_touch_count_bucket=71_100 AND segment_seal_rate_bucket=40_60PCT,103,788a6ff7ca76d61500a62735ece1406531a3cf3a,25,0.6,0.049656790094222074,0.0164913233412931,2.9840206644807146,-0.1855601099981159,0.3317363569856887,-0.0835867658652403,3.2637301473781735,5,37,28,9,0,12,0.8939353074677693,13,3.338072273857807,True
DIF_9b1a02333f21,3,open_count_bucket;open_gap_bucket;pre_signal_low_bucket,"{""open_count_bucket"": ""2"", ""open_gap_bucket"": ""3_7PCT"", ""pre_signal_low_bucket"": ""LT0""}",open_count_bucket=2 AND open_gap_bucket=3_7PCT AND pre_signal_low_bucket=LT0,59,1d2a426d97ddf817b4fb8b5c3636e4f42b02ae4b,21,0.6666666666666666,0.048139549467623076,0.0407135232689057,2.4161595374248894,-0.20391454116748264,0.3721270239550671,-0.1666933116561823,1.7423502465706588,3,38,28,10,0,10,1.7002206953532875,11,1.4210858296386268,True
DIF_cbedc507dfc9,3,open_gap_bucket;cumulative_amount_bucket;market_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_seal_rate_bucket"": ""GE80PCT"", ""open_gap_bucket"": ""0_3PCT""}",open_gap_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5 AND market_seal_rate_bucket=GE80PCT,53,d27ee7c2a86a2ef0116e31b067746f9618ee297e,23,0.782608695652174,0.044529698225574454,0.0647413004751968,2.534895688840422,-0.2017021771893861,0.1371693725047969,-0.1254470023539511,0.9114267478239136,2,35,29,6,0,11,2.0271295190494416,12,1.2504853118754253,True
DIF_9318cdf90eb3,3,break_close_depth_bucket;pre_signal_low_bucket;market_break_rate_bucket,"{""break_close_depth_bucket"": ""0_5_1PCT"", ""market_break_rate_bucket"": ""GE75PCT"", ""pre_signal_low_bucket"": ""GE7PCT""}",break_close_depth_bucket=0_5_1PCT AND pre_signal_low_bucket=GE7PCT AND market_break_rate_bucket=GE75PCT,96,5991764884d37a81671e4dfdbb3dbc77d875c6f5,22,0.5909090909090909,0.04417694591419641,0.02900920679682735,2.327167670388703,-0.18441370773168853,0.3339820061776503,-0.0808694268976178,2.388423257754791,5,33,25,8,0,13,2.008614556665579,9,1.1585934507275208,True
DIF_d08eda3692ee,3,first_seal_time_bucket;open_gap_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""first_seal_time_bucket"": ""1001_1030"", ""open_gap_bucket"": ""3_7PCT""}",first_seal_time_bucket=1001_1030 AND open_gap_bucket=3_7PCT AND cumulative_amount_bucket=0_5_1,105,590d0a6d10d33155f10b3cce65b4ab28a0975821,28,0.7142857142857143,0.04306419387746059,0.05087571892503995,3.020574806054708,-0.1176585362117647,0.1935590908019999,-0.1176585362117647,1.4687689712549723,3,34,31,3,0,12,1.5917398838032135,16,1.8976560409088432,True
DIF_3d252251f0cf,3,previous_seal_hold_bucket;open_gap_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""open_gap_bucket"": ""0_3PCT"", ""previous_seal_hold_bucket"": ""LE1""}",previous_seal_hold_bucket=LE1 AND open_gap_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5,39,c11df2502aa45c8e13b4dc64b1f961a67468e198,22,0.6818181818181818,0.04197131076465205,0.051460554890451704,2.3483329909060138,-0.1151575682808913,0.1381131795741176,-0.1031108669017242,1.8717863084110264,2,30,25,5,0,9,1.8238443654087515,13,1.287573125999551,True
DIF_2f742e96c815,3,pre_signal_low_bucket;segment_bucket;segment_seal_rate_bucket,"{""pre_signal_low_bucket"": ""3_7PCT"", ""segment_bucket"": ""GROWTH_BOARD"", ""segment_seal_rate_bucket"": ""40_60PCT""}",pre_signal_low_bucket=3_7PCT AND segment_bucket=GROWTH_BOARD AND segment_seal_rate_bucket=40_60PCT,178,708bf33fb684d9eff292b4f8b2b43cfdbaaf9535,22,0.5909090909090909,0.04123838069086765,0.02021520305248175,2.263923372181442,-0.13228495663913764,0.2858048076223851,-0.0686532778234906,2.8163291256710368,3,39,29,10,0,12,1.8097108120676078,10,1.250986266471433,True
DIF_434b9eacce39,3,reseal_time_bucket;pre_signal_low_bucket;segment_seal_rate_bucket,"{""pre_signal_low_bucket"": ""3_7PCT"", ""reseal_time_bucket"": ""1031_1130"", ""segment_seal_rate_bucket"": ""40_60PCT""}",reseal_time_bucket=1031_1130 AND pre_signal_low_bucket=3_7PCT AND segment_seal_rate_bucket=40_60PCT,187,6de5c464dde660a2881930284116a73529bf6898,26,0.5769230769230769,0.04081314604838401,0.02152727371164205,2.6037135708326518,-0.14268224250487138,0.3090002845557691,-0.1059221080226287,2.932367936606607,3,40,31,9,0,12,1.545402581389267,14,1.6848124897604335,True
DIF_131dcdcb4331,3,first_to_reseal_bucket;pre_signal_low_bucket;market_touch_count_bucket,"{""first_to_reseal_bucket"": ""LE15"", ""market_touch_count_bucket"": ""71_100"", ""pre_signal_low_bucket"": ""3_7PCT""}",first_to_reseal_bucket=LE15 AND pre_signal_low_bucket=3_7PCT AND market_touch_count_bucket=71_100,53,6310a7878e0d6265d6c1645fc57b03a72a32741c,20,0.7,0.04062199137885054,0.037948167170194405,2.0635196266739535,-0.13115539341556892,0.3038459078661051,-0.1311553934155689,1.4866532643678845,2,31,22,9,0,9,1.7710817999500013,11,1.1651181931473795,True
DIF_70ad56b9355f,3,open_count_bucket;pre_signal_low_bucket;segment_seal_rate_bucket,"{""open_count_bucket"": ""1"", ""pre_signal_low_bucket"": ""GE7PCT"", ""segment_seal_rate_bucket"": ""40_60PCT""}",open_count_bucket=1 AND pre_signal_low_bucket=GE7PCT AND segment_seal_rate_bucket=40_60PCT,73,b8d9e24b4cee556fd86354063760dd1da968d9ed,28,0.6071428571428571,0.04056215643087626,0.02805588651956885,2.5766428871471865,-0.2982660381729334,0.4530211584033707,-0.1521967770535714,1.879029489531871,3,39,33,6,0,14,1.3629672109395647,14,1.8904657914484773,True
DIF_0c2d875035f2,3,first_to_reseal_bucket;break_close_depth_bucket;open_gap_bucket,"{""break_close_depth_bucket"": ""0_5_1PCT"", ""first_to_reseal_bucket"": ""GE121"", ""open_gap_bucket"": ""GE7PCT""}",first_to_reseal_bucket=GE121 AND break_close_depth_bucket=0_5_1PCT AND open_gap_bucket=GE7PCT,109,bd3992c2aaea3eb7f3fb6ba1454e34ea3501abb7,35,0.5714285714285714,0.04003435435160282,0.013284025002907,3.460046603352586,-0.18078246179757196,0.3339820061776503,-0.0876108295689473,2.6781236274431475,5,57,40,17,0,22,2.3986372418223842,13,1.442505162107709,True
DIF_f96e510ef66b,3,first_seal_time_bucket;reseal_speed_bucket;market_touch_count_bucket,"{""first_seal_time_bucket"": ""1031_1130"", ""market_touch_count_bucket"": ""101_150"", ""reseal_speed_bucket"": ""11_20""}",first_seal_time_bucket=1031_1130 AND reseal_speed_bucket=11_20 AND market_touch_count_bucket=101_150,71,9f88e24a999a5dcd2664f0f58e43ea8e9d5ff6d0,20,0.6,0.03906926744342591,0.019945363303765798,2.044496283453493,-0.04905009036542629,0.2971055310979901,-0.0395156623979671,3.8189844635710664,3,33,30,3,0,13,1.5767644516631938,7,1.2966402694434978,True
DIF_9b9b473d20fb,3,market_touch_count_bucket;market_break_rate_bucket;segment_seal_rate_bucket,"{""market_break_rate_bucket"": ""GE75PCT"", ""market_touch_count_bucket"": ""71_100"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_touch_count_bucket=71_100 AND market_break_rate_bucket=GE75PCT AND segment_seal_rate_bucket=40_60PCT,515,800576ed11a8020351afc26c0c594764778616ad,39,0.6410256410256411,0.038852817347460794,0.0098951506217142,3.627004095592157,-0.2627138167058689,0.3317363569856887,-0.1605413959044369,1.7373346499697324,3,60,54,6,0,18,0.8368364629443176,21,4.334185060281598,True
DIF_96e298412895,3,reseal_time_bucket;open_count_bucket;market_touch_count_bucket,"{""market_touch_count_bucket"": ""71_100"", ""open_count_bucket"": ""4"", ""reseal_time_bucket"": ""1300_1359""}",reseal_time_bucket=1300_1359 AND open_count_bucket=4 AND market_touch_count_bucket=71_100,232,74ec41497c1fa89f92faa62d23855d3dcab8dca7,56,0.6428571428571429,0.03883296414418914,0.0173344817177735,6.946318936178807,-0.18629247475093125,0.3721270239550671,-0.0987041424232445,2.004952555414609,3,90,80,10,0,26,2.2386684593448933,30,3.1028797083296213,True
DIF_0b049a3f2fd7,3,reseal_time_bucket;first_to_reseal_bucket;pre_signal_low_bucket,"{""first_to_reseal_bucket"": ""GE121"", ""pre_signal_low_bucket"": ""GE7PCT"", ""reseal_time_bucket"": ""1430_1454""}",reseal_time_bucket=1430_1454 AND first_to_reseal_bucket=GE121 AND pre_signal_low_bucket=GE7PCT,132,7a4561c4fbd92eb5b16d8192924efc291e8a5b52,20,0.6,0.03845947261748871,0.00464874981717585,1.8524178666728153,-0.28482393357665103,0.4530211584033707,-0.1294512262409984,1.9653832049437463,3,28,23,5,0,11,2.3024632629096096,9,0.8045374258575252,True
DIF_0163ef4858c3,3,previous_seal_hold_bucket;open_gap_bucket;market_break_rate_bucket,"{""market_break_rate_bucket"": ""LT25PCT"", ""open_gap_bucket"": ""GE7PCT"", ""previous_seal_hold_bucket"": ""LE1""}",previous_seal_hold_bucket=LE1 AND open_gap_bucket=GE7PCT AND market_break_rate_bucket=LT25PCT,57,8c9c705c479ad4be291b8c172a7565b040b49680,31,0.6774193548387096,0.037788763484075324,0.0371044727875436,2.852514329596931,-0.20447728698515089,0.2563949611826089,-0.16676560959,1.5448374935750602,2,45,32,13,0,13,1.6172849124118929,18,1.7637673533619465,True
DIF_f977f2b14154,3,open_count_bucket;reseal_speed_bucket;open_gap_bucket,"{""open_count_bucket"": ""GE5"", ""open_gap_bucket"": ""3_7PCT"", ""reseal_speed_bucket"": ""11_20""}",open_count_bucket=GE5 AND reseal_speed_bucket=11_20 AND open_gap_bucket=3_7PCT,103,7ca1a1409a1a6161ace57daa988e670cfda327a4,32,0.5625,0.03772757525892154,0.0046507663994858,2.7505884297328453,-0.1877697170111623,0.3721270239550671,-0.1389379853296101,2.2519956800631524,2,40,38,2,0,19,2.163378600102136,13,1.2714318379607652,True
DIF_b1c130330bfb,3,market_touch_count_bucket;segment_bucket;segment_seal_rate_bucket,"{""market_touch_count_bucket"": ""71_100"", ""segment_bucket"": ""GROWTH_BOARD"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_touch_count_bucket=71_100 AND segment_bucket=GROWTH_BOARD AND segment_seal_rate_bucket=40_60PCT,139,4cd4adc2ecf3134aec5dc36494f3b38e23406d9b,28,0.6428571428571429,0.03735424898416416,0.009955214917207699,2.463057209048308,-0.21282462178003436,0.2888703665893359,-0.0858519793567021,1.6435333948979651,2,54,40,14,0,14,1.099703222405244,14,2.239747196212782,True
DIF_7263f420de28,3,first_seal_time_bucket;cumulative_amount_bucket;market_touch_count_bucket,"{""cumulative_amount_bucket"": ""1_1_5"", ""first_seal_time_bucket"": ""1001_1030"", ""market_touch_count_bucket"": ""101_150""}",first_seal_time_bucket=1001_1030 AND cumulative_amount_bucket=1_1_5 AND market_touch_count_bucket=101_150,171,0f405d67d6b446f8bdf6bbc6103be83f5b767f05,21,0.6190476190476191,0.03730840005638249,0.0233526366992806,2.0029403836082986,-0.12134186293760452,0.2884293871007067,-0.0814231150830508,1.89884479310886,3,37,29,8,0,14,1.1822124315627973,7,1.6942305207876724,True
DIF_ddf49ef54dd6,3,previous_seal_hold_bucket;open_gap_bucket;pre_signal_low_bucket,"{""open_gap_bucket"": ""3_7PCT"", ""pre_signal_low_bucket"": ""LT0"", ""previous_seal_hold_bucket"": ""LE1""}",previous_seal_hold_bucket=LE1 AND open_gap_bucket=3_7PCT AND pre_signal_low_bucket=LT0,97,4649e54e4af9ce142bc146d966be0dffb8c8a810,25,0.68,0.03713889181838975,0.0379330321880598,2.1972721308568164,-0.16711443920520097,0.3721270239550671,-0.1666933116561823,1.2067185631562358,2,37,32,5,0,13,1.4214447428096553,12,1.5458020031884225,True
DIF_ce88ed3ae07c,3,market_break_rate_bucket;segment_bucket;segment_seal_rate_bucket,"{""market_break_rate_bucket"": ""GE75PCT"", ""segment_bucket"": ""GROWTH_BOARD"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_break_rate_bucket=GE75PCT AND segment_bucket=GROWTH_BOARD AND segment_seal_rate_bucket=40_60PCT,559,31e38e95c27e59989b4f632bdd7d2f46facc42b8,58,0.5862068965517241,0.03682445650328859,0.00611636003135785,6.354995242578318,-0.2656280624988546,0.2886461432667387,-0.112759327640625,2.195244572360072,4,112,84,28,0,31,2.1161525612406216,27,3.003089360841082,True
DIF_11c18fce5b81,3,first_seal_time_bucket;open_gap_bucket;market_touch_count_bucket,"{""first_seal_time_bucket"": ""1001_1030"", ""market_touch_count_bucket"": ""71_100"", ""open_gap_bucket"": ""3_7PCT""}",first_seal_time_bucket=1001_1030 AND open_gap_bucket=3_7PCT AND market_touch_count_bucket=71_100,172,6ec6890f6595667ec0ebcd684034986e2e23df27,27,0.7037037037037037,0.03673918446160981,0.0294026510228571,2.4064354454782917,-0.1195721859986687,0.3721270239550671,-0.1046538263036539,1.392539500262635,3,45,38,7,0,14,1.5202738682841725,13,1.58289601346254,True
DIF_c6ab3a012a49,3,reseal_time_bucket;segment_bucket;segment_seal_rate_bucket,"{""reseal_time_bucket"": ""1031_1130"", ""segment_bucket"": ""GROWTH_BOARD"", ""segment_seal_rate_bucket"": ""40_60PCT""}",reseal_time_bucket=1031_1130 AND segment_bucket=GROWTH_BOARD AND segment_seal_rate_bucket=40_60PCT,97,9bca22807b07bd34e97f7a70a5e284d212ca586c,34,0.5882352941176471,0.03622809551012289,0.009087425487042451,3.0623324079530416,-0.07082214975040568,0.2886461432667387,-0.0618131834200872,2.9137360775481036,2,58,41,17,0,19,2.0202806087581413,15,1.5157955754648587,True
DIF_efeab84c6838,3,first_seal_time_bucket;cumulative_amount_bucket;segment_seal_rate_bucket,"{""cumulative_amount_bucket"": ""1_1_5"", ""first_seal_time_bucket"": ""1300_1359"", ""segment_seal_rate_bucket"": ""40_60PCT""}",first_seal_time_bucket=1300_1359 AND cumulative_amount_bucket=1_1_5 AND segment_seal_rate_bucket=40_60PCT,230,1eaecf33d116860a1ba70e061baeafdfe5840418,31,0.6451612903225806,0.0362058197581967,0.0096737032487395,2.716537476823647,-0.20552480634828896,0.3317363569856887,-0.1000604237217391,1.9266277400896676,3,48,41,7,0,14,1.6476122804258344,17,1.6487722925453936,True
DIF_47799e200c37,3,reseal_speed_bucket;open_gap_bucket;market_touch_count_bucket,"{""market_touch_count_bucket"": ""71_100"", ""open_gap_bucket"": ""3_7PCT"", ""reseal_speed_bucket"": ""11_20""}",reseal_speed_bucket=11_20 AND open_gap_bucket=3_7PCT AND market_touch_count_bucket=71_100,79,57187864e42d0ffc81e825f15de9d4569d026e54,36,0.6944444444444444,0.036117878896985145,0.0185168215547472,3.1168483154334092,-0.1389379853296101,0.3721270239550671,-0.1389379853296101,1.497291854554789,2,56,45,11,0,15,1.908165656568218,21,1.6334264819748268,True
DIF_43a229a52e96,3,open_count_bucket;pre_signal_low_bucket;market_active_count_bucket,"{""market_active_count_bucket"": ""41_70"", ""open_count_bucket"": ""2"", ""pre_signal_low_bucket"": ""GE7PCT""}",open_count_bucket=2 AND pre_signal_low_bucket=GE7PCT AND market_active_count_bucket=41_70,121,9e724f2fedef75fcb0a35e11c231e6b97ba1feea,27,0.5555555555555556,0.0360147469441084,0.0055239889040279,2.2471425962347675,-0.17759988158426432,0.3339820061776503,-0.121943391202544,2.128093645651548,3,44,35,9,0,13,1.966399654718937,14,1.142770031942442,True
DIF_15035866c422,3,first_seal_time_bucket;reseal_speed_bucket;pre_signal_low_bucket,"{""first_seal_time_bucket"": ""0930_1000"", ""pre_signal_low_bucket"": ""GE7PCT"", ""reseal_speed_bucket"": ""11_20""}",first_seal_time_bucket=0930_1000 AND reseal_speed_bucket=11_20 AND pre_signal_low_bucket=GE7PCT,99,39ab06f337313160d12b1aba71e9e80b6edd9c17,23,0.5652173913043478,0.03573778259689492,0.0036566992882454,1.950717589557182,-0.13299787622545278,0.3339820061776503,-0.1274921453846094,2.063953852832099,2,39,26,13,0,10,2.0065028665157123,13,0.9721977586528938,True
DIF_8bcd04ac8247,3,previous_seal_hold_bucket;market_touch_count_bucket;segment_seal_rate_bucket,"{""market_touch_count_bucket"": ""71_100"", ""previous_seal_hold_bucket"": ""GE11"", ""segment_seal_rate_bucket"": ""40_60PCT""}",previous_seal_hold_bucket=GE11 AND market_touch_count_bucket=71_100 AND segment_seal_rate_bucket=40_60PCT,246,ead8ab4cf514cb9e6f8465865a4b0ba07f500774,37,0.5675675675675675,0.03562616582368528,0.0085832426999999,3.1445830874719083,-0.20347894003151223,0.3090002845557691,-0.0858519793567021,2.3526008928530207,4,55,47,8,0,20,1.255743470424735,17,2.5041604129610184,True
DIF_737a5bf32127,3,first_to_reseal_bucket;open_gap_bucket;market_active_count_bucket,"{""first_to_reseal_bucket"": ""LE15"", ""market_active_count_bucket"": ""71_100"", ""open_gap_bucket"": ""3_7PCT""}",first_to_reseal_bucket=LE15 AND open_gap_bucket=3_7PCT AND market_active_count_bucket=71_100,122,d2681b9931cf4bf427879fb25e2eb8024cd9523f,25,0.64,0.035309046853494286,0.0196894668025993,2.205630073919058,-0.13106041505428379,0.3038459078661051,-0.0927476210620331,1.8936072640836275,2,43,35,8,0,14,1.3762311535183072,11,1.602659602843904,True
DIF_aaac67f519e0,3,first_seal_time_bucket;open_gap_bucket;market_touch_count_bucket,"{""first_seal_time_bucket"": ""1300_1359"", ""market_touch_count_bucket"": ""71_100"", ""open_gap_bucket"": ""3_7PCT""}",first_seal_time_bucket=1300_1359 AND open_gap_bucket=3_7PCT AND market_touch_count_bucket=71_100,125,fb843f22fcf568ec019c3133e2799186c20d3b5a,29,0.6896551724137931,0.03485199696409169,0.0208191300483869,2.5236239403576395,-0.17639496194050996,0.3038459078661051,-0.0872843357294118,1.9589946520777033,4,37,35,2,0,11,1.2575479853575393,18,2.006781426825743,True
DIF_ceba7fdd0b80,3,market_active_count_bucket;market_break_rate_bucket;segment_seal_rate_bucket,"{""market_active_count_bucket"": ""41_70"", ""market_break_rate_bucket"": ""GE75PCT"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_active_count_bucket=41_70 AND market_break_rate_bucket=GE75PCT AND segment_seal_rate_bucket=40_60PCT,837,48ef89025b874e676f41dc1719b7c2e0c087bb41,47,0.6382978723404256,0.034802891969401055,0.0187469942787246,4.101433339551883,-0.35951223402642474,0.3090002845557691,-0.1605413959044369,1.601137054564889,3,84,71,13,0,25,1.1301408682044032,22,3.629134610509525,True
DIF_1b3667968b05,3,reseal_time_bucket;first_seal_time_bucket;open_gap_bucket,"{""first_seal_time_bucket"": ""1031_1130"", ""open_gap_bucket"": ""3_7PCT"", ""reseal_time_bucket"": ""1430_1454""}",reseal_time_bucket=1430_1454 AND first_seal_time_bucket=1031_1130 AND open_gap_bucket=3_7PCT,143,e239c3320f12f79a986911b52722d5c17f6c2b75,25,0.56,0.03466527849931301,0.0058211256641095,2.1412190265905027,-0.1276325987268664,0.28694227255116,-0.0916173124949044,2.690204586175334,4,46,31,15,0,15,1.5966070626683884,10,1.3411058216239573,True
DIF_07f779bc0a3f,3,open_count_bucket;pre_signal_low_bucket;market_break_rate_bucket,"{""market_break_rate_bucket"": ""GE75PCT"", ""open_count_bucket"": ""3"", ""pre_signal_low_bucket"": ""GE7PCT""}",open_count_bucket=3 AND pre_signal_low_bucket=GE7PCT AND market_break_rate_bucket=GE75PCT,161,a729a3f39bb8169103def338300d6d56b5431c93,26,0.6923076923076923,0.03456024740219298,0.02176685184686445,2.2824358976634236,-0.12300541225898276,0.2886461432667387,-0.0680501678034618,2.146902778421707,2,37,31,6,0,11,1.519927229482823,15,1.5016744574278447,True
DIF_6b18f768a1e9,3,open_count_bucket;reseal_speed_bucket;pre_signal_low_bucket,"{""open_count_bucket"": ""GE5"", ""pre_signal_low_bucket"": ""3_7PCT"", ""reseal_speed_bucket"": ""11_20""}",open_count_bucket=GE5 AND reseal_speed_bucket=11_20 AND pre_signal_low_bucket=3_7PCT,88,1a041422806f348cd5cfce7d96a59c2b21f7ab5c,25,0.56,0.03454126178014203,0.0033504362511012,2.08553043105786,-0.20087177376214416,0.3090002845557691,-0.1389379853296101,2.314497693633044,3,30,28,2,0,12,1.8358355667900943,13,1.13601156268279,True
DIF_6501c8c095f9,3,reseal_time_bucket;break_close_depth_bucket;segment_bucket,"{""break_close_depth_bucket"": ""LT0_2PCT"", ""reseal_time_bucket"": ""0930_1000"", ""segment_bucket"": ""GROWTH_BOARD""}",reseal_time_bucket=0930_1000 AND break_close_depth_bucket=LT0_2PCT AND segment_bucket=GROWTH_BOARD,143,c7b3a543fb64f21774e0c907c10884548d1725ff,33,0.6363636363636364,0.03438417896572329,0.0189352946274622,2.8112400677086447,-0.22308861429444682,0.2191184735692947,-0.0699162117478346,1.9310029782969222,3,50,42,8,0,10,1.0001720947934947,23,2.8107563511748253,True
DIF_02e92e992ecb,3,pre_signal_low_bucket;market_seal_rate_bucket;segment_seal_rate_bucket,"{""market_seal_rate_bucket"": ""60_80PCT"", ""pre_signal_low_bucket"": ""GE7PCT"", ""segment_seal_rate_bucket"": ""40_60PCT""}",pre_signal_low_bucket=GE7PCT AND market_seal_rate_bucket=60_80PCT AND segment_seal_rate_bucket=40_60PCT,89,2ce04fe6d6e6538eb6d93dd991a8fe492e032505,27,0.5555555555555556,0.03390367654190272,0.0006711370188135,2.1302841241831905,-0.2609606128838474,0.3862741408808665,-0.1274921453846094,2.0263242242622694,3,34,31,3,0,14,1.294524482393948,13,1.6456113060478263,True
