profile_id,factor_count,factor_names,conditions_json,description,selection_signature,d_trade_count,d_win_rate,d_avg_account_return,d_median_account_return,d_equity_multiple,d_max_drawdown,d_max_profit,d_max_loss,d_profit_loss_ratio,d_max_consecutive_losses,d_first_12m_trade_count,d_first_12m_multiple,d_second_12m_trade_count,d_second_12m_multiple,d_candidate_day_count,d_price_confirmed_day_count,d_queue_unknown_day_count,d_unresolved_exit_count,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,acde_leg_counts_json,d_compound_improved,acde_compound_improved,dual_compound_gate_passed
DIF_67f9332432f0,3,cumulative_amount_bucket;market_break_rate_bucket;segment_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_break_rate_bucket"": ""LT25PCT"", ""segment_seal_rate_bucket"": ""GE80PCT""}",cumulative_amount_bucket=LT0_5 AND market_break_rate_bucket=LT25PCT AND segment_seal_rate_bucket=GE80PCT,5bf03c7c25431e86878133574810293638fe02b2,26,0.5769230769230769,0.025830133882612478,0.041716265280420994,1.7632054103917905,-0.2087633199746205,0.1381131795741176,-0.1183163852749999,1.4159169753339642,4,12,1.7037906206956328,14,1.0348721192466117,39,30,9,0,124,0.6854838709677419,0.05002934744452678,0.03784931463938085,251.93359654030832,-0.2297053474471087,0.4892913885103991,-0.14417251000998996,1.977674026761063,4,"{""A"": 44, ""C"": 22, ""D"": 9, ""E"": 49}",False,False,False
DIF_e13b85c1a8e6,3,reseal_time_bucket;first_seal_time_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""first_seal_time_bucket"": ""1001_1030"", ""reseal_time_bucket"": ""1031_1130""}",reseal_time_bucket=1031_1130 AND first_seal_time_bucket=1001_1030 AND cumulative_amount_bucket=0_5_1,c27e5355b46cc1644ec29ee19d338d26c558e698,72,0.6111111111111112,0.02498575033065996,0.0227768514834473,4.945793775087955,-0.25458846221754217,0.1935590908019999,-0.1495897313735941,1.5066133594570854,4,37,3.512736646965338,35,1.4079603090543773,126,107,19,0,135,0.6592592592592592,0.04595857423353823,0.030435392082841857,251.69252818967587,-0.16617354728081257,0.4892913885103991,-0.14417251000998996,2.084394011819278,4,"{""A"": 42, ""C"": 14, ""D"": 41, ""E"": 38}",True,False,False
DIF_dac3e2d04d9b,3,break_close_depth_bucket;market_touch_count_bucket;market_break_rate_bucket,"{""break_close_depth_bucket"": ""1_2PCT"", ""market_break_rate_bucket"": ""25_50PCT"", ""market_touch_count_bucket"": ""71_100""}",break_close_depth_bucket=1_2PCT AND market_touch_count_bucket=71_100 AND market_break_rate_bucket=25_50PCT,0bb0600f0602b2fcdb85feb1924cd6e9eb8f250c,22,0.6363636363636364,0.02185129033720253,0.02002227712650935,1.5633667725519587,-0.08214609300105113,0.1367595582416724,-0.060207868813878,1.5827220131240036,2,15,1.241132531803053,7,1.2596291955064465,31,26,5,0,124,0.6854838709677419,0.0494215736672965,0.03129169055852798,240.84373400450033,-0.22970534744710858,0.4892913885103991,-0.14417251000998996,2.1252361204645855,4,"{""A"": 45, ""C"": 23, ""D"": 8, ""E"": 48}",False,False,False
DIF_302ec524dfaa,3,market_touch_count_bucket;market_break_rate_bucket;segment_seal_rate_bucket,"{""market_break_rate_bucket"": ""GE75PCT"", ""market_touch_count_bucket"": ""40_70"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_touch_count_bucket=40_70 AND market_break_rate_bucket=GE75PCT AND segment_seal_rate_bucket=40_60PCT,836bf8a1880d870ee5c1add5b1306df9d7e86e33,60,0.5833333333333334,0.021012695836630433,0.01044422656409335,3.053860922365779,-0.14013916754642453,0.2886461432667387,-0.0775062101913357,1.7183184209275628,3,25,1.38682829048602,35,2.2020468888008775,120,89,31,0,126,0.6904761904761905,0.0487003725981645,0.029719314882068613,240.70109896841436,-0.22970534744710858,0.4892913885103991,-0.14417251000998996,2.0728883029230616,4,"{""A"": 32, ""C"": 21, ""D"": 33, ""E"": 40}",True,False,False
DIF_9b9b473d20fb,3,market_touch_count_bucket;market_break_rate_bucket;segment_seal_rate_bucket,"{""market_break_rate_bucket"": ""GE75PCT"", ""market_touch_count_bucket"": ""71_100"", ""segment_seal_rate_bucket"": ""40_60PCT""}",market_touch_count_bucket=71_100 AND market_break_rate_bucket=GE75PCT AND segment_seal_rate_bucket=40_60PCT,800576ed11a8020351afc26c0c594764778616ad,39,0.6410256410256411,0.038852817347460794,0.0098951506217142,3.627004095592157,-0.2627138167058689,0.3317363569856887,-0.1605413959044369,1.7373346499697324,3,18,0.8368364629443176,21,4.334185060281598,60,54,6,0,124,0.6774193548387096,0.05027651003079264,0.026149675496300546,239.02674731523328,-0.37394999301314846,0.4892913885103991,-0.17629142067722955,1.9736217984557356,4,"{""A"": 41, ""C"": 16, ""D"": 22, ""E"": 45}",True,False,False
DIF_905032acc3cc,3,pre_signal_low_bucket;cumulative_amount_bucket;market_touch_count_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""market_touch_count_bucket"": ""40_70"", ""pre_signal_low_bucket"": ""3_7PCT""}",pre_signal_low_bucket=3_7PCT AND cumulative_amount_bucket=0_5_1 AND market_touch_count_bucket=40_70,e766f55798b37bec3288cfe0a845c0c7e61cb56e,47,0.6382978723404256,0.027350089752395022,0.0335512515549073,3.194947792602227,-0.24972825084659067,0.1375899283974682,-0.1026704526907039,1.4378347319545428,3,18,1.5909330037993243,29,2.0082227126927013,66,54,12,0,124,0.6854838709677419,0.04926172971118207,0.03784931463938085,238.66006140068419,-0.19265429469878148,0.4892913885103991,-0.14417251000998996,2.073475977461512,4,"{""A"": 39, ""C"": 19, ""D"": 30, ""E"": 36}",True,False,False
DIF_f8fbddf694fc,3,reseal_speed_bucket;open_gap_bucket;pre_signal_low_bucket,"{""open_gap_bucket"": ""3_7PCT"", ""pre_signal_low_bucket"": ""LT0"", ""reseal_speed_bucket"": ""2_5""}",reseal_speed_bucket=2_5 AND open_gap_bucket=3_7PCT AND pre_signal_low_bucket=LT0,7fbfddb10a8cb427bf705b800bf171fea1611cd5,22,0.5909090909090909,0.025532638558112986,0.008897324791531951,1.5570944096182062,-0.3088812946652463,0.3721270239550671,-0.1762669073000001,1.4252149400865175,3,12,1.1597710476109673,10,1.342587757148872,34,28,6,0,124,0.6854838709677419,0.04999712169726349,0.030789092862448908,238.05565231970533,-0.27389658294563324,0.4892913885103991,-0.17629142067722955,1.9511134870642877,4,"{""A"": 46, ""C"": 23, ""D"": 14, ""E"": 41}",False,False,False
DIF_131dcdcb4331,3,first_to_reseal_bucket;pre_signal_low_bucket;market_touch_count_bucket,"{""first_to_reseal_bucket"": ""LE15"", ""market_touch_count_bucket"": ""71_100"", ""pre_signal_low_bucket"": ""3_7PCT""}",first_to_reseal_bucket=LE15 AND pre_signal_low_bucket=3_7PCT AND market_touch_count_bucket=71_100,6310a7878e0d6265d6c1645fc57b03a72a32741c,20,0.7,0.04062199137885054,0.037948167170194405,2.0635196266739535,-0.13115539341556892,0.3038459078661051,-0.1311553934155689,1.4866532643678845,2,9,1.7710817999500013,11,1.1651181931473795,31,22,9,0,121,0.6776859504132231,0.05069063143628471,0.03114279364205596,233.94286664182994,-0.22970534744710858,0.4892913885103991,-0.14417251000998996,2.1465906928683594,4,"{""A"": 46, ""C"": 22, ""D"": 8, ""E"": 45}",True,False,False
DIF_5b209e46d828,3,pre_signal_low_bucket;cumulative_amount_bucket;market_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_seal_rate_bucket"": ""GE80PCT"", ""pre_signal_low_bucket"": ""0_3PCT""}",pre_signal_low_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5 AND market_seal_rate_bucket=GE80PCT,18afb2a52faeaa9e435f63b1563efc8d41d882a6,25,0.68,0.021643095774960753,0.0409619404882991,1.540918444860751,-0.2017021771893861,0.1367830878317797,-0.1442450958160055,0.7909048159608102,2,12,1.5174575368407783,13,1.0154606685527536,38,32,6,0,124,0.7016129032258065,0.049091716740952536,0.034841777742988495,228.8007416774255,-0.2297053474471087,0.4892913885103991,-0.14417251000998996,1.8585864232178002,4,"{""A"": 45, ""C"": 21, ""D"": 10, ""E"": 48}",False,False,False
DIF_ebed68a00a88,3,first_seal_time_bucket;first_to_reseal_bucket;market_active_count_bucket,"{""first_seal_time_bucket"": ""1001_1030"", ""first_to_reseal_bucket"": ""16_30"", ""market_active_count_bucket"": ""41_70""}",first_seal_time_bucket=1001_1030 AND first_to_reseal_bucket=16_30 AND market_active_count_bucket=41_70,dee575fb1fff3d068a1685fe1bf22ba6fea70754,40,0.65,0.024346698314106102,0.0227114818569231,2.428798804445092,-0.1527471500692843,0.1781115042799343,-0.1209957086089992,1.453820623291156,3,20,1.7894868564761077,20,1.357259929378821,70,58,12,0,125,0.68,0.04866876654902993,0.02900323768129537,225.98532806222732,-0.3100983503664074,0.4892913885103991,-0.14417251000998996,2.0508238247432127,4,"{""A"": 41, ""C"": 18, ""D"": 22, ""E"": 44}",True,False,False
