overlay_rule,overlay_action,overlay_reduced_position_pct,year,trade_count,period_return,win_rate,avg_account_return,max_drawdown
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2026,11,0.284347983285268,0.7272727272727273,0.02418278915537415,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,hard_exclude,,2024,11,1.9849186629633588,0.9090909090909091,0.11011599146714873,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,hard_exclude,,2025,30,5.798353093295291,0.7,0.07321221021561479,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,hard_exclude,,2026,7,0.16246826045804963,0.5714285714285714,0.023568014445599583,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,2.017521548522659,0.8461538461538461,0.09418810018096425,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,7.473699743147677,0.6857142857142857,0.06981895859786,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.30772976241640393,0.7272727272727273,0.025911974182779744,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,2.0028967784878904,0.8461538461538461,0.09368158494196811,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,6.638069398292819,0.6857142857142857,0.06628614081990777,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.23366302556766483,0.7272727272727273,0.020454900778626103,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,hard_exclude,,2024,11,2.395327282046179,1.0,0.12230104408269461,0.0
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,hard_exclude,,2025,29,6.100053457084598,0.7241379310344828,0.0770105719605889,-0.10657095319676047
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,hard_exclude,,2026,10,0.3713299068141984,0.7,0.03369698938853598,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,2024,13,2.214256765350414,0.8461538461538461,0.09934331474907981,-0.041271514875011905
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,2025,35,7.673360663726482,0.6857142857142857,0.0703466768891262,-0.07867396510495062
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,2026,11,0.41803564609239463,0.7272727272727273,0.033729873853968965,-0.050694115566246034
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.2,2024,13,2.3043514232647646,0.8461538461538461,0.10141440679414146,-0.020635757437505897
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.2,2025,35,6.900374970342356,0.6857142857142857,0.06707771825680708,-0.07836329446258083
amount_ratio_bucket=3_5;open_times_bucket=0 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.2,2026,11,0.39468277645329675,0.7272727272727273,0.03218175028540993,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,2025,27,4.828011060298182,0.6666666666666666,0.07510585100791971,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.050694115566246034
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.4,2025,35,6.87249736971563,0.6857142857142857,0.06741169675136553,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.4,2026,11,0.46474138537059173,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,2025,35,5.822849364940471,0.6857142857142857,0.0626752480501661,-0.10683334681309997
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,hard_exclude,,2025,29,6.100053457084601,0.7241379310344828,0.0770105719605889,-0.10657095319676035
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,hard_exclude,,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,2025,35,7.673360663726481,0.6857142857142857,0.0703466768891262,-0.07867396510495062
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,2026,11,0.4647413853705906,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.2,2025,35,6.900374970342358,0.6857142857142857,0.06707771825680708,-0.07836329446258072
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.2,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2025,27,4.990032322468231,0.7037037037037037,0.07611998251310403,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2025,35,6.981444875080804,0.6857142857142857,0.06780286176050805,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2025,35,5.964736030767458,0.6857142857142857,0.06326199556387987,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,hard_exclude,,2025,29,6.078175303487342,0.6896551724137931,0.0771887819140337,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,hard_exclude,,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.4,2025,35,7.642667269035259,0.6857142857142857,0.07042050672698189,-0.10683334681309997
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.4,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.2,2025,35,6.870107126535995,0.6857142857142857,0.06718846301359062,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,2025,30,5.517479514938041,0.7,0.0713147609902143,-0.0773441153377411
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,2026,10,0.43687338687671673,0.7,0.03856924428426482,-0.050694115566246034
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,7.325715444711292,0.6857142857142857,0.06900576607268837,-0.07867396510495062
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.4508073861236539,0.7272727272727273,0.03594453517020934,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,6.420027510282308,0.6857142857142857,0.06506635203215032,-0.07140871221824052
amount_ratio_bucket=3_5;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.4438403865001854,0.7272727272727273,0.035503742259770495,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,hard_exclude,,2025,31,6.522389623029546,0.7096774193548387,0.07420261186055606,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.4,2025,35,7.907671326614388,0.6857142857142857,0.07130345375798562,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.4,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.2,2025,35,7.236268379305018,0.6857142857142857,0.06851288356009622,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.2,2026,11,0.46474138537059173,0.7272727272727273,0.036826120991087036,-0.05069411556624581
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2024,11,2.2081088353636544,0.9090909090909091,0.1171292290802891,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2025,29,6.3631667346152865,0.7241379310344828,0.07856237588586526,-0.10683334681309997
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2024,13,2.1245109364627184,0.8461538461538461,0.09715523917113902,-0.041271514875012016
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2025,35,7.8141572645655355,0.6857142857142857,0.07098956708674069,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.050694115566246034
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2024,13,2.1668351340930467,0.8461538461538461,0.09813229342723027,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2025,35,7.106044239676031,0.6857142857142857,0.0680420535532288,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,hard_exclude,,2024,11,2.2081088353636544,0.9090909090909091,0.1171292290802891,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,hard_exclude,,2025,28,6.154436412855074,0.7142857142857143,0.08032621253893805,-0.10683334681309997
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.4,2024,13,2.1245109364627184,0.8461538461538461,0.09715523917113902,-0.041271514875012016
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.4,2025,35,7.689225835726038,0.6857142857142857,0.07057278209245743,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.2,2024,13,2.1668351340930467,0.8461538461538461,0.09813229342723027,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.2,2025,35,6.9337022348702835,0.6857142857142857,0.06741687606180394,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,2025,29,4.805784571942277,0.6896551724137931,0.06977282598673303,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,6.858618871577349,0.6857142857142857,0.06734818212852876,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.4647413853705915,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,5.804095603179185,0.6857142857142857,0.06257997611591093,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2025,31,6.522389623029546,0.7096774193548387,0.07420261186055606,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2025,35,7.907671326614388,0.6857142857142857,0.07130345375798562,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2025,35,7.236268379305018,0.6857142857142857,0.06851288356009622,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2026,11,0.46474138537059173,0.7272727272727273,0.036826120991087036,-0.05069411556624581
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,hard_exclude,,2025,31,6.522389623029546,0.7096774193548387,0.07420261186055606,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.4,2025,35,7.907671326614388,0.6857142857142857,0.07130345375798562,-0.10683334681309986
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.4,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.2,2025,35,7.236268379305018,0.6857142857142857,0.06851288356009622,-0.10683334681309975
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.2,2026,11,0.46474138537059173,0.7272727272727273,0.036826120991087036,-0.05069411556624581
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,hard_exclude,,2025,31,6.756734240187439,0.7096774193548387,0.07514793799798197,-0.07140871221824052
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,hard_exclude,,2026,10,0.3713299068141982,0.7,0.03369698938853598,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,8.04853509579264,0.6857142857142857,0.07172209819027424,-0.0786739651049504
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.4180356460923944,0.7272727272727273,0.033729873853968965,-0.05069411556624592
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,7.430161089866385,0.6857142857142857,0.06914085020852914,-0.07140871221824052
amount_ratio_bucket=3_5;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.3946827764532963,0.7272727272727273,0.03218175028540993,-0.05069411556624592
