strategy_name,trade_mode,signal_date,candidate_count,selected_count,planned_order_count,execution_event_count,closed_position_count,pending_position_count,top_ts_code,top_name,historical_execution_found,equity_before,equity_after,account_return,live_order_enabled,daily_status,equity_start_of_day,equity_end_of_day,top_risk_flags,risk_warn_candidate_count,loss_overlay_watch_candidate_count,selected_loss_overlay_watch_count,selected_loss_overlay_watch,loss_overlay_watch_top_codes,manual_review_required,manual_review_status,manual_review_reason,position_occupied_by,position_occupied_exit_dates
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260428,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260429,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260430,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260506,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260507,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260508,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260511,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260512,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260513,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260514,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
