strategy_name,trade_mode,signal_date,candidate_count,selected_count,planned_order_count,execution_event_count,closed_position_count,pending_position_count,manual_review_blocked_execution_count,top_ts_code,top_name,top_risk_flags,risk_warn_candidate_count,loss_overlay_watch_candidate_count,selected_loss_overlay_watch_count,selected_loss_overlay_watch,loss_overlay_watch_top_codes,manual_review_required,manual_review_status,manual_review_reason,historical_execution_found,equity_before,equity_after,account_return,live_order_enabled,daily_status,equity_start_of_day,equity_end_of_day,position_occupied_by,position_occupied_exit_dates
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241106,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241107,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241108,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241111,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241112,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241113,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241114,2,1,1,2,1,0,0.0,920436.BJ,大地电气,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1324352.019380977,1512670.796497302,0.1421969192181609,False,CLOSED_BY_HISTORICAL_SIM,1324352.019380977,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241115,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241118,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241119,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241120,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241121,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241122,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241125,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241126,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241127,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241128,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241129,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241202,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241203,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241204,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241205,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241206,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241209,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241210,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241211,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241212,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241213,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241216,0,0,0,0,0,0,,,,,,,,,,,,,False,1512670.796497302,1512670.796497302,0.0,False,NO_CANDIDATE,1512670.796497302,1512670.796497302,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241217,1,1,1,2,1,0,0.0,300739.SZ,明阳电路,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1512670.796497302,1560677.2321858732,0.0317362084332781,False,CLOSED_BY_HISTORICAL_SIM,1512670.796497302,1560677.2321858732,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241218,0,0,0,0,0,0,,,,,,,,,,,,,False,1560677.2321858732,1560677.2321858732,0.0,False,NO_CANDIDATE,1560677.2321858732,1560677.2321858732,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241219,0,0,0,0,0,0,,,,,,,,,,,,,False,1560677.2321858732,1560677.2321858732,0.0,False,NO_CANDIDATE,1560677.2321858732,1560677.2321858732,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241220,0,0,0,0,0,0,,,,,,,,,,,,,False,1560677.2321858732,1560677.2321858732,0.0,False,NO_CANDIDATE,1560677.2321858732,1560677.2321858732,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241223,2,1,1,2,1,0,0.0,920725.BJ,惠丰钻石,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1560677.2321858732,1654961.0230196987,0.060412101163142,False,CLOSED_BY_HISTORICAL_SIM,1560677.2321858732,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241224,0,0,0,0,0,0,,,,,,,,,,,,,False,1654961.0230196987,1654961.0230196987,0.0,False,NO_CANDIDATE,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241225,0,0,0,0,0,0,,,,,,,,,,,,,False,1654961.0230196987,1654961.0230196987,0.0,False,NO_CANDIDATE,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241226,0,0,0,0,0,0,,,,,,,,,,,,,False,1654961.0230196987,1654961.0230196987,0.0,False,NO_CANDIDATE,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241227,1,1,1,1,0,1,1.0,300599.SZ,雄塑科技,LOSS_OVERLAY_WATCH,1.0,1.0,1.0,True,300599.SZ 雄塑科技,True,PENDING_MANUAL_REVIEW,选中标的命中 LOSS_OVERLAY_WATCH，进入模拟买入观察前需要人工复核。,False,0.0,0.0,0.0,False,REVIEW_REQUIRED_PLAN_ONLY,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241230,1,1,1,1,0,1,0.0,300933.SZ,中辰股份,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,False,0.0,0.0,0.0,False,PENDING_NO_HISTORICAL_MATCH,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241231,0,0,0,0,0,0,,,,,,,,,,,,,False,1654961.0230196987,1654961.0230196987,0.0,False,NO_CANDIDATE,1654961.0230196987,1654961.0230196987,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250102,1,1,1,2,1,0,0.0,300947.SZ,德必集团,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1654961.0230196987,1605295.7625680899,-0.0300099275818519,False,CLOSED_BY_HISTORICAL_SIM,1654961.0230196987,1605295.7625680899,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250103,1,0,0,0,0,0,,301568.SZ,思泰克,,,,,,,,,,False,1605295.7625680899,1605295.7625680899,0.0,False,POSITION_OCCUPIED_SKIP,1605295.7625680899,1605295.7625680899,300947.SZ 德必集团,20250106
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250106,1,1,1,2,1,0,0.0,920367.BJ,新赣江,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1605295.7625680899,1691179.383498496,0.0535001854069637,False,CLOSED_BY_HISTORICAL_SIM,1605295.7625680899,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250107,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250108,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250109,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250110,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250113,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250114,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250115,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250116,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250117,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250120,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250121,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250122,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250123,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250124,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250127,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250205,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250206,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250207,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250210,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250211,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250212,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250213,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250214,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250217,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250218,0,0,0,0,0,0,,,,,,,,,,,,,False,1691179.383498496,1691179.383498496,0.0,False,NO_CANDIDATE,1691179.383498496,1691179.383498496,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250219,1,1,1,2,1,0,0.0,920533.BJ,骏创科技,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1691179.383498496,1790459.2694456533,0.0587045270985859,False,CLOSED_BY_HISTORICAL_SIM,1691179.383498496,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250220,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250221,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250224,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250225,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250226,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250227,0,0,0,0,0,0,,,,,,,,,,,,,False,1790459.2694456533,1790459.2694456533,0.0,False,NO_CANDIDATE,1790459.2694456533,1790459.2694456533,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250228,1,1,1,2,1,0,0.0,920284.BJ,灵鸽科技,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1790459.2694456533,1871837.8499230603,0.0454512324665184,False,CLOSED_BY_HISTORICAL_SIM,1790459.2694456533,1871837.8499230603,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250303,0,0,0,0,0,0,,,,,,,,,,,,,False,1871837.8499230603,1871837.8499230603,0.0,False,NO_CANDIDATE,1871837.8499230603,1871837.8499230603,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250304,0,0,0,0,0,0,,,,,,,,,,,,,False,1871837.8499230603,1871837.8499230603,0.0,False,NO_CANDIDATE,1871837.8499230603,1871837.8499230603,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250305,1,1,1,2,1,0,0.0,920425.BJ,乐创技术,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1871837.8499230603,1857831.0435311273,-0.0074829165317438,False,CLOSED_BY_HISTORICAL_SIM,1871837.8499230603,1857831.0435311273,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250306,0,0,0,0,0,0,,,,,,,,,,,,,False,1857831.0435311273,1857831.0435311273,0.0,False,NO_CANDIDATE,1857831.0435311273,1857831.0435311273,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250307,0,0,0,0,0,0,,,,,,,,,,,,,False,1857831.0435311273,1857831.0435311273,0.0,False,NO_CANDIDATE,1857831.0435311273,1857831.0435311273,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250310,4,1,1,2,1,0,0.0,301225.SZ,恒勃股份,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1857831.0435311273,1965556.7499068908,0.0579846626800962,False,CLOSED_BY_HISTORICAL_SIM,1857831.0435311273,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250311,1,0,0,0,0,0,,300819.SZ,聚杰微纤,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,POSITION_OCCUPIED_SKIP,1965556.7499068908,1965556.7499068908,301225.SZ 恒勃股份,20250312
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250312,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250313,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250314,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250317,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250318,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250319,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250320,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250321,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250324,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250325,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250326,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250327,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250328,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250331,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250401,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250402,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250403,0,0,0,0,0,0,,,,,,,,,,,,,False,1965556.7499068908,1965556.7499068908,0.0,False,NO_CANDIDATE,1965556.7499068908,1965556.7499068908,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250407,1,1,1,2,1,0,0.0,920087.BJ,秋乐种业,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,True,1965556.7499068908,2898114.6207316276,0.4744497307792882,False,CLOSED_BY_HISTORICAL_SIM,1965556.7499068908,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250408,0,0,0,0,0,0,,,,,,,,,,,,,False,2898114.6207316276,2898114.6207316276,0.0,False,NO_CANDIDATE,2898114.6207316276,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250409,0,0,0,0,0,0,,,,,,,,,,,,,False,2898114.6207316276,2898114.6207316276,0.0,False,NO_CANDIDATE,2898114.6207316276,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250410,0,0,0,0,0,0,,,,,,,,,,,,,False,2898114.6207316276,2898114.6207316276,0.0,False,NO_CANDIDATE,2898114.6207316276,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250411,0,0,0,0,0,0,,,,,,,,,,,,,False,2898114.6207316276,2898114.6207316276,0.0,False,NO_CANDIDATE,2898114.6207316276,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250414,0,0,0,0,0,0,,,,,,,,,,,,,False,2898114.6207316276,2898114.6207316276,0.0,False,NO_CANDIDATE,2898114.6207316276,2898114.6207316276,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250415,2,1,1,2,1,0,0.0,920273.BJ,一致魔芋,无,1.0,1.0,0.0,False,300530.SZ 领湃科技,False,NOT_REQUIRED,,True,2898114.6207316276,3622448.439229703,0.2499327712287713,False,CLOSED_BY_HISTORICAL_SIM,2898114.6207316276,3622448.439229703,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250416,0,0,0,0,0,0,,,,,,,,,,,,,False,3622448.439229703,3622448.439229703,0.0,False,NO_CANDIDATE,3622448.439229703,3622448.439229703,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250417,0,0,0,0,0,0,,,,,,,,,,,,,False,3622448.439229703,3622448.439229703,0.0,False,NO_CANDIDATE,3622448.439229703,3622448.439229703,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250418,0,0,0,0,0,0,,,,,,,,,,,,,False,3622448.439229703,3622448.439229703,0.0,False,NO_CANDIDATE,3622448.439229703,3622448.439229703,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250421,0,0,0,0,0,0,,,,,,,,,,,,,False,3622448.439229703,3622448.439229703,0.0,False,NO_CANDIDATE,3622448.439229703,3622448.439229703,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20250422,0,0,0,0,0,0,,,,,,,,,,,,,False,3622448.439229703,3622448.439229703,0.0,False,NO_CANDIDATE,3622448.439229703,3622448.439229703,,
