signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win
20240920,1,PLAN_BUY_T1_OPEN,300085.SZ,银之杰,chi_next,-1.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0088562637776586,lt_5,8_15,lt_5,retreat_weak,mixed,ice_point,before_1000,15_25,gte_5,gte_10,1732159.819,22.7273,13.9,4.0,2.0,93454,130027,该候选只用于模拟盘计划，不代表实盘可买入。,20240923,12.75,20240924,15.82,0.2371643137254901,True
20241114,1,PLAN_BUY_T1_OPEN,920436.BJ,大地电气,bj,0.8,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0072580525993807,lt_5,8_15,15_30,retreat_2day,retreat,ice_point,1100_1330,gte_25,1_2_2,gte_10,476225.366,38.3586,1.67,5.0,2.0,112937,145425,该候选只用于模拟盘计划，不代表实盘可买入。,20241115,29.99,20241118,35.44,0.178107242414138,True
20241114,2,WATCH_ONLY,300386.SZ,飞天诚信,chi_next,0.0,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.009536967998517,lt_5,8_15,15_30,retreat_2day,retreat,ice_point,before_1000,gte_25,3_5,lt_neg3,1846447.743,37.4517,2.31,4.0,1.0,94530,145357,该候选只用于模拟盘计划，不代表实盘可买入。,20241115,19.8,20241118,17.01,-0.1445290909090908,False
20241217,1,PLAN_BUY_T1_OPEN,300739.SZ,明阳电路,chi_next,-1.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0067240662375834,lt_5,8_15,gte_60,weak_below_30,ice_point,ice_point,before_1000,15_25,gte_5,neg3_0,895090.614,17.3569,7.65,6.0,1.0,100042,131924,该候选只用于模拟盘计划，不代表实盘可买入。,20241218,16.83,20241219,17.56,0.0397549257278668,True
20241223,1,PLAN_BUY_T1_OPEN,920725.BJ,惠丰钻石,bj,0.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0072429705275335,lt_5,8_15,gte_60,retreat_weak,ice_point,ice_point,after_1430,gte_25,3_5,lt_neg3,464139.598,30.1343,2.64,1.0,1.0,144807,145340,该候选只用于模拟盘计划，不代表实盘可买入。,20241224,36.7,20241225,39.61,0.075671553133515,True
20241223,2,WATCH_ONLY,301071.SZ,力量钻石,chi_next,-1.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0098984405668839,lt_5,8_15,gte_60,retreat_weak,ice_point,ice_point,1000_1100,15_25,gte_5,0_3,928590.789,16.9991,5.85,1.0,1.0,104542,142536,该候选只用于模拟盘计划，不代表实盘可买入。,20241224,36.37,20241225,36.2,-0.0082941820181466,False
20241227,1,PLAN_BUY_T1_OPEN,300599.SZ,雄塑科技,chi_next,3.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0091761854798587,lt_5,8_15,5_15,neutral,mixed,ice_point,before_1000,6_10,3_5,0_3,116802.02,7.3104,2.66,0.0,1.0,93715,93715,该候选只用于模拟盘计划，不代表实盘可买入。,20241230,7.98,20241231,7.22,-0.0988580952380953,False
20241230,1,PLAN_BUY_T1_OPEN,300933.SZ,中辰股份,chi_next,0.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.009312144362053,lt_5,8_15,5_15,retreat_2day,retreat,ice_point,before_1000,15_25,gte_5,3_7,889092.555,23.3878,7.56,1.0,1.0,94154,140342,该候选只用于模拟盘计划，不代表实盘可买入。,20241231,8.85,20250102,7.9,-0.1109646327683614,False
20250102,1,PLAN_BUY_T1_OPEN,300947.SZ,德必集团,chi_next,-0.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0073565256792626,lt_5,8_15,15_30,warming_2day,warming,ice_point,before_1000,15_25,gte_5,neg3_0,442794.042,15.769,6.61,3.0,1.0,94721,144824,该候选只用于模拟盘计划，不代表实盘可买入。,20250103,18.55,20250106,17.92,-0.0375822641509433,False
20250103,1,PLAN_BUY_T1_OPEN,301568.SZ,思泰克,chi_next,-1.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0089797207313023,lt_5,8_15,gte_60,retreat_weak,ice_point,ice_point,before_1000,gte_25,gte_5,neg3_0,778800.225,41.3577,4.85,2.0,1.0,95757,105033,该候选只用于模拟盘计划，不代表实盘可买入。,20250106,40.55,20250107,42.88,0.0538399260172628,True
20250106,1,PLAN_BUY_T1_OPEN,920367.BJ,新赣江,bj,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0088239712602598,lt_5,8_15,gte_60,neutral,mixed,ice_point,after_1430,gte_25,3_5,3_7,192232.963,25.7105,4.22,0.0,1.0,145355,145355,该候选只用于模拟盘计划，不代表实盘可买入。,20250107,18.0,20250108,19.31,0.0691577777777776,True
20250219,1,PLAN_BUY_T1_OPEN,920533.BJ,骏创科技,bj,2.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0094156424479458,lt_5,8_15,lt_5,neutral,main_rise,ice_point,after_1430,gte_25,1_2_2,lt_neg3,1152871.898,53.7845,1.75,2.0,1.0,143926,144317,该候选只用于模拟盘计划，不代表实盘可买入。,20250220,60.27,20250221,64.92,0.07353281234445,True
20250228,1,PLAN_BUY_T1_OPEN,920284.BJ,灵鸽科技,bj,0.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0057631186229927,lt_5,8_15,30_60,retreat_2day,retreat,mixed,1000_1100,gte_25,1_2_2,gte_10,899294.112,53.583,3.04,7.0,2.0,104329,145611,该候选只用于模拟盘计划，不代表实盘可买入。,20250303,28.57,20250304,30.3,0.0569330276513826,True
20250305,1,PLAN_BUY_T1_OPEN,920425.BJ,乐创技术,bj,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0069595817020983,lt_5,8_15,lt_5,neutral,mixed,ice_point,1000_1100,gte_25,1_2_2,gte_10,450203.971,33.9608,3.02,7.0,1.0,101705,134732,该候选只用于模拟盘计划，不代表实盘可买入。,20250306,34.8,20250307,34.6,-0.0093671264367814,False
20250310,1,PLAN_BUY_T1_OPEN,301225.SZ,恒勃股份,chi_next,4.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0090002975285325,lt_5,8_15,5_15,neutral,mixed,ice_point,1330_1430,gte_25,1_2_2,gte_10,557729.709,44.0287,3.09,1.0,2.0,135236,143542,该候选只用于模拟盘计划，不代表实盘可买入。,20250311,42.36,20250312,45.59,0.0726311803588292,True
20250310,2,WATCH_ONLY,920427.BJ,华维设计,bj,4.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0069575825005871,lt_5,8_15,5_15,neutral,mixed,ice_point,1000_1100,gte_25,1_2_2,7_10,274898.85,29.7735,3.01,5.0,1.0,100123,130832,该候选只用于模拟盘计划，不代表实盘可买入。,20250311,18.5,20250312,17.34,-0.0663227027027027,False
20250310,3,WATCH_ONLY,301021.SZ,英诺激光,chi_next,4.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0091907904610653,lt_5,8_15,5_15,neutral,mixed,ice_point,before_1000,15_25,3_5,0_3,819608.679,15.3819,3.79,1.0,1.0,94633,95224,该候选只用于模拟盘计划，不代表实盘可买入。,20250311,35.43,20250312,33.68,-0.0530131696302568,False
20250310,4,WATCH_ONLY,300210.SZ,森远股份,chi_next,4.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0098455743715945,lt_5,8_15,5_15,neutral,mixed,ice_point,before_1000,3_6,2_3,neg3_0,340356.477,5.8877,2.83,0.0,1.0,93751,93751,该候选只用于模拟盘计划，不代表实盘可买入。,20250311,12.0,20250312,12.23,0.0155466666666667,True
20250311,1,PLAN_BUY_T1_OPEN,300819.SZ,聚杰微纤,chi_next,3.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.008436783984911,lt_5,8_15,lt_5,neutral,mixed,ice_point,1330_1430,10_15,1_2_2,3_7,462926.679,13.7631,1.72,0.0,1.0,140533,140533,该候选只用于模拟盘计划，不代表实盘可买入。,20250312,26.6,20250313,25.95,-0.028056090225564,False
20250407,1,PLAN_BUY_T1_OPEN,920087.BJ,秋乐种业,bj,0.0,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0082633208208057,lt_5,8_15,gte_60,weak_below_30,ice_point,ice_point,after_1430,15_25,3_5,7_10,561728.002,22.423,6.58,0.0,1.0,145501,145501,该候选只用于模拟盘计划，不代表实盘可买入。,20250408,17.88,20250409,28.57,0.594254720357942,True
20250415,1,PLAN_BUY_T1_OPEN,920273.BJ,一致魔芋,bj,4.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0088251792757889,lt_5,8_15,5_15,neutral,mixed,ice_point,after_1430,15_25,2_3,7_10,599787.126,21.7664,1.73,0.0,1.0,144050,144050,该候选只用于模拟盘计划，不代表实盘可买入。,20250416,60.0,20250417,79.0,0.3130466666666666,True
20250415,2,WATCH_ONLY,300530.SZ,领湃科技,chi_next,3.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0077877253335597,lt_5,8_15,5_15,neutral,mixed,ice_point,before_1000,6_10,3_5,0_3,285304.057,7.268,2.15,2.0,1.0,94430,94936,该候选只用于模拟盘计划，不代表实盘可买入。,20250416,26.0,20250417,24.76,-0.0513123076923075,False
20250423,1,PLAN_BUY_T1_OPEN,301000.SZ,肇民科技,chi_next,1.8,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0092537938170865,lt_5,8_15,15_30,retreat_2day,retreat,ice_point,1100_1330,10_15,2_3,neg3_0,1110531.36,10.9753,2.35,0.0,1.0,112103,112103,该候选只用于模拟盘计划，不代表实盘可买入。,20250424,50.22,20250425,54.64,0.0843927439267224,True
20250423,2,WATCH_ONLY,300784.SZ,利安科技,chi_next,-0.5,0.0,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.007275960170697,lt_5,8_15,15_30,retreat_2day,retreat,ice_point,1000_1100,gte_25,gte_5,0_3,297701.814,36.9812,8.09,3.0,1.0,100542,144545,该候选只用于模拟盘计划，不代表实盘可买入。,20250424,59.1,20250425,54.8,-0.0763780372250423,False
20250508,1,PLAN_BUY_T1_OPEN,302132.SZ,中航成飞,other,4.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0083802353128761,lt_5,8_15,5_15,neutral,mixed,ice_point,1330_1430,15_25,1_2_2,gte_10,7235590.61,16.0829,4.55,0.0,1.0,135257,135257,该候选只用于模拟盘计划，不代表实盘可买入。,20250509,88.0,20250512,95.86,0.0856981818181818,True
20250516,1,PLAN_BUY_T1_OPEN,301260.SZ,格力博,chi_next,3.8,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0092012813628172,lt_5,8_15,lt_5,neutral,mixed,ice_point,1100_1330,15_25,1_2_2,0_3,694177.478,17.274,2.19,0.0,1.0,112424,112424,该候选只用于模拟盘计划，不代表实盘可买入。,20250519,21.03,20250520,23.25,0.1019434807417973,True
20250522,1,PLAN_BUY_T1_OPEN,300418.SZ,昆仑万维,chi_next,0.7999999999999998,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0068214305430142,lt_5,8_15,5_15,retreat_2day,retreat,ice_point,1100_1330,10_15,gte_5,neg3_0,5380878.058,12.3166,9.75,1.0,1.0,130051,141312,该候选只用于模拟盘计划，不代表实盘可买入。,20250523,38.31,20250526,37.45,-0.02606844688071,False
20250605,1,PLAN_BUY_T1_OPEN,920748.BJ,路桥信息,bj,4.5,0.8,segment_limit_up_count_bucket=lt_5;market_chain_count_bucket=8_15;fd_ratio_bucket=0_5pct_1pct;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0097211799902449,lt_5,8_15,5_15,neutral,mixed,ice_point,1330_1430,10_15,1_2_2,3_7,416384.564,14.0119,1.1,0.0,1.0,142000,142000,该候选只用于模拟盘计划，不代表实盘可买入。,20250606,55.0,20250609,77.98,0.4141981818181818,True
