overlay_rule,overlay_action,overlay_reduced_position_pct,rule_factor_count,rule_set_count,initial_cash,final_equity,equity_multiple,executed_trade_count,skipped_trade_count,rule_hit_count,rule_hit_loss_count,rule_hit_win_rate_original,rule_hit_avg_original_return,win_rate,avg_account_return,median_account_return,max_profit,max_loss,max_drawdown,max_consecutive_losses
open_times_bucket=0;segment_retreat_state_bucket=retreat_weak OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20624945.01957084,41.249890039141675,59,0,9,2,0.5555555555555556,0.02691537720750959,0.7288135593220338,0.07139904453248058,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR retreat_state_bucket=neutral;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,20619940.60500036,41.239881210000725,50,9,9,2,0.4444444444444444,0.015566962097270617,0.78,0.08387120331949421,0.04745130569313176,0.4980539655009626,-0.059315037842055524,-0.059315037842055385,1
amount_ratio_bucket=3_5;retreat_state_bucket=neutral OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,20614773.53232407,41.22954706464814,50,9,9,2,0.6666666666666666,0.012952581707041423,0.74,0.0843417917897355,0.05221511651163784,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
open_times_bucket=2_3;retreat_state_bucket=warming_2day OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,4,2,500000.0,20607700.70714057,41.21540141428114,59,0,10,2,0.5,0.017187254397687902,0.7288135593220338,0.07126709181131335,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.07836329446258083,2
first_time_detail_bucket=before_1000;open_times_bucket=0 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,20592623.777470376,41.18524755494075,59,0,6,2,0.5,0.029841222828390652,0.7288135593220338,0.07117588681563372,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
amount_ratio_bucket=3_5;first_time_detail_bucket=before_1000 OR retreat_state_bucket=warming_2day,reduce_position,0.4,3,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;market_limit_down_count_bucket=5_15 OR retreat_state_bucket=warming_2day,reduce_position,0.4,3,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;first_time_detail_bucket=before_1000 OR fd_ratio_bucket=0_5pct_1pct;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;first_time_detail_bucket=before_1000 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;market_limit_down_count_bucket=5_15 OR fd_ratio_bucket=0_5pct_1pct;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;market_limit_down_count_bucket=5_15 OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20591408.03910456,41.182816078209115,59,0,9,2,0.4444444444444444,0.033733752829822335,0.7288135593220338,0.07087899893416859,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
first_time_detail_bucket=before_1000;retreat_state_bucket=neutral OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,4,2,500000.0,20585399.635384332,41.17079927076866,59,0,11,2,0.5454545454545454,0.024837304060565134,0.7288135593220338,0.07113657038164474,0.041331374042272245,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR retreat_state_bucket=neutral;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,20579291.950350415,41.15858390070083,59,0,6,2,0.5,0.026572840126565286,0.7288135593220338,0.07142517024204413,0.03554922980454024,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=before_1000;retreat_state_bucket=neutral OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20572982.707514964,41.14596541502993,59,0,10,2,0.5,0.02864764500659523,0.7288135593220338,0.07102414575961309,0.041331374042272245,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
market_limit_down_count_bucket=lt_5;prev_pct_chg_bucket=neg3_0 OR open_times_bucket=0;prev_pct_chg_bucket=0_3,hard_exclude,,4,2,500000.0,20569042.11100638,41.13808422201276,53,6,6,2,0.5,0.020803330206648717,0.7547169811320755,0.0794121291247218,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR amount_ratio_bucket=3_5;first_time_detail_bucket=before_1000,reduce_position,0.4,4,2,500000.0,20567188.107057728,41.134376214115456,59,0,5,2,0.6,0.05821015112781654,0.7288135593220338,0.07098538045814587,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR amount_ratio_bucket=3_5;market_limit_down_count_bucket=5_15,reduce_position,0.4,4,2,500000.0,20567188.107057728,41.134376214115456,59,0,5,2,0.6,0.05821015112781654,0.7288135593220338,0.07098538045814587,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3 OR first_time_detail_bucket=1100_1330;market_limit_down_count_bucket=lt_5,reduce_position,0.4,4,2,500000.0,20561394.190162398,41.1227883803248,59,0,9,2,0.7777777777777778,0.024559148120533034,0.7288135593220338,0.07157875692047032,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;retreat_state_bucket=warming_2day OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,hard_exclude,,4,2,500000.0,20560441.871266007,41.120883742532016,49,10,10,2,0.5,0.012534956791364025,0.7755102040816326,0.0858839440191124,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20560441.871266007,41.120883742532016,49,10,10,2,0.5,0.012534956791364025,0.7755102040816326,0.0858839440191124,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
market_segment=chi_next;turnover_rate_bucket=15_25,reduce_position,0.4,2,1,500000.0,20558630.829318743,41.11726165863749,59,0,17,1,0.5882352941176471,0.013911017788091477,0.7288135593220338,0.07144778260426052,0.03976184915231056,0.4980539655009626,-0.08254302975002376,-0.09630943836835748,2
open_times_bucket=0;segment_retreat_state_bucket=retreat_weak OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,20551957.21213213,41.10391442426426,59,0,9,2,0.6666666666666666,0.02634114513529862,0.7288135593220338,0.07144284189392042,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,4,2,500000.0,20551922.91904912,41.103845838098245,59,0,9,2,0.5555555555555556,0.01865659994642794,0.7288135593220338,0.07131747076630099,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
market_limit_down_count_bucket=lt_5;open_times_bucket=2_3 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10 OR market_limit_down_count_bucket=lt_5;open_times_bucket=2_3,hard_exclude,,4,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10 OR market_limit_down_count_bucket=lt_5;open_times_bucket=2_3,hard_exclude,,4,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;open_times_bucket=2_3 OR market_segment=chi_next;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;open_times_bucket=2_3 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;open_times_bucket=2_3 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20551338.44559521,41.10267689119042,51,8,8,2,0.625,0.014849822954677953,0.7450980392156863,0.082644396886524,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR segment_retreat_state_bucket=weak_below_3;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,20545982.692803875,41.09196538560775,59,0,11,2,0.45454545454545453,0.02321839544819677,0.7288135593220338,0.07128748559127229,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049504,2
first_time_detail_bucket=1100_1330;prev_pct_chg_bucket=neg3_0 OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,4,2,500000.0,20544024.101217024,41.088048202434045,59,0,10,2,0.5,0.01631050051019086,0.7288135593220338,0.07137854357667314,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,2,1,500000.0,20538552.290434122,41.077104580868244,59,0,7,1,0.42857142857142855,0.02551100587186669,0.7288135593220338,0.07118186515292961,0.03773608873549176,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
amount_ratio_bucket=3_5;retreat_state_bucket=neutral OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20536154.25395702,41.07230850791404,52,7,7,2,0.5714285714285714,0.0172884655659924,0.75,0.08101237626708077,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
market_segment=chi_next;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20534214.933328684,41.06842986665737,50,9,9,2,0.5555555555555556,0.014187228208883669,0.76,0.08411955541940389,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
open_times_bucket=2_3;turnover_rate_bucket=15_25 OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,4,2,500000.0,20528748.674034096,41.05749734806819,59,0,10,2,0.6,0.01667044553269803,0.7288135593220338,0.07133278785347308,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.10683334681309997,2
amount_ratio_bucket=3_5;first_time_detail_bucket=before_1000 OR first_time_detail_bucket=1100_1330;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,20528402.47165886,41.05680494331772,59,0,7,2,0.5714285714285714,0.0426468029396972,0.7288135593220338,0.07092201719595266,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=3_5;market_limit_down_count_bucket=5_15 OR first_time_detail_bucket=1100_1330;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,20528402.47165886,41.05680494331772,59,0,7,2,0.5714285714285714,0.0426468029396972,0.7288135593220338,0.07092201719595266,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.4,4,2,500000.0,20522186.22765854,41.04437245531708,59,0,6,2,0.5,0.04204919545280413,0.7288135593220338,0.07131381760155482,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=3_5;volume_ratio_bucket=2_4 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,20519683.771229524,41.03936754245905,49,10,10,2,0.6,0.012175758587081082,0.7551020408163265,0.0859572497750885,0.05350018540696369,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=1100_1330;turnover_rate_bucket=15_25 OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,hard_exclude,,4,2,500000.0,20510242.51159169,41.02048502318338,50,9,9,2,0.5555555555555556,0.014263602150120847,0.76,0.08410580810998121,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;retreat_state_bucket=warming_2day OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,4,2,500000.0,20507110.82300794,41.01422164601588,59,0,9,2,0.5555555555555556,0.026981843044590337,0.7288135593220338,0.07139397510422865,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=1100_1330;open_times_bucket=2_3 OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,4,2,500000.0,20503798.17835987,41.00759635671974,59,0,11,2,0.5454545454545454,0.022215139910817326,0.7288135593220338,0.07138100941255342,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR open_times_bucket=0;prev_pct_chg_bucket=0_3,reduce_position,0.4,4,2,500000.0,20503687.818365287,41.00737563673057,59,0,11,2,0.45454545454545453,0.026290425854397448,0.7288135593220338,0.07100110987544002,0.040693825079342966,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak OR retreat_state_bucket=warming_2day,reduce_position,0.4,3,2,500000.0,20501668.85845581,41.00333771691162,59,0,9,2,0.4444444444444444,0.034726165089216575,0.7288135593220338,0.0708033064737063,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak OR fd_ratio_bucket=0_5pct_1pct;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20501668.85845581,41.00333771691162,59,0,9,2,0.4444444444444444,0.034726165089216575,0.7288135593220338,0.0708033064737063,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak OR market_segment=chi_next;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20501668.85845581,41.00333771691162,59,0,9,2,0.4444444444444444,0.034726165089216575,0.7288135593220338,0.0708033064737063,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
first_time_detail_bucket=before_1000;retreat_state_bucket=neutral OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,20500178.784941066,41.000357569882134,59,0,10,2,0.6,0.028130836141605366,0.7288135593220338,0.0710679431210529,0.041331374042272245,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR retreat_state_bucket=warming_2day,hard_exclude,,3,2,500000.0,20499793.408301726,40.999586816603454,49,10,10,2,0.4,0.01407210047020995,0.7959183673469388,0.08557024122751117,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10657095319676047,2
fd_ratio_bucket=0_5pct_1pct;retreat_state_bucket=warming_2day OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20499793.408301726,40.999586816603454,49,10,10,2,0.4,0.01407210047020995,0.7959183673469388,0.08557024122751117,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10657095319676047,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR market_segment=chi_next;retreat_state_bucket=warming_2day,hard_exclude,,4,2,500000.0,20499793.408301726,40.999586816603454,49,10,10,2,0.4,0.01407210047020995,0.7959183673469388,0.08557024122751117,0.04577258215919176,0.4980539655009626,-0.07140871221824048,-0.10657095319676047,2
retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2,1,500000.0,20493969.627721094,40.987939255442186,59,0,7,1,0.5714285714285714,0.031972475662711414,0.7288135593220338,0.0715552400005196,0.040693825079342966,0.4980539655009626,-0.10726016089988184,-0.10726016089988188,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,4,2,500000.0,20480752.172184933,40.961504344369864,59,0,7,2,0.5714285714285714,0.025447409718184148,0.7288135593220338,0.07118752413270645,0.03773608873549176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
prev_pct_chg_bucket=0_3;volume_ratio_bucket=2_4 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,20479052.7106261,40.9581054212522,59,0,9,2,0.5555555555555556,0.028592753210119018,0.7288135593220338,0.07127110907465445,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
prev_pct_chg_bucket=0_3;volume_ratio_bucket=2_4 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,4,2,500000.0,20479052.7106261,40.9581054212522,59,0,9,2,0.5555555555555556,0.028592753210119018,0.7288135593220338,0.07127110907465445,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
prev_pct_chg_bucket=0_3;volume_ratio_bucket=2_4 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,20479052.7106261,40.9581054212522,59,0,9,2,0.5555555555555556,0.028592753210119018,0.7288135593220338,0.07127110907465445,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
open_times_bucket=2_3;volume_ratio_bucket=2_4 OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,4,2,500000.0,20477102.901926648,40.9542058038533,59,0,9,2,0.5555555555555556,0.029526255680836427,0.7288135593220338,0.07119990973366751,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3,hard_exclude,,2,1,500000.0,20467010.63586005,40.9340212717201,55,4,4,1,0.5,0.029052693323716156,0.7454545454545455,0.07668094639191422,0.0454512324665184,0.4980539655009626,-0.08254302975002376,-0.11007584698669082,2
first_time_detail_bucket=1100_1330;prev_pct_chg_bucket=neg3_0 OR open_times_bucket=0;prev_pct_chg_bucket=0_3,hard_exclude,,4,2,500000.0,20462897.596253622,40.925795192507245,52,7,7,2,0.42857142857142855,0.018802281207198884,0.7692307692307693,0.08080859339230298,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
market_segment=chi_next;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20455902.88409077,40.91180576818154,52,7,7,2,0.42857142857142855,0.018875868211218148,0.7692307692307693,0.08079868744945425,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=before_1000;open_times_bucket=0 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,20450840.146327246,40.90168029265449,59,0,8,2,0.5,0.021959961224317065,0.7288135593220338,0.07121869588990247,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,20443848.781365156,40.88769756273031,59,0,9,2,0.6666666666666666,0.025899399437513213,0.7288135593220338,0.07147653436239557,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4 OR open_times_bucket=0;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,20443848.781365156,40.88769756273031,59,0,9,2,0.6666666666666666,0.025899399437513213,0.7288135593220338,0.07147653436239557,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,20443848.781365156,40.88769756273031,59,0,9,2,0.6666666666666666,0.025899399437513213,0.7288135593220338,0.07147653436239557,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,4,2,500000.0,20441181.5445836,40.8823630891672,59,0,12,2,0.5833333333333334,0.014068081949136656,0.7288135593220338,0.07130593368318505,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.2,4,2,500000.0,20439934.720198244,40.87986944039649,59,0,6,2,0.3333333333333333,0.04187064674884237,0.7288135593220338,0.070258388381023,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,20433867.99036244,40.86773598072488,47,12,12,2,0.5,0.01171358284950788,0.7872340425531915,0.08921489001395856,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,1
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,hard_exclude,,4,2,500000.0,20424719.255976994,40.849438511953984,50,9,9,2,0.4444444444444444,0.018065461309372526,0.78,0.08342147346131588,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.07140871221824063,1
open_times_bucket=0;segment_retreat_state_bucket=retreat_weak OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.2,4,2,500000.0,20417086.34532175,40.8341726906435,59,0,7,2,0.5714285714285714,0.025037716292489555,0.7288135593220338,0.07122397990363691,0.03528080813299552,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
