trade_date,ts_code,name,limit_close,limit_pct_chg,fd_amount,first_time,last_time,open_times,limit,limit_amount,limit_times,open,high,low,close,pre_close,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,float_share,free_share,total_mv,circ_mv,is_low_amount,market_segment,limit_pct,first_time_bucket,board_type,is_st,limit_pct_bucket,fd_amount_to_circ_mv,is_fd_amount_abnormal,stock_count,up_count,down_count,flat_count,limit_up_count,limit_up_max_height,one_word_limit_count,opened_limit_count,total_amount,limit_up_fd_amount_sum,market_sentiment_level,sh_main_stock_count,sh_main_limit_up_count,sh_main_limit_up_ratio,sh_main_market_sentiment_level,sz_main_stock_count,sz_main_limit_up_count,sz_main_limit_up_ratio,sz_main_market_sentiment_level,chi_next_stock_count,chi_next_limit_up_count,chi_next_limit_up_ratio,chi_next_market_sentiment_level,star_stock_count,star_limit_up_count,star_limit_up_ratio,star_market_sentiment_level,bj_stock_count,bj_limit_up_count,bj_limit_up_ratio,bj_market_sentiment_level,other_stock_count,other_limit_up_count,other_limit_up_ratio,other_market_sentiment_level,main_board_limit_up_count,growth_board_limit_up_count,limit_5cm_count,limit_10cm_count,limit_20cm_count,limit_30cm_count,segment_limit_up_count,segment_stock_count,segment_limit_up_ratio,segment_market_sentiment_level,limit_times_fill_model,limit_times_bucket,board_type_fill_model,first_time_bucket_fill_model,market_sentiment_level_fill_model,market_segment_fill_model,segment_market_sentiment_level_fill_model,matched_source,sample_count,is_sample_enough,suggested_turnover_rate,circ_mv_fill_model,current_queue_amount,planned_buy_amount,estimated_turnover_amount,available_fill_amount,fill_probability,position_scale,allow_buy,min_fill_probability,score_error,is_fill_score_reliable,allow_buy_reliable,next_trade_date,next_open,exit_trade_date,exit_close,gross_return,fee_rate,net_return,is_win,holding_days_rule,prev_pct_chg,prev2_pct_chg,two_day_pct_chg,prev_amount,prev_turnover_rate,amount_ratio_1d,turnover_ratio_1d,market_leader_rank,segment_market_leader_rank,limit_height_rank,segment_limit_height_rank,theme_heat_score,same_theme_limit_count,retreat_state,segment_retreat_state,market_emotion_state,market_emotion_score,market_limit_down_count,market_limit_down_ratio,market_chain_count,market_limit_max_height,segment_emotion_state,segment_emotion_score,segment_limit_down_count,segment_limit_down_ratio,segment_chain_count,segment_limit_max_height,segment_open_rate,first_time_minutes,theme_heat_bucket,same_theme_limit_count_bucket,theme_limit_count_bucket,theme_limit_height_bucket,theme_heat_rank_bucket,theme_leader_rank_bucket,theme_height_rank_bucket,theme_is_mainline_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,market_chain_count_bucket,segment_chain_count_bucket,market_limit_down_count_bucket,segment_limit_down_count_bucket,segment_limit_down_ratio_bucket,segment_limit_max_height_bucket,market_leader_rank_bucket,segment_market_leader_rank_bucket,limit_height_rank_bucket,segment_limit_height_rank_bucket,first_time_detail_bucket,limit_times_detail_bucket,open_times_bucket,amount_bucket,turnover_rate_bucket,volume_ratio_bucket,fd_ratio_bucket,pct_chg_bucket,prev_pct_chg_bucket,amount_ratio_bucket,limit_up_count_bucket,segment_limit_up_count_bucket,segment_limit_up_ratio_bucket,auction_strength_bucket,open_5m_strength_bucket,sector_moneyflow_bucket,top_list_net_buy_bucket,retreat_state_bucket,segment_retreat_state_bucket,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,planned_position_pct,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,daily_return,strict_account_return,strict_return_source
20240812,300639.SZ,凯普生物,5.69,20.04,54999591.0,95230,95230,0,U,,1,4.89,5.69,4.87,5.69,4.74,20.0422,392781.64,211363.415,6.1839,10.2168,5.49,63516.4371,38444.6561,367858.8835,361408.5271,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0152181221182924,False,5338,1512,3649,177,32,3,19,13,498877727.045,1405889690.0,weak,1687,8,0.0047421458209839,weak,1481,17,0.0114787305874409,neutral,1346,7,0.0052005943536404,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,25,7,0,25,7,0,7,1346,0.0052005943536404,weak,1,1,one_word,early_morning,weak,chi_next,weak,exact,834,True,8.187525,361408.5271,54999591.0,100000.0,295904135.0844428,240904544.0844428,1.0,1.0,True,0.6,,True,True,20240813,5.92,20240814,6.94,0.1722972972972973,0.00362,0.1683350449550451,True,T+1_open_buy_T+2_close_sell,-1.4553,1.4768,0.021499999999999853,27710.47,0.9136,7.627565140540741,6.7687171628721545,17,5,2.0,1.0,,,neutral,neutral,mixed,3.3498688647433497,20,0.0037467216185837,4,3,mixed,1.0526002971768202,3,0.0022288261515601,0,1,0.4285714285714285,592,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,15_30,1_3,0_1pct_0_3pct,1,rank_11_30,rank_4_10,rank_2_3,rank_1,before_1000,1,0,1e8_3e8,6_10,4_8,1pct_2pct,19_5_20_5,neg3_0,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240813,5.92,6.6,5.71,6.45,5.69,13.3568,20240814,6.07,7.45,6.01,6.94,6.45,7.5969,20240815,7.54,8.33,6.92,6.95,6.94,0.1441,20240816,6.89,8.3,6.3,8.1,6.95,16.5468,20240819,7.5,7.9,6.58,6.68,8.1,-17.5309,fixed_t2_close,0.8,True,,20240813,5.92,5.92592,daily_open_plus_slippage_no_l2,True,,6.94,6.93306,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.13466803596403606,0.13466803596403606,c_conservative_daily_replay_fixed_t2_close
20240814,300211.SZ,亿通科技,6.16,20.08,47976457.0,143239,143451,1,U,,1,5.1,6.16,5.09,6.16,5.13,20.078,179872.14,102060.096,6.0262,11.8636,5.39,29848.1824,15161.6653,187220.7094,183864.8036,False,chi_next,0.2,late,t_board,False,20cm,0.0260933338304232,False,5339,1370,3745,224,36,4,23,13,480418610.641,2516473479.0,weak,1688,8,0.0047393364928909,weak,1481,19,0.012829169480081,neutral,1346,9,0.0066864784546805,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,27,9,0,27,9,0,9,1346,0.0066864784546805,weak,1,1,t_board,late,weak,chi_next,weak,exact,56,True,16.184075,183864.8036,47976457.0,100000.0,297568177.13226706,249591720.13226703,1.0,1.0,True,0.6,,True,True,20240815,6.3,20240816,7.0,0.1111111111111111,0.00362,0.1072711088911091,True,T+1_open_buy_T+2_close_sell,1.5842,-0.9804,0.6038,17423.209,1.1554,5.857709449504968,5.215682880387745,23,9,2.0,2.0,,,retreat_weak,warming_2day,mixed,5.961902978085784,5,0.0009365049634763,11,4,mixed,3.2686478454680534,0,0.0,2,2,0.6666666666666666,872,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,8_15,1_3,lt_5,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_2_3,rank_2_3,after_1430,1,1,1e8_3e8,6_10,4_8,2pct_5pct,19_5_20_5,0_3,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,warming_2day,20240815,6.3,7.39,6.21,7.39,6.16,19.9675,20240816,7.95,8.46,6.93,7.0,7.39,-5.2774,20240819,6.35,6.5,5.6,5.6,7.0,-20.0,20240820,5.6,5.83,5.37,5.39,5.6,-3.75,20240821,5.28,5.55,5.27,5.29,5.39,-1.8553,fixed_t2_close,0.8,True,,20240815,6.3,6.306299999999999,daily_open_plus_slippage_no_l2,True,,7.0,6.993,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.08581688711288728,0.08581688711288728,c_conservative_daily_replay_fixed_t2_close
20240820,002667.SZ,威领股份,5.63,9.96,10264036.0,93854,94748,2,U,,1,5.12,5.63,5.06,5.63,5.12,9.9609,163177.34,90787.96,6.9159,9.3363,1.99,23594.56,17477.654,136454.873,132837.3728,False,sz_main,0.1,early_morning,multi_open,False,10cm,0.0077267682909188,False,5339,669,4592,78,27,4,12,15,561434759.948,1241603989.0,weak,1688,6,0.0035545023696682,weak,1480,13,0.0087837837837837,weak,1347,7,0.0051967334818114,weak,574,0,0.0,weak,249,1,0.0040160642570281,weak,1,0,0.0,weak,19,7,0,19,7,1,13,1480,0.0087837837837837,weak,1,1,multi_open,early_morning,weak,sz_main,weak,exact,269,True,7.1166,132837.3728,10264036.0,100000.0,94535044.726848,84271008.72684799,1.0,1.0,True,0.6,,True,True,20240821,5.65,20240822,5.81,0.0283185840707962,0.00362,0.02464400148524044,True,T+1_open_buy_T+2_close_sell,-0.1949,-5.1756,-5.3705,30711.412,2.5475,2.956163656688921,2.7147791952894997,10,5,3.0,3.0,,,weak_below_30,neutral,mixed,4.503427608166323,9,0.0016857089342573,5,4,mixed,5.754054054054054,4,0.0027027027027027,4,4,0.3846153846153846,578,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,3_5,5_15,3_8,0_1pct_0_3pct,4_5,rank_4_10,rank_4_10,rank_2_3,rank_2_3,before_1000,1,2_3,lt_1e8,6_10,1_2,0_5pct_1pct,9_5_10_5,neg3_0,2_3,lt_30,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,weak_below_30,neutral,20240821,5.65,6.19,5.47,6.19,5.63,9.9467,20240822,6.19,6.81,5.8,5.81,6.19,-6.1389,20240823,5.68,5.79,5.34,5.54,5.81,-4.6472,20240826,5.46,6.09,5.37,6.09,5.54,9.9278,20240827,6.09,6.19,5.64,5.79,6.09,-4.9261,fixed_t2_close,0.8,True,,20240821,5.65,5.65565,daily_open_plus_slippage_no_l2,True,,5.81,5.804189999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.019715201188192352,0.019715201188192352,c_conservative_daily_replay_fixed_t2_close
20240821,300438.SZ,鹏辉能源,19.69,19.99,193682102.0,100521,100700,1,U,,1,16.33,19.69,16.33,19.69,16.41,19.9878,320920.47,600893.922,7.9403,9.3095,5.29,40416.5941,34472.3089,991083.0758,795802.7378,False,chi_next,0.2,midday,t_board,False,20cm,0.0243379537164492,False,5340,1849,3237,254,39,5,24,15,512852263.2,2026158283.0,weak,1688,14,0.0082938388625592,weak,1480,18,0.0121621621621621,neutral,1348,7,0.0051928783382789,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,32,7,0,32,7,0,7,1348,0.0051928783382789,weak,1,1,t_board,midday,weak,chi_next,weak,exact,361,True,13.077,795802.7378,193682102.0,100000.0,1040671240.22106,846989138.22106,1.0,1.0,True,0.6,,True,True,20240822,21.98,20240823,22.56,0.0263876251137396,0.00362,0.022716900588038057,True,T+1_open_buy_T+2_close_sell,-1.8541,-1.1236,-2.9777,98300.077,1.4641,6.112853014347079,5.4233317396352705,22,5,2.0,1.0,,,neutral,neutral,mixed,6.240449438202247,4,0.0007490636704119,8,5,mixed,1.319287833827893,0,0.0,0,1,0.4285714285714285,605,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,lt_5,lt_1,lt_0_1pct,1,rank_11_30,rank_4_10,rank_2_3,rank_1,1000_1100,1,1,3e8_8e8,6_10,4_8,2pct_5pct,19_5_20_5,neg3_0,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240822,21.98,23.63,21.61,23.63,19.69,20.0102,20240823,24.0,24.0,21.73,22.56,23.63,-4.5281,20240826,23.36,27.07,23.36,26.9,22.56,19.2376,20240827,25.32,26.58,24.76,24.81,26.9,-7.7695,20240828,24.05,25.59,22.62,22.66,24.81,-8.6659,fixed_t2_close,0.8,True,,20240822,21.98,22.00198,daily_open_plus_slippage_no_l2,True,,22.56,22.53744,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.018173520470430447,0.018173520470430447,c_conservative_daily_replay_fixed_t2_close
20240827,300767.SZ,震安科技,9.28,20.05,52263660.0,140530,144051,1,U,,1,7.62,9.28,7.53,9.28,7.73,20.0517,199134.08,172044.958,9.4452,13.381,4.7,21083.0119,14881.8667,229428.6512,195650.3504,False,chi_next,0.2,afternoon,t_board,False,20cm,0.0267127863012506,False,5339,1053,4175,111,31,9,20,11,514154353.301,1651324208.0,weak,1688,14,0.0082938388625592,weak,1478,9,0.0060893098782138,weak,1348,7,0.0051928783382789,weak,574,0,0.0,weak,250,1,0.004,weak,1,0,0.0,weak,23,7,0,23,7,1,7,1348,0.0051928783382789,weak,1,1,t_board,afternoon,weak,chi_next,weak,exact,38,True,17.9115,195650.3504,52263660.0,100000.0,350439125.11896,298175465.11896,1.0,1.0,True,0.6,,True,True,20240828,9.25,20240829,8.88,-0.0399999999999999,0.00362,-0.04353808191808177,False,T+1_open_buy_T+2_close_sell,5.6011,-2.7888,2.8122999999999996,52729.559,3.2513,3.262780141969327,2.9050533632700763,23,6,4.0,2.0,,,retreat_weak,neutral,mixed,9.133395766997564,11,0.0020603109196478,8,9,mixed,2.6192878338278933,0,0.0,1,2,0.2857142857142857,845,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,5_15,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_4_10,rank_2_3,1330_1430,1,1,1e8_3e8,6_10,4_8,2pct_5pct,19_5_20_5,3_7,3_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20240828,9.25,9.57,8.5,8.94,9.28,-3.6638,20240829,8.82,9.05,8.56,8.88,8.94,-0.6711,20240830,8.8,9.28,8.66,9.08,8.88,2.2523,20240902,8.98,9.04,8.64,8.66,9.08,-4.6256,20240903,8.6,8.94,8.6,8.75,8.66,1.0393,fixed_t2_close,0.8,True,,20240828,9.25,9.25925,daily_open_plus_slippage_no_l2,True,,8.88,8.871120000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.034830465534465414,-0.034830465534465414,c_conservative_daily_replay_fixed_t2_close
20240828,603398.SH,沐邦高科,12.69,9.97,19813924.0,102444,141202,3,U,,1,11.39,12.69,11.11,12.69,11.54,9.9653,260531.34,321403.911,6.008,9.7134,2.73,43364.1524,26821.9566,550291.094,550291.094,False,sh_main,0.1,midday,multi_open,False,10cm,0.0036006259625201,False,5339,3418,1685,236,38,10,19,19,499112653.655,2093739833.0,weak,1688,16,0.0094786729857819,weak,1477,17,0.0115098171970209,neutral,1349,5,0.0037064492216456,weak,574,0,0.0,weak,250,0,0.0,weak,1,0,0.0,weak,33,5,0,33,5,0,16,1688,0.0094786729857819,weak,1,1,multi_open,midday,weak,sh_main,weak,exact,612,True,4.6078,550291.094,19813924.0,100000.0,253563130.29332,233749206.29332,1.0,1.0,True,0.6,,True,True,20240829,12.56,20240830,13.73,0.0931528662420382,0.00362,0.08934874463116511,True,T+1_open_buy_T+2_close_sell,-5.7959,2.4247,-3.3711999999999995,150716.368,2.9583,2.1325083351265475,2.0308961227732145,22,10,4.0,2.0,,,neutral,neutral,mixed,9.554410938377972,7,0.0013111069488668,5,10,mixed,4.1345971563981045,3,0.0017772511848341,2,3,0.5625,624,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,1_3,5_15,1_3,0_1pct_0_3pct,3,rank_11_30,rank_4_10,rank_4_10,rank_2_3,1000_1100,1,2_3,3e8_8e8,6_10,2_4,0_3pct_0_5pct,9_5_10_5,lt_neg3,2_3,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240829,12.56,13.96,12.49,13.96,12.69,10.0079,20240830,13.75,14.04,13.33,13.73,13.96,-1.6476,20240902,13.57,14.3,13.57,13.89,13.73,1.1653,20240903,13.77,14.28,13.57,14.23,13.89,2.4478,20240904,14.19,14.95,14.05,14.63,14.23,2.811,fixed_t2_close,0.8,True,,20240829,12.56,12.57256,daily_open_plus_slippage_no_l2,True,,13.73,13.71627,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.07147899570493209,0.07147899570493209,c_conservative_daily_replay_fixed_t2_close
20240924,300803.SZ,指南针,43.96,20.01,105754484.0,112224,130000,2,U,,1,38.0,43.96,36.95,43.96,36.63,20.0109,369513.69,1517333.146,9.1419,15.4885,4.32,40420.011,23857.3574,1797862.2282,1776863.6836,False,chi_next,0.2,midday,multi_open,False,20cm,0.0059517499837543,False,5344,5168,161,15,95,8,54,41,974718714.219,5245986718.0,neutral,1687,45,0.0266745702430349,strong,1479,40,0.0270453008789722,strong,1351,9,0.006661732050333,weak,574,0,0.0,weak,252,1,0.0039682539682539,weak,1,0,0.0,weak,85,9,0,85,9,1,9,1351,0.006661732050333,weak,1,1,multi_open,midday,neutral,chi_next,weak,exact,718,True,15.189025,1776863.6836,105754484.0,100000.0,2698882691.1792493,2593128207.1792493,1.0,1.0,True,0.6,,True,True,20240925,47.0,20240926,53.2,0.1319148936170213,0.00362,0.12803332539800655,True,T+1_open_buy_T+2_close_sell,0.5214,-0.4644,0.056999999999999995,269744.8,1.8241,5.625069124594802,5.0117318129488515,61,4,5.0,1.0,,,warming_2day,neutral,warming,10.510329341317366,3,0.0005613772455089,12,8,mixed,1.4661732050333087,0,0.0,0,1,0.3333333333333333,682,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,warming,mixed,8_15,lt_1,lt_5,lt_1,lt_0_1pct,1,rank_gt_30,rank_4_10,rank_4_10,rank_1,1100_1330,1,2_3,gte_15e8,6_10,4_8,0_5pct_1pct,19_5_20_5,0_3,gte_5,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,warming_2day,neutral,20240925,47.0,48.6,45.1,46.2,43.96,5.0955,20240926,44.82,55.16,44.01,53.2,46.2,15.1515,20240927,55.99,63.84,54.13,63.84,53.2,20.0,20240930,76.6,76.61,74.3,76.61,63.84,20.0031,20241008,91.93,91.93,90.35,91.93,76.61,19.9974,fixed_t2_close,0.8,True,,20240925,47.0,47.047,daily_open_plus_slippage_no_l2,True,,53.2,53.146800000000006,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.10242666031840525,0.10242666031840525,c_conservative_daily_replay_fixed_t2_close
20240926,300100.SZ,双林股份,15.24,20.0,50200712.0,100500,100500,0,U,,1,12.7,15.24,12.7,15.24,12.7,20.0,339456.74,489027.205,8.7701,16.8847,2.7,38706.2884,20104.3622,610772.3309,589883.8352,False,chi_next,0.2,midday,one_word,False,20cm,0.0085102708371351,False,5348,5144,177,27,144,10,75,69,1166765356.686,6349696639.0,strong,1687,71,0.0420865441612329,very_strong,1480,60,0.0405405405405405,very_strong,1351,10,0.00740192450037,weak,576,2,0.0034722222222222,weak,253,1,0.0039525691699604,weak,1,0,0.0,weak,131,12,0,131,12,1,10,1351,0.00740192450037,weak,1,1,one_word,midday,strong,chi_next,weak,exact,1336,True,12.16225,589883.8352,50200712.0,100000.0,717431467.46612,667230755.46612,1.0,1.0,True,0.6,,True,True,20240927,15.84,20240930,20.08,0.2676767676767675,0.00362,0.26352394696212883,True,T+1_open_buy_T+2_close_sell,-2.5326,3.2488,0.7162000000000002,219346.832,4.3737,2.2294701069582805,2.0051901136337653,30,2,5.0,2.0,,,neutral,neutral,main_rise,15.070157068062828,1,0.00018698578908,22,10,mixed,3.64019245003701,0,0.0,1,3,0.3,605,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,lt_1,lt_5,lt_1,lt_0_1pct,3,rank_11_30,rank_2_3,rank_4_10,rank_2_3,1000_1100,1,0,3e8_8e8,6_10,2_4,0_5pct_1pct,19_5_20_5,neg3_0,2_3,120_180,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240927,15.84,17.77,15.58,16.75,15.24,9.9081,20240930,16.82,20.08,16.82,20.08,16.75,19.8806,20241008,23.51,24.1,21.14,24.1,20.08,20.0199,20241009,22.22,22.76,19.7,19.87,24.1,-17.5519,20241010,19.53,20.55,19.0,19.27,19.87,-3.0196,fixed_t2_close,0.8,True,,20240927,15.84,15.855839999999999,daily_open_plus_slippage_no_l2,True,,20.08,20.059919999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.21081915756970307,0.21081915756970307,c_conservative_daily_replay_fixed_t2_close
20241009,600570.SH,恒生电子,27.68,10.02,381443188.0,92502,111921,3,U,,4,27.68,27.68,26.88,27.68,25.16,10.0159,1575349.65,4354533.695,8.3169,10.4995,4.38,189414.4775,150040.1688,5242992.7372,5242992.7372,False,sh_main,0.1,open_limit,multi_open,False,10cm,0.0072752949912287,False,5341,295,5044,2,46,14,20,26,2969403446.379,11289757244.0,weak,1683,15,0.0089126559714795,weak,1478,16,0.0108254397834912,neutral,1350,10,0.0074074074074074,weak,576,3,0.0052083333333333,weak,253,2,0.0079051383399209,weak,1,0,0.0,weak,31,13,0,31,13,2,15,1683,0.0089126559714795,weak,4,4,multi_open,open_limit,weak,sh_main,weak,fallback_due_to_low_sample,120,True,10.906425,5242992.7372,381443188.0,100000.0,5718230706.381652,5336787518.381652,1.0,1.0,True,0.6,,True,True,20241010,28.0,20241011,23.38,-0.165,0.00362,-0.16828833166833163,False,T+1_open_buy_T+2_close_sell,10.0131,10.0048,20.017899999999997,206386.952,0.4331,21.09888078099046,19.203186331101364,4,1,4.0,1.0,,,retreat_weak,retreat_2day,ice_point,-8.502190601011044,1209,0.2263621044748174,33,14,ice_point,-32.48680926916221,621,0.3689839572192513,9,8,0.6,565,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,ice_point,ice_point,gte_30,5_10,gte_60,gte_15,gte_1_5pct,gte_6,rank_4_10,rank_1,rank_4_10,rank_1,open_auction,4,2_3,gte_15e8,6_10,4_8,0_5pct_1pct,9_5_10_5,gte_10,gte_5,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,retreat_2day,20241010,28.0,28.12,25.0,25.46,27.68,-8.0202,20241011,24.38,25.22,23.11,23.38,25.46,-8.1697,20241014,23.52,25.52,22.49,24.94,23.38,6.6724,20241015,24.45,27.3,24.25,25.58,24.94,2.5662,20241016,24.84,26.44,24.61,25.58,25.58,0.0,fixed_t2_close,0.8,True,,20241010,28.0,28.028,daily_open_plus_slippage_no_l2,True,,23.38,23.35662,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.1346306653346653,-0.1346306653346653,c_conservative_daily_replay_fixed_t2_close
20241017,300826.SZ,测绘股份,17.56,20.03,81860927.0,92500,92500,0,U,,1,17.56,17.56,17.56,17.56,14.63,20.0273,114642.93,201312.985,7.5331,14.3096,1.31,15218.6466,8011.6112,277269.0654,267239.4343,False,chi_next,0.2,open_limit,one_word,False,20cm,0.0306320536916358,False,5352,1800,3449,103,59,5,30,29,1522772602.374,8458079128.0,neutral,1687,24,0.0142264374629519,neutral,1480,20,0.0135135135135135,neutral,1354,9,0.0066469719350073,weak,576,0,0.0,weak,254,6,0.0236220472440944,strong,1,0,0.0,weak,44,9,0,44,9,6,9,1354,0.0066469719350073,weak,1,1,one_word,open_limit,neutral,chi_next,weak,exact,209,True,3.2672,267239.4343,81860927.0,100000.0,87312467.974496,5451540.974496007,1.0,1.0,True,0.6,,True,True,20241018,17.3,20241021,18.59,0.0745664739884393,0.00362,0.0707994880264244,True,T+1_open_buy_T+2_close_sell,1.5267,-2.3051,-0.7784,104510.997,4.6944,1.9262373413201672,1.6046992160872529,16,2,4.0,2.0,,,neutral,neutral,mixed,8.700597907324363,9,0.0016816143497757,19,5,mixed,4.7760709010339735,1,0.000738552437223,2,4,0.4444444444444444,565,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,15_30,1_3,5_15,lt_1,lt_0_1pct,4_5,rank_11_30,rank_2_3,rank_4_10,rank_2_3,open_auction,1,0,1e8_3e8,6_10,1_2,2pct_5pct,19_5_20_5,0_3,1_2_2,50_80,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241018,17.3,19.18,16.17,18.27,17.56,4.0433,20241021,17.18,19.17,17.18,18.59,18.27,1.7515,20241022,18.24,18.4,16.8,17.03,18.59,-8.3916,20241023,16.62,17.16,16.32,16.55,17.03,-2.8186,20241024,16.55,16.99,16.39,16.8,16.55,1.5106,fixed_t2_close,0.8,True,,20241018,17.3,17.3173,daily_open_plus_slippage_no_l2,True,,18.59,18.57141,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.05663959042113952,0.05663959042113952,c_conservative_daily_replay_fixed_t2_close
20241023,300795.SZ,米奥会展,19.61,20.01,56656819.0,94130,94130,0,U,,1,16.3,19.61,16.2,19.61,16.34,20.0122,86700.73,164074.044,6.4754,8.4876,3.24,13389.1747,10214.9988,451571.3478,262561.7159,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0215784768186,False,5347,2753,2423,171,103,9,60,43,1968099789.293,11385482144.0,strong,1686,39,0.0231316725978647,strong,1480,45,0.0304054054054054,very_strong,1353,11,0.008130081300813,weak,574,3,0.0052264808362369,weak,253,5,0.0197628458498023,neutral,1,0,0.0,weak,84,14,0,84,14,5,11,1353,0.008130081300813,weak,1,1,one_word,early_morning,strong,chi_next,weak,exact,834,True,8.187525,262561.7159,56656819.0,100000.0,214973061.2974148,158316242.29741478,1.0,1.0,True,0.6,,True,True,20241024,20.28,20241025,20.39,0.0054240631163706,0.00362,0.0017952238294251625,True,T+1_open_buy_T+2_close_sell,3.2217,0.0,3.2217,60281.176,2.7859,2.7218122619240206,2.3243476075953913,33,4,7.0,3.0,,,retreat_2day,neutral,retreat,15.836543856368058,4,0.0007480830372171,34,9,mixed,9.2130081300813,0,0.0,4,8,0.5454545454545454,581,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,mixed,gte_30,3_5,lt_5,lt_1,lt_0_1pct,gte_6,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,before_1000,1,0,1e8_3e8,6_10,2_4,2pct_5pct,19_5_20_5,3_7,2_3,80_120,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,neutral,20241024,20.28,21.28,19.0,19.92,19.61,1.5808,20241025,20.0,20.73,18.73,20.39,19.92,2.3594,20241028,20.1,21.8,19.81,21.45,20.39,5.1986,20241029,21.2,21.61,19.82,19.85,21.45,-7.4592,20241030,19.85,20.02,18.8,19.25,19.85,-3.0227,fixed_t2_close,0.8,True,,20241024,20.28,20.300279999999997,daily_open_plus_slippage_no_l2,True,,20.39,20.36961,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.00143617906354013,0.00143617906354013,c_conservative_daily_replay_fixed_t2_close
