signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20240820,1,PLAN_BUY_T1_OPEN,002021.SZ,中捷资源,sz_main,0.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0115922879211655,10_20,3_8,5_15,weak_below_30,mixed,mixed,1330_1430,6_10,2_3,neg3_0,138458.455,7.1922,3.65,0.0,1.0,142857,142857,该候选只用于模拟盘计划，不代表实盘可买入。,20240821,1.69,20240822,1.6,-0.0568744378698224,False,20240820,20240821,1.69,1.73,1.61,1.63,1.68,-2.9762,20240822,1.62,1.67,1.59,1.6,1.63,-1.8405,20240823,1.58,1.59,1.54,1.58,1.6,-1.25,20240826,1.58,1.61,1.56,1.6,1.58,1.2658,20240827,1.59,1.61,1.54,1.55,1.6,-3.125,fixed_t2_close,True,,20240821,1.69,1.6916899999999997,daily_open_plus_slippage_no_l2,True,,20240822,1.6,1.5984,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.05676603739455792,-0.04541282991564634,False,-0.04541282991564634,conservative_daily_replay
20240821,1,PLAN_BUY_T1_OPEN,603389.SH,亚振家居,sh_main,1.7999999999999998,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0241242692729265,10_20,3_8,lt_5,neutral,mixed,mixed,1100_1330,6_10,1_2_2,0_3,139877.672,9.6503,1.15,0.0,1.0,131736,131736,该候选只用于模拟盘计划，不代表实盘可买入。,20240822,5.86,20240823,5.56,-0.0548145392491468,False,20240821,20240822,5.86,6.05,5.59,5.67,5.76,-1.5625,20240823,5.67,5.75,5.5,5.56,5.67,-1.94,20240826,5.5,5.71,5.4,5.63,5.56,1.259,20240827,5.52,5.82,5.47,5.74,5.63,1.9538,20240828,5.65,6.0,5.57,5.64,5.74,-1.7422,fixed_t2_close,True,,20240822,5.86,5.86586,daily_open_plus_slippage_no_l2,True,,20240823,5.56,5.55444,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.05471025445544213,-0.04376820356435371,False,-0.04376820356435371,conservative_daily_replay
20240827,1,PLAN_BUY_T1_OPEN,300767.SZ,震安科技,chi_next,0.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0267127863012506,5_10,3_8,5_15,retreat_weak,mixed,mixed,1330_1430,6_10,3_5,3_7,172044.958,9.4452,4.7,1.0,1.0,140530,144051,该候选只用于模拟盘计划，不代表实盘可买入。,20240828,9.25,20240829,8.88,-0.0436199999999999,False,20240827,20240828,9.25,9.57,8.5,8.94,9.28,-3.6638,20240829,8.82,9.05,8.56,8.88,8.94,-0.6711,20240830,8.8,9.28,8.66,9.08,8.88,2.2523,20240902,8.98,9.04,8.64,8.66,9.08,-4.6256,20240903,8.6,8.94,8.6,8.75,8.66,1.0393,fixed_t2_close,True,,20240828,9.25,9.25925,daily_open_plus_slippage_no_l2,True,,20240829,8.88,8.871120000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04353808191808177,-0.034830465534465414,False,-0.034830465534465414,conservative_daily_replay
20240828,1,PLAN_BUY_T1_OPEN,603138.SH,海量数据,sh_main,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0068286258615457,10_20,3_8,5_15,neutral,mixed,mixed,before_1000,6_10,2_3,neg3_0,205399.173,6.6248,2.07,2.0,1.0,93938,103426,该候选只用于模拟盘计划，不代表实盘可买入。,20240829,11.0,20240830,11.8,0.0691072727272727,True,20240828,20240829,11.0,11.76,10.82,11.64,11.24,3.5587,20240830,11.29,12.6,11.29,11.8,11.64,1.3746,20240902,11.61,12.11,11.48,11.77,11.8,-0.2542,20240903,11.7,11.93,11.39,11.91,11.77,1.1895,20240904,11.71,12.12,11.6,11.87,11.91,-0.3359,fixed_t2_close,True,,20240829,11.0,11.011,daily_open_plus_slippage_no_l2,True,,20240830,11.8,11.788200000000002,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06896396149305258,0.055171169194442066,True,0.055171169194442066,conservative_daily_replay
20240912,1,PLAN_BUY_T1_OPEN,600133.SH,东湖高新,sh_main,0.2999999999999998,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0034600094093376,10_20,3_8,lt_5,neutral,mixed,retreat,1100_1330,6_10,gte_5,neg3_0,484867.139,6.0016,4.7,7.0,1.0,130756,134420,该候选只用于模拟盘计划，不代表实盘可买入。,20240913,7.79,20240918,8.05,0.0297561232349165,True,20240912,20240913,7.79,8.39,7.71,8.0,7.79,2.6958,20240918,7.98,8.16,7.85,8.05,8.0,0.625,20240919,8.05,8.24,7.93,8.12,8.05,0.8696,20240920,8.14,8.9,8.1,8.57,8.12,5.5419,20240923,8.46,8.49,8.21,8.24,8.57,-3.8506,fixed_t2_close,True,,20240913,7.79,7.797789999999999,daily_open_plus_slippage_no_l2,True,,20240918,8.05,8.04195,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.029691435676005806,0.023753148540804646,True,0.023753148540804646,conservative_daily_replay
20241011,1,PLAN_BUY_T1_OPEN,002374.SZ,中锐股份,sz_main,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_1pct_0_3pct,0.0019511858254951,10_20,3_8,30_60,retreat_weak,mixed,mixed,before_1000,6_10,3_5,neg3_0,219499.7,8.7305,1.52,5.0,1.0,94336,145033,该候选只用于模拟盘计划，不代表实盘可买入。,20241014,2.3,20241015,2.34,0.0137713043478262,True,20241011,20241014,2.3,2.41,2.22,2.28,2.34,-2.5641,20241015,2.3,2.49,2.29,2.34,2.28,2.6316,20241016,2.26,2.48,2.25,2.41,2.34,2.9915,20241017,2.37,2.43,2.34,2.36,2.41,-2.0747,20241018,2.36,2.38,2.3,2.37,2.36,0.4237,fixed_t2_close,True,,20241014,2.3,2.3022999999999993,daily_open_plus_slippage_no_l2,True,,20241015,2.34,2.33766,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.013738554488989595,0.010990843591191677,True,0.010990843591191677,conservative_daily_replay
20241017,1,PLAN_BUY_T1_OPEN,300826.SZ,测绘股份,chi_next,3.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0306320536916358,5_10,15_30,5_15,neutral,mixed,mixed,open_auction,6_10,1_2_2,0_3,201312.985,7.5331,1.31,0.0,1.0,92500,92500,该候选只用于模拟盘计划，不代表实盘可买入。,20241018,17.3,20241021,18.59,0.0709464739884393,True,20241017,20241018,17.3,19.18,16.17,18.27,17.56,4.0433,20241021,17.18,19.17,17.18,18.59,18.27,1.7515,20241022,18.24,18.4,16.8,17.03,18.59,-8.3916,20241023,16.62,17.16,16.32,16.55,17.03,-2.8186,20241024,16.55,16.99,16.39,16.8,16.55,1.5106,fixed_t2_close,True,,20241018,17.3,17.3173,daily_open_plus_slippage_no_l2,True,,20241021,18.59,18.57141,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0707994880264244,0.05663959042113952,True,0.05663959042113952,conservative_daily_replay
20241023,1,PLAN_BUY_T1_OPEN,300795.SZ,米奥会展,chi_next,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0215784768186,10_20,gte_30,lt_5,retreat_2day,retreat,mixed,before_1000,6_10,2_3,3_7,164074.044,6.4754,3.24,0.0,1.0,94130,94130,该候选只用于模拟盘计划，不代表实盘可买入。,20241024,20.28,20241025,20.39,0.0018040631163706,True,20241023,20241024,20.28,21.28,19.0,19.92,19.61,1.5808,20241025,20.0,20.73,18.73,20.39,19.92,2.3594,20241028,20.1,21.8,19.81,21.45,20.39,5.1986,20241029,21.2,21.61,19.82,19.85,21.45,-7.4592,20241030,19.85,20.02,18.8,19.25,19.85,-3.0227,fixed_t2_close,True,,20241024,20.28,20.300279999999997,daily_open_plus_slippage_no_l2,True,,20241025,20.39,20.36961,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0017952238294251625,0.00143617906354013,True,0.00143617906354013,conservative_daily_replay
20241030,1,PLAN_BUY_T1_OPEN,300175.SZ,朗源股份,chi_next,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0209908666100254,5_10,gte_30,5_15,neutral,main_rise,mixed,before_1000,6_10,lt_0_8,lt_neg3,252647.905,7.6418,0.86,0.0,1.0,93406,93406,该候选只用于模拟盘计划，不代表实盘可买入。,20241031,8.03,20241101,8.1,0.0050973100871731,True,20241030,20241031,8.03,8.21,7.38,7.48,7.3,2.4658,20241101,7.67,8.68,7.67,8.1,7.48,8.2888,20241104,7.65,8.1,7.03,7.6,8.1,-6.1728,20241105,7.54,7.71,7.33,7.68,7.6,1.0526,20241106,7.51,8.66,7.23,8.2,7.68,6.7708,fixed_t2_close,True,,20241031,8.03,8.03803,daily_open_plus_slippage_no_l2,True,,20241101,8.1,8.091899999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0050818908861997684,0.004065512708959815,True,0.004065512708959815,conservative_daily_replay
20241101,1,PLAN_BUY_T1_OPEN,300748.SZ,金力永磁,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0097981068832943,10_20,gte_30,gte_60,neutral,ice_point,mixed,before_1000,6_10,1_2_2,neg3_0,1492839.654,6.6481,1.04,0.0,1.0,94142,94142,该候选只用于模拟盘计划，不代表实盘可买入。,20241104,22.43,20241105,23.26,0.0333840124832813,True,20241101,20241104,22.43,23.49,19.18,20.95,20.66,1.4037,20241105,19.78,24.99,19.78,23.26,20.95,11.0263,20241106,22.27,26.5,22.03,24.59,23.26,5.718,20241107,24.0,25.35,23.0,23.55,24.59,-4.2294,20241108,23.5,24.08,22.0,22.02,23.55,-6.4968,fixed_t2_close,True,,20241104,22.43,22.452429999999996,daily_open_plus_slippage_no_l2,True,,20241105,23.26,23.23674,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03331207639440388,0.026649661115523107,True,0.026649661115523107,conservative_daily_replay
20241104,1,PLAN_BUY_T1_OPEN,300024.SZ,机器人,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0133709106946362,10_20,15_30,30_60,neutral,main_rise,mixed,before_1000,6_10,2_3,lt_neg3,1844051.35,8.1765,1.68,0.0,1.0,94515,94515,该候选只用于模拟盘计划，不代表实盘可买入。,20241105,16.15,20241106,21.11,0.3035007430340559,True,20241104,20241105,16.15,18.45,15.55,18.05,15.46,16.7529,20241106,18.8,21.66,18.37,21.11,18.05,16.9529,20241107,21.33,21.66,18.78,20.3,21.11,-3.837,20241108,19.75,22.32,19.75,20.1,20.3,-0.9852,20241111,19.5,21.75,19.41,20.73,20.1,3.1343,fixed_t2_close,True,,20241105,16.15,16.16615,daily_open_plus_slippage_no_l2,True,,20241106,21.11,21.08889,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.3028891131778439,0.24231129054227513,True,0.24231129054227513,conservative_daily_replay
20241113,1,PLAN_BUY_T1_OPEN,300712.SZ,永福股份,chi_next,1.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.013520084148716,5_10,8_15,5_15,retreat_2day,retreat,mixed,1330_1430,6_10,2_3,neg3_0,421773.871,7.8079,3.51,0.0,1.0,140733,140733,该候选只用于模拟盘计划，不代表实盘可买入。,20241114,34.76,20241115,28.39,-0.1868766168009205,False,20241113,20241114,34.76,37.0,31.51,31.72,31.51,0.6665,20241115,30.6,31.14,28.39,28.39,31.72,-10.4981,20241118,27.83,28.48,26.5,26.67,28.39,-6.0585,20241119,26.9,27.72,26.53,27.66,26.67,3.712,20241120,27.48,29.5,27.17,28.4,27.66,2.6753,fixed_t2_close,True,,20241114,34.76,34.79476,daily_open_plus_slippage_no_l2,True,,20241115,28.39,28.36161,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.1865084717124072,-0.14920677736992577,False,-0.14920677736992577,conservative_daily_replay
20241127,1,PLAN_BUY_T1_OPEN,301066.SZ,万事利,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0286553859647874,10_20,15_30,15_30,neutral,main_rise,mixed,1000_1100,6_10,1_2_2,3_7,221505.702,9.2218,1.92,0.0,1.0,101045,101045,该候选只用于模拟盘计划，不代表实盘可买入。,20241128,15.5,20241129,19.9,0.2802509677419353,True,20241127,20241128,15.5,16.58,15.2,16.58,13.82,19.9711,20241129,17.5,19.9,17.32,19.9,16.58,20.0241,20241202,20.9,23.88,19.06,23.88,19.9,20.0,20241203,23.8,23.82,20.41,20.47,23.88,-14.2797,20241204,19.4,20.33,17.72,18.15,20.47,-11.3337,fixed_t2_close,True,,20241128,15.5,15.515499999999998,daily_open_plus_slippage_no_l2,True,,20241129,19.9,19.8801,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.2796857909832104,0.2237486327865683,True,0.2237486327865683,conservative_daily_replay
20241206,1,PLAN_BUY_T1_OPEN,300436.SZ,广生堂,chi_next,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0109566548642549,5_10,gte_30,5_15,neutral,main_rise,mixed,after_1430,6_10,3_5,neg3_0,384327.409,9.655,4.34,0.0,1.0,144115,144115,该候选只用于模拟盘计划，不代表实盘可买入。,20241209,33.0,20241210,34.5,0.0418345454545454,True,20241206,20241209,33.0,33.43,31.0,32.87,31.63,3.9203,20241210,32.8,37.96,32.08,34.5,32.87,4.9589,20241211,33.5,35.99,33.49,34.02,34.5,-1.3913,20241212,33.69,34.99,33.52,34.62,34.02,1.7637,20241213,34.04,34.88,33.15,33.27,34.62,-3.8995,fixed_t2_close,True,,20241209,33.0,33.032999999999994,daily_open_plus_slippage_no_l2,True,,20241210,34.5,34.4655,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.04174572518390725,0.0333965801471258,True,0.0333965801471258,conservative_daily_replay
20241209,1,PLAN_BUY_T1_OPEN,300149.SZ,睿智医药,chi_next,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0196716799754895,5_10,gte_30,15_30,retreat_2day,retreat,mixed,open_auction,6_10,2_3,3_7,282642.837,6.7203,2.97,0.0,1.0,93015,93015,该候选只用于模拟盘计划，不代表实盘可买入。,20241210,8.72,20241211,8.0,-0.0861888073394496,False,20241209,20241210,8.72,9.86,8.26,8.37,8.5,-1.5294,20241211,8.26,8.48,7.89,8.0,8.37,-4.4205,20241212,8.01,8.19,7.82,7.89,8.0,-1.375,20241213,7.75,7.84,7.65,7.67,7.89,-2.7883,20241216,8.2,8.48,7.92,8.01,7.67,4.4329,fixed_t2_close,True,,20241210,8.72,8.72872,daily_open_plus_slippage_no_l2,True,,20241211,8.0,7.992,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.08602183669541456,-0.06881746935633165,False,-0.06881746935633165,conservative_daily_replay
20241210,1,PLAN_BUY_T1_OPEN,300955.SZ,嘉亨家化,chi_next,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,gte_5pct,0.0667747549526893,10_20,gte_30,5_15,neutral,main_rise,mixed,before_1000,6_10,1_2_2,lt_neg3,83609.74,7.5577,2.14,0.0,1.0,93403,93403,该候选只用于模拟盘计划，不代表实盘可买入。,20241211,19.0,20241212,19.49,0.0221694736842103,True,20241210,20241211,19.0,21.58,17.83,20.17,19.44,3.7551,20241212,18.79,19.85,18.5,19.49,20.17,-3.3713,20241213,19.22,19.22,18.19,18.29,19.49,-6.157,20241216,18.39,18.71,17.7,18.06,18.29,-1.2575,20241217,17.9,17.9,16.38,16.59,18.06,-8.1395,fixed_t2_close,True,,20241211,19.0,19.019,daily_open_plus_slippage_no_l2,True,,20241212,19.49,19.470509999999997,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.022119944266260027,0.017695955413008023,True,0.017695955413008023,conservative_daily_replay
20241216,1,PLAN_BUY_T1_OPEN,300805.SZ,电声股份,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0161670575670441,5_10,15_30,15_30,neutral,main_rise,mixed,open_auction,6_10,lt_0_8,7_10,291149.173,7.6178,1.08,0.0,1.0,93012,93012,该候选只用于模拟盘计划，不代表实盘可买入。,20241217,13.72,20241218,15.66,0.1377794169096208,True,20241216,20241217,13.72,16.05,11.8,15.38,13.42,14.6051,20241218,15.21,17.29,14.01,15.66,15.38,1.8205,20241219,14.99,15.16,13.42,13.5,15.66,-13.7931,20241220,14.05,16.2,14.05,16.2,13.5,20.0,20241223,16.2,16.35,13.87,14.09,16.2,-13.0247,fixed_t2_close,True,,20241217,13.72,13.73372,daily_open_plus_slippage_no_l2,True,,20241218,15.66,15.64434,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.13749889859411718,0.10999911887529375,True,0.10999911887529375,conservative_daily_replay
20241225,1,PLAN_BUY_T1_OPEN,002843.SZ,泰嘉股份,sz_main,-0.19999999999999996,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0218363028918129,10_20,8_15,30_60,retreat_weak,mixed,ice_point,1100_1330,6_10,1_2_2,neg3_0,536404.578,9.639,1.61,0.0,1.0,112621,112621,该候选只用于模拟盘计划，不代表实盘可买入。,20241226,22.01,20241227,23.17,0.049083316674239,True,20241225,20241226,22.01,25.29,22.01,23.93,23.08,3.6828,20241227,23.72,23.93,22.92,23.17,23.93,-3.1759,20241230,23.36,24.48,23.0,23.69,23.17,2.2443,20241231,23.51,23.58,21.32,21.32,23.69,-10.0042,20250102,20.81,21.55,20.26,20.6,21.32,-3.3771,fixed_t2_close,True,,20241226,22.01,22.03201,daily_open_plus_slippage_no_l2,True,,20241227,23.17,23.14683,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0489800133442206,0.03918401067537648,True,0.03918401067537648,conservative_daily_replay
20250109,1,PLAN_BUY_T1_OPEN,300822.SZ,贝仕达克,chi_next,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0102709116988891,5_10,15_30,5_15,neutral,main_rise,mixed,1000_1100,6_10,2_3,0_3,539938.759,8.4848,2.31,0.0,1.0,100315,100315,该候选只用于模拟盘计划，不代表实盘可买入。,20250110,24.47,20250113,23.09,-0.060015586432366,False,20250109,20250110,24.47,26.95,24.01,25.56,23.68,7.9392,20250113,23.4,24.34,22.83,23.09,25.56,-9.6635,20250114,23.23,24.99,22.74,24.78,23.09,7.3192,20250115,24.75,27.88,23.38,25.97,24.78,4.8023,20250116,25.18,25.97,24.33,24.79,25.97,-4.5437,fixed_t2_close,True,,20250110,24.47,24.494469999999996,daily_open_plus_slippage_no_l2,True,,20250113,23.09,23.06691,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.05990090993599766,-0.04792072794879813,False,-0.04792072794879813,conservative_daily_replay
20250110,1,PLAN_BUY_T1_OPEN,002811.SZ,郑中设计,sz_main,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0484658694811,10_20,8_15,30_60,retreat_weak,mixed,ice_point,open_auction,6_10,2_3,7_10,213974.628,8.2182,3.57,3.0,2.0,93015,93500,该候选只用于模拟盘计划，不代表实盘可买入。,20250113,10.35,20250114,9.74,-0.0625571980676327,False,20250110,20250113,10.35,10.49,9.6,9.6,10.57,-9.1769,20250114,9.78,9.95,9.08,9.74,9.6,1.4583,20250115,9.5,10.71,9.33,10.71,9.74,9.9589,20250116,10.5,10.76,10.02,10.02,10.71,-6.4426,20250117,10.2,10.56,9.91,10.28,10.02,2.5948,fixed_t2_close,True,,20250113,10.35,10.360349999999999,daily_open_plus_slippage_no_l2,True,,20250114,9.74,9.73026,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.062437443426139036,-0.04994995474091123,False,-0.04994995474091123,conservative_daily_replay
