scenario,signal_date,strategy_leg,operation_status,ts_code,name,market_segment,risk_flags,account_return,equity_before,equity_after,return_source,active_position,buy_executed,sell_executed,buy_reject_reason,sell_reject_reason,buy_trade_date,exit_trade_date,buy_price,exit_price,path_conflict,limit_down_blocked_days,live_order_enabled,initial_equity,peak_equity,drawdown,original_operation_status,original_account_return,risk_filter_rejected
reject_fd_warn_or_loss_overlay,20260409,A,HISTORICAL_SIM_FILLED,300489.SZ,光智科技,chi_next,无,0.0826627480845445,1325361.2832801489,1434919.2891609445,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,0.0,HISTORICAL_SIM_FILLED,0.0826627480845445,False
reject_fd_warn_or_loss_overlay,20260410,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,1434919.2891609445,1434919.2891609445,,300489.SZ 光智科技,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,0.0,POSITION_OCCUPIED_SKIP,0.0,False
reject_fd_warn_or_loss_overlay,20260413,B,HISTORICAL_SIM_FILLED,000968.SZ,蓝焰控股,sz_main,无,-0.0496262411873839,1434919.2891609445,1363709.638432614,b_conservative_daily_replay,,True,True,,,20260414.0,20260415.0,10.09008,9.48051,False,0,False,500000.0,1434919.2891609445,-0.0496262411873839,HISTORICAL_SIM_FILLED,-0.0496262411873839,False
reject_fd_warn_or_loss_overlay,20260414,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,1363709.638432614,1363709.638432614,,000968.SZ 蓝焰控股,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.0496262411873839,POSITION_OCCUPIED_SKIP,0.0,False
reject_fd_warn_or_loss_overlay,20260415,NONE,NO_CANDIDATE,,,,,0.0,1363709.638432614,1363709.638432614,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.0496262411873839,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260416,B,HISTORICAL_SIM_FILLED,603220.SH,中贝通信,sh_main,无,-0.0440895700662973,1363709.638432614,1303584.2667788544,b_conservative_daily_replay,,True,True,,,20260417.0,20260420.0,32.59256,30.84912,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,HISTORICAL_SIM_FILLED,-0.0440895700662973,False
reject_fd_warn_or_loss_overlay,20260417,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,1303584.2667788544,1303584.2667788544,,603220.SH 中贝通信,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,POSITION_OCCUPIED_SKIP,0.0,False
reject_fd_warn_or_loss_overlay,20260420,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260421,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260422,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260423,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260424,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260427,B,B_RISK_FILTERED_SKIP,600152.SH,维科技术,sh_main,LOSS_OVERLAY_WATCH,0.0,1303584.2667788544,1303584.2667788544,b_conservative_daily_replay,,True,True,,,20260428.0,20260429.0,14.56455,14.4855,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,HISTORICAL_SIM_FILLED,-0.0056380497028743,True
reject_fd_warn_or_loss_overlay,20260428,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,1303584.2667788544,1303584.2667788544,,600152.SH 维科技术,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,POSITION_OCCUPIED_SKIP,0.0,False
reject_fd_warn_or_loss_overlay,20260429,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260430,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260506,NONE,NO_CANDIDATE,,,,,0.0,1303584.2667788544,1303584.2667788544,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.09152781161572299,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260507,B,HISTORICAL_SIM_FILLED,603256.SH,宏和科技,sh_main,无,0.024640485917173,1303584.2667788544,1335705.216546267,b_conservative_daily_replay,,True,True,,,20260508.0,20260511.0,145.12497999999997,149.83002,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,HISTORICAL_SIM_FILLED,0.024640485917173,False
reject_fd_warn_or_loss_overlay,20260508,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,1335705.216546267,1335705.216546267,,603256.SH 宏和科技,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,POSITION_OCCUPIED_SKIP,0.0,False
reject_fd_warn_or_loss_overlay,20260511,NONE,NO_CANDIDATE,,,,,0.0,1335705.216546267,1335705.216546267,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260512,NONE,NO_CANDIDATE,,,,,0.0,1335705.216546267,1335705.216546267,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260513,NONE,NO_CANDIDATE,,,,,0.0,1335705.216546267,1335705.216546267,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,NO_CANDIDATE,0.0,False
reject_fd_warn_or_loss_overlay,20260514,NONE,NO_CANDIDATE,,,,,0.0,1335705.216546267,1335705.216546267,,,False,False,,,,,,,False,0,False,500000.0,1434919.2891609445,-0.06914261545169686,NO_CANDIDATE,0.0,False
