signal_date,status,strategy_leg,ts_code,name,buy_date,exit_date,account_return,equity_before,equity_after,blocked_by_leg,blocked_by_code,blocked_until,return_source,peak_equity,drawdown,entry_gate_enabled,l_chain_3_8_enabled
20251113,EXECUTED,L,300827.SZ,上能电气,20251114,20251117,-0.013231005494505477,557246423.3478645,549873492.8587554,,,,L_EXECUTED,557246423.3478645,-0.01323100549450551,True,False
20251114,SKIP_OCCUPIED,,,,,,0.0,549873492.8587554,549873492.8587554,L,300827.SZ,20251117,,557246423.3478645,-0.01323100549450551,True,False
20251117,NO_CANDIDATE,,,,,,0.0,549873492.8587554,549873492.8587554,,,,,557246423.3478645,-0.01323100549450551,True,False
20251118,NO_CANDIDATE,,,,,,0.0,549873492.8587554,549873492.8587554,,,,,557246423.3478645,-0.01323100549450551,True,False
20251119,NO_CANDIDATE,,,,,,0.0,549873492.8587554,549873492.8587554,,,,,557246423.3478645,-0.01323100549450551,True,False
20251120,EXECUTED,A,301092.SZ,争光股份,20251121,20251124,-0.05209316412795123,549873492.8587554,521228842.7456544,,,,a_audit_dynamic_account_return,557246423.3478645,-0.06463492468165366,True,False
20251121,SKIP_OCCUPIED,,,,,,0.0,521228842.7456544,521228842.7456544,A,301092.SZ,20251124,,557246423.3478645,-0.06463492468165366,True,False
20251124,NO_CANDIDATE,,,,,,0.0,521228842.7456544,521228842.7456544,,,,,557246423.3478645,-0.06463492468165366,True,False
20251125,EXECUTED,L,301117.SZ,佳缘科技,20251126,20251127,-0.059636762105758856,521228842.7456544,490144442.2481718,,,,L_EXECUTED,557246423.3478645,-0.12041706916044914,True,False
20251126,SKIP_OCCUPIED,,,,,,0.0,490144442.2481718,490144442.2481718,L,301117.SZ,20251127,,557246423.3478645,-0.12041706916044914,True,False
20251127,EXECUTED,E2,688033.SH,天宜新材,20251128,20251201,-0.005320601005377487,490144442.2481718,487536579.235966,,,,E2_R1:2;first_time=1100_1330,557246423.3478645,-0.1250969789865869,True,False
20251128,SKIP_OCCUPIED,,,,,,0.0,487536579.235966,487536579.235966,E2,688033.SH,20251201,,557246423.3478645,-0.1250969789865869,True,False
20251201,NO_CANDIDATE,,,,,,0.0,487536579.235966,487536579.235966,,,,,557246423.3478645,-0.1250969789865869,True,False
20251202,NO_CANDIDATE,,,,,,0.0,487536579.235966,487536579.235966,,,,,557246423.3478645,-0.1250969789865869,True,False
20251203,NO_CANDIDATE,,,,,,0.0,487536579.235966,487536579.235966,,,,,557246423.3478645,-0.1250969789865869,True,False
20251204,EXECUTED,L,300946.SZ,恒而达,20251205,20251208,0.036965602245580695,487536579.235966,505558662.50417376,,,,L_EXECUTED,557246423.3478645,-0.09275566190834816,True,False
20251205,SKIP_OCCUPIED,,,,,,0.0,505558662.50417376,505558662.50417376,L,300946.SZ,20251208,,557246423.3478645,-0.09275566190834816,True,False
20251208,NO_CANDIDATE,,,,,,0.0,505558662.50417376,505558662.50417376,,,,,557246423.3478645,-0.09275566190834816,True,False
20251209,NO_CANDIDATE,,,,,,0.0,505558662.50417376,505558662.50417376,,,,,557246423.3478645,-0.09275566190834816,True,False
20251210,NO_CANDIDATE,,,,,,0.0,505558662.50417376,505558662.50417376,,,,,557246423.3478645,-0.09275566190834816,True,False
20251211,NO_CANDIDATE,,,,,,0.0,505558662.50417376,505558662.50417376,,,,,557246423.3478645,-0.09275566190834816,True,False
20251212,EXECUTED,A,920576.BJ,天力复合,20251215,20251216,0.18697942039800994,505558662.50417376,600087728.1963973,,,,a_audit_dynamic_account_return,600087728.1963973,0.0,True,False
20251215,SKIP_OCCUPIED,,,,,,0.0,600087728.1963973,600087728.1963973,A,920576.BJ,20251216,,600087728.1963973,0.0,True,False
20251216,NO_CANDIDATE,,,,,,0.0,600087728.1963973,600087728.1963973,,,,,600087728.1963973,0.0,True,False
20251217,NO_CANDIDATE,,,,,,0.0,600087728.1963973,600087728.1963973,,,,,600087728.1963973,0.0,True,False
20251218,NO_CANDIDATE,,,,,,0.0,600087728.1963973,600087728.1963973,,,,,600087728.1963973,0.0,True,False
20251219,NO_CANDIDATE,,,,,,0.0,600087728.1963973,600087728.1963973,,,,,600087728.1963973,0.0,True,False
20251222,EXECUTED,C,000407.SZ,胜利股份,20251223,20251225,-0.014330248377606663,600087728.1963973,591488322.0029892,,,,c_conservative_daily_replay_fixed_hold3_close,600087728.1963973,-0.014330248377606769,True,False
20251223,SKIP_OCCUPIED,,,,,,0.0,591488322.0029892,591488322.0029892,C,000407.SZ,20251225,,600087728.1963973,-0.014330248377606769,True,False
20251224,SKIP_OCCUPIED,,,,,,0.0,591488322.0029892,591488322.0029892,C,000407.SZ,20251225,,600087728.1963973,-0.014330248377606769,True,False
20251225,EXECUTED,C,001400.SZ,江顺科技,20251226,20251230,0.0050456710665386425,591488322.0029892,594472777.5155152,,,,c_conservative_daily_replay_fixed_hold3_close,600087728.1963973,-0.00935688303068316,True,False
20251226,SKIP_OCCUPIED,,,,,,0.0,594472777.5155152,594472777.5155152,C,001400.SZ,20251230,,600087728.1963973,-0.00935688303068316,True,False
20251229,SKIP_OCCUPIED,,,,,,0.0,594472777.5155152,594472777.5155152,C,001400.SZ,20251230,,600087728.1963973,-0.00935688303068316,True,False
20251230,NO_CANDIDATE,,,,,,0.0,594472777.5155152,594472777.5155152,,,,,600087728.1963973,-0.00935688303068316,True,False
20251231,EXECUTED,L,300058.SZ,蓝色光标,20260105,20260106,0.13494414243448866,594472777.5155152,674693396.677995,,,,L_EXECUTED,674693396.677995,0.0,True,False
20260105,SKIP_OCCUPIED,,,,,,0.0,674693396.677995,674693396.677995,L,300058.SZ,20260106,,674693396.677995,0.0,True,False
20260106,EXECUTED,D,600879.SH,航天电子,20260106,20260108,0.05830795236105304,674693396.677995,714033387.1098125,,,,D_T2_CLOSE;净收益×80%成交压力,714033387.1098125,0.0,True,False
20260107,SKIP_OCCUPIED,,,,,,0.0,714033387.1098125,714033387.1098125,D,600879.SH,20260108,,714033387.1098125,0.0,True,False
20260108,NO_CANDIDATE,,,,,,0.0,714033387.1098125,714033387.1098125,,,,,714033387.1098125,0.0,True,False
20260109,EXECUTED,C,600410.SH,华胜天成,20260112,20260114,0.010203847524329247,714033387.1098125,721319274.9191614,,,,c_conservative_daily_replay_fixed_hold3_close,721319274.9191614,0.0,True,False
20260112,SKIP_OCCUPIED,,,,,,0.0,721319274.9191614,721319274.9191614,C,600410.SH,20260114,,721319274.9191614,0.0,True,False
20260113,SKIP_OCCUPIED,,,,,,0.0,721319274.9191614,721319274.9191614,C,600410.SH,20260114,,721319274.9191614,0.0,True,False
20260114,EXECUTED,D,300427.SZ,红相股份,20260114,20260116,-0.006852944162436547,721319274.9191614,716376114.2048513,,,,D_T2_CLOSE;净收益×80%成交压力,721319274.9191614,-0.006852944162436425,True,False
20260115,SKIP_OCCUPIED,,,,,,0.0,716376114.2048513,716376114.2048513,D,300427.SZ,20260116,,721319274.9191614,-0.006852944162436425,True,False
20260116,NO_CANDIDATE,,,,,,0.0,716376114.2048513,716376114.2048513,,,,,721319274.9191614,-0.006852944162436425,True,False
20260119,EXECUTED,A,300658.SZ,延江股份,20260120,20260121,0.07024610692336626,716376114.2048513,766698747.3206308,,,,a_audit_dynamic_account_return,766698747.3206308,0.0,True,False
20260120,SKIP_OCCUPIED,,,,,,0.0,766698747.3206308,766698747.3206308,A,300658.SZ,20260121,,766698747.3206308,0.0,True,False
20260121,EXECUTED,E2,300837.SZ,浙矿股份,20260122,20260123,0.07898634839895838,766698747.3206308,827257481.6935431,,,,E2_R1:25;first_time=1100_1330,827257481.6935431,0.0,True,False
20260122,SKIP_OCCUPIED,,,,,,0.0,827257481.6935431,827257481.6935431,E2,300837.SZ,20260123,,827257481.6935431,0.0,True,False
20260123,EXECUTED,D→A,920368.BJ,连城数控,20260126,20260127,0.071013903290716,827257481.6935431,886004264.4950496,,,,D_T1_RELAY(-0.031619)+A(0.105984),886004264.4950496,0.0,True,False
20260126,SKIP_OCCUPIED,,,,,,0.0,886004264.4950496,886004264.4950496,D→A,920368.BJ,20260127,,886004264.4950496,0.0,True,False
20260127,NO_CANDIDATE,,,,,,0.0,886004264.4950496,886004264.4950496,,,,,886004264.4950496,0.0,True,False
20260128,EXECUTED,L,300164.SZ,通源石油,20260129,20260130,0.0472029753516665,886004264.4950496,927826301.9534808,,,,L_EXECUTED,927826301.9534808,0.0,True,False
20260129,SKIP_OCCUPIED,,,,,,0.0,927826301.9534808,927826301.9534808,L,300164.SZ,20260130,,927826301.9534808,0.0,True,False
20260130,NO_CANDIDATE,,,,,,0.0,927826301.9534808,927826301.9534808,,,,,927826301.9534808,0.0,True,False
20260202,EXECUTED,E2,002471.SZ,中超控股,20260203,20260204,0.03195094077023888,927826301.9534808,957471225.1722664,,,,E2_R1:25;first_time=1000_1100,957471225.1722664,0.0,True,False
20260203,SKIP_OCCUPIED,,,,,,0.0,957471225.1722664,957471225.1722664,E2,002471.SZ,20260204,,957471225.1722664,0.0,True,False
20260204,NO_CANDIDATE,,,,,,0.0,957471225.1722664,957471225.1722664,,,,,957471225.1722664,0.0,True,False
20260205,NO_CANDIDATE,,,,,,0.0,957471225.1722664,957471225.1722664,,,,,957471225.1722664,0.0,True,False
20260206,NO_CANDIDATE,,,,,,0.0,957471225.1722664,957471225.1722664,,,,,957471225.1722664,0.0,True,False
20260209,EXECUTED,E2,300182.SZ,捷成股份,20260210,20260211,0.08449626098901099,957471225.1722664,1038373963.7038903,,,,E2_R1:36;first_time=before_1000,1038373963.7038903,0.0,True,False
20260210,SKIP_OCCUPIED,,,,,,0.0,1038373963.7038903,1038373963.7038903,E2,300182.SZ,20260211,,1038373963.7038903,0.0,True,False
20260211,NO_CANDIDATE,,,,,,0.0,1038373963.7038903,1038373963.7038903,,,,,1038373963.7038903,0.0,True,False
20260212,NO_CANDIDATE,,,,,,0.0,1038373963.7038903,1038373963.7038903,,,,,1038373963.7038903,0.0,True,False
20260213,NO_CANDIDATE,,,,,,0.0,1038373963.7038903,1038373963.7038903,,,,,1038373963.7038903,0.0,True,False
20260224,EXECUTED,E2,300157.SZ,新锦动力,20260225,20260226,0.0054166957838079075,1038373963.7038903,1043998519.5751011,,,,E2_R1:25;first_time=before_1000,1043998519.5751011,0.0,True,False
20260225,SKIP_OCCUPIED,,,,,,0.0,1043998519.5751011,1043998519.5751011,E2,300157.SZ,20260226,,1043998519.5751011,0.0,True,False
20260226,EXECUTED,A,300499.SZ,高澜股份,20260227,20260302,0.02000097831116261,1043998519.5751011,1064879511.3220085,,,,a_audit_dynamic_account_return,1064879511.3220085,0.0,True,False
20260227,SKIP_OCCUPIED,,,,,,0.0,1064879511.3220085,1064879511.3220085,A,300499.SZ,20260302,,1064879511.3220085,0.0,True,False
20260302,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260303,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260304,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260305,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260306,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260309,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260310,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260311,NO_CANDIDATE,,,,,,0.0,1064879511.3220085,1064879511.3220085,,,,,1064879511.3220085,0.0,True,False
20260312,EXECUTED,E2,301396.SZ,宏景科技,20260313,20260316,0.08855584203296704,1064879511.3220085,1159180813.1107833,,,,E2_R1:25;first_time=after_1430,1159180813.1107833,0.0,True,False
20260313,SKIP_OCCUPIED,,,,,,0.0,1159180813.1107833,1159180813.1107833,E2,301396.SZ,20260316,,1159180813.1107833,0.0,True,False
20260316,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260317,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260318,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260319,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260320,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260323,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260324,NO_CANDIDATE,,,,,,0.0,1159180813.1107833,1159180813.1107833,,,,,1159180813.1107833,0.0,True,False
20260325,EXECUTED,C,603829.SH,洛凯股份,20260326,20260330,0.002120325640773656,1159180813.1107833,1161638653.911115,,,,原B日删除B后按当前A→C重选,1161638653.911115,0.0,True,False
20260326,SKIP_OCCUPIED,,,,,,0.0,1161638653.911115,1161638653.911115,C,603829.SH,20260330,,1161638653.911115,0.0,True,False
20260327,SKIP_OCCUPIED,,,,,,0.0,1161638653.911115,1161638653.911115,C,603829.SH,20260330,,1161638653.911115,0.0,True,False
20260330,NO_CANDIDATE,,,,,,0.0,1161638653.911115,1161638653.911115,,,,,1161638653.911115,0.0,True,False
20260331,NO_CANDIDATE,,,,,,0.0,1161638653.911115,1161638653.911115,,,,,1161638653.911115,0.0,True,False
20260401,EXECUTED,E2,301312.SZ,智立方,20260402,20260403,0.0979785434286577,1161638653.911115,1275454317.2117527,,,,E2_R1:25;first_time=1100_1330,1275454317.2117527,0.0,True,False
20260402,SKIP_OCCUPIED,,,,,,0.0,1275454317.2117527,1275454317.2117527,E2,301312.SZ,20260403,,1275454317.2117527,0.0,True,False
20260403,EXECUTED,E2,688205.SH,德科立,20260407,20260409,-0.009839395243835272,1275454317.2117527,1262904618.06925,,,,E2_R1:33;first_time=1000_1100,1275454317.2117527,-0.00983939524383537,True,False
20260407,SKIP_OCCUPIED,,,,,,0.0,1262904618.06925,1262904618.06925,E2,688205.SH,20260409,,1275454317.2117527,-0.00983939524383537,True,False
20260408,SKIP_OCCUPIED,,,,,,0.0,1262904618.06925,1262904618.06925,E2,688205.SH,20260409,,1275454317.2117527,-0.00983939524383537,True,False
20260409,NO_CANDIDATE,,,,,,0.0,1262904618.06925,1262904618.06925,,,,,1275454317.2117527,-0.00983939524383537,True,False
20260410,NO_CANDIDATE,,,,,,0.0,1262904618.06925,1262904618.06925,,,,,1275454317.2117527,-0.00983939524383537,True,False
20260413,NO_CANDIDATE,,,,,,0.0,1262904618.06925,1262904618.06925,,,,,1275454317.2117527,-0.00983939524383537,True,False
20260414,EXECUTED,L,301189.SZ,奥尼电子,20260415,20260416,-0.029751810307377825,1262904618.06925,1225330919.4361422,,,,L_EXECUTED,1275454317.2117527,-0.03929846573037932,True,False
20260415,SKIP_OCCUPIED,,,,,,0.0,1225330919.4361422,1225330919.4361422,L,301189.SZ,20260416,,1275454317.2117527,-0.03929846573037932,True,False
20260416,NO_CANDIDATE,,,,,,0.0,1225330919.4361422,1225330919.4361422,,,,,1275454317.2117527,-0.03929846573037932,True,False
20260417,EXECUTED,A,301319.SZ,唯特偶,20260420,20260421,0.036383333387151606,1225330919.4361422,1269912542.7875721,,,,a_audit_dynamic_account_return,1275454317.2117527,-0.004344941523499846,True,False
20260420,SKIP_OCCUPIED,,,,,,0.0,1269912542.7875721,1269912542.7875721,A,301319.SZ,20260421,,1275454317.2117527,-0.004344941523499846,True,False
20260421,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260422,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260423,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260424,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260427,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260428,NO_CANDIDATE,,,,,,0.0,1269912542.7875721,1269912542.7875721,,,,,1275454317.2117527,-0.004344941523499846,True,False
20260429,EXECUTED,D,002378.SZ,章源钨业,20260429,20260506,0.03289213851761836,1269912542.7875721,1311682682.050202,,,,D_T2_CLOSE;净收益×80%成交压力,1311682682.050202,0.0,True,False
20260430,SKIP_OCCUPIED,,,,,,0.0,1311682682.050202,1311682682.050202,D,002378.SZ,20260506,,1311682682.050202,0.0,True,False
20260506,EXECUTED,D→C,600589.SH,大位科技,20260507,20260511,0.1519640728055831,1311682682.050202,1511011324.6431012,,,,D_T1_RELAY(0.009453)+C(0.141176),1511011324.6431012,0.0,True,False
20260507,SKIP_OCCUPIED,,,,,,0.0,1511011324.6431012,1511011324.6431012,D→C,600589.SH,20260511,,1511011324.6431012,0.0,True,False
20260508,SKIP_OCCUPIED,,,,,,0.0,1511011324.6431012,1511011324.6431012,D→C,600589.SH,20260511,,1511011324.6431012,0.0,True,False
20260511,EXECUTED,L,301188.SZ,力诺药包,20260512,20260513,0.01878414022933598,1511011324.6431012,1539394373.253312,,,,L_EXECUTED,1539394373.253312,0.0,True,False
20260512,SKIP_OCCUPIED,,,,,,0.0,1539394373.253312,1539394373.253312,L,301188.SZ,20260513,,1539394373.253312,0.0,True,False
20260513,EXECUTED,D→C,002654.SZ,万润科技,20260514,20260518,0.05695010906639286,1539394373.253312,1627063050.7062798,,,,D_T1_RELAY(0.005256)+C(0.051424),1627063050.7062798,0.0,True,False
20260514,SKIP_OCCUPIED,,,,,,0.0,1627063050.7062798,1627063050.7062798,D→C,002654.SZ,20260518,,1627063050.7062798,0.0,True,False
