signal_date,status,strategy_leg,ts_code,name,buy_date,exit_date,account_return,equity_before,equity_after,blocked_by_leg,blocked_by_code,blocked_until,return_source,peak_equity,drawdown,entry_gate_enabled,m_enabled,n_enabled
20250106,EXECUTED,A,920367.BJ,新赣江,20250107,20250108,0.05730215023351653,9955743.251931185,10526228.747439664,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),11228516.760346897,-0.06254503848516646,True,True,True
20250107,SKIP_OCCUPIED,,,,,,0.0,10526228.747439664,10526228.747439664,A,920367.BJ,20250108,,11228516.760346897,-0.06254503848516646,True,True,True
20250108,EXECUTED,E,301001.SZ,凯淳股份,20250109,20250110,0.05933355340206739,10526228.747439664,11150787.302948251,,,,E_R1:25;first_time=before_1000,11228516.760346897,-0.006922504464093149,True,True,True
20250109,SKIP_OCCUPIED,,,,,,0.0,11150787.302948251,11150787.302948251,E,301001.SZ,20250110,,11228516.760346897,-0.006922504464093149,True,True,True
20250110,EXECUTED,M,002629.SZ,仁智股份,20250113,20250114,0.016784894210267534,11150787.302948251,11337952.088189432,,,,M兜底:weak;流通市值最小,11337952.088189432,0.0,True,True,True
20250113,SKIP_OCCUPIED,,,,,,0.0,11337952.088189432,11337952.088189432,M,002629.SZ,20250114,,11337952.088189432,0.0,True,True,True
20250114,EXECUTED,C,002717.SZ,岭南股份,20250115,20250117,-0.028062656113604537,11337952.088189432,11019779.037706047,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),11337952.088189432,-0.02806265611360459,True,True,True
20250115,SKIP_OCCUPIED,,,,,,0.0,11019779.037706047,11019779.037706047,C,002717.SZ,20250117,,11337952.088189432,-0.02806265611360459,True,True,True
20250116,SKIP_OCCUPIED,,,,,,0.0,11019779.037706047,11019779.037706047,C,002717.SZ,20250117,,11337952.088189432,-0.02806265611360459,True,True,True
20250117,EXECUTED,N,300515.SZ,三德科技,20250120,20250121,0.10772742872349066,11019779.037706047,12206911.498539142,,,,N双分支:CURRENT:LOW_HEIGHT_RETREAT_FIRST_TIME;FIXED_CLOSE;前复权;日期化显式费用,12206911.498539142,0.0,True,True,True
20250120,SKIP_OCCUPIED,,,,,,0.0,12206911.498539142,12206911.498539142,N,300515.SZ,20250121,,12206911.498539142,0.0,True,True,True
20250121,NO_CANDIDATE,,,,,,0.0,12206911.498539142,12206911.498539142,,,,,12206911.498539142,0.0,True,True,True
20250122,NO_CANDIDATE,,,,,,0.0,12206911.498539142,12206911.498539142,,,,,12206911.498539142,0.0,True,True,True
20250123,NO_CANDIDATE,,,,,,0.0,12206911.498539142,12206911.498539142,,,,,12206911.498539142,0.0,True,True,True
20250124,NO_CANDIDATE,,,,,,0.0,12206911.498539142,12206911.498539142,,,,,12206911.498539142,0.0,True,True,True
20250127,EXECUTED,E,002691.SZ,冀凯股份,20250205,20250206,0.25471352140716447,12206911.498539142,15316176.911837654,,,,E_R1:25;first_time=after_1430,15316176.911837654,0.0,True,True,True
20250205,SKIP_OCCUPIED,,,,,,0.0,15316176.911837654,15316176.911837654,E,002691.SZ,20250206,,15316176.911837654,0.0,True,True,True
20250206,EXECUTED,E,300766.SZ,每日互动,20250207,20250211,0.35178716940561505,15316176.911837654,20704211.43376866,,,,E_R1:33;first_time=open_auction,20704211.43376866,0.0,True,True,True
20250207,SKIP_OCCUPIED,,,,,,0.0,20704211.43376866,20704211.43376866,E,300766.SZ,20250211,,20704211.43376866,0.0,True,True,True
20250210,SKIP_OCCUPIED,,,,,,0.0,20704211.43376866,20704211.43376866,E,300766.SZ,20250211,,20704211.43376866,0.0,True,True,True
20250211,NO_CANDIDATE,,,,,,0.0,20704211.43376866,20704211.43376866,,,,,20704211.43376866,0.0,True,True,True
20250212,EXECUTED,C,601116.SH,三江购物,20250213,20250217,0.19761560200549463,20704211.43376866,24795686.640301898,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),24795686.640301898,0.0,True,True,True
20250213,SKIP_OCCUPIED,,,,,,0.0,24795686.640301898,24795686.640301898,C,601116.SH,20250217,,24795686.640301898,0.0,True,True,True
20250214,SKIP_OCCUPIED,,,,,,0.0,24795686.640301898,24795686.640301898,C,601116.SH,20250217,,24795686.640301898,0.0,True,True,True
20250217,EXECUTED,D,603583.SH,捷昌驱动,20250217,20250219,0.1198523515647851,24795686.640301898,27767507.992805608,,,,D_T2_CLOSE;净收益×80%成交压力,27767507.992805608,0.0,True,True,True
20250218,SKIP_OCCUPIED,,,,,,0.0,27767507.992805608,27767507.992805608,D,603583.SH,20250219,,27767507.992805608,0.0,True,True,True
20250219,EXECUTED,D,920533.BJ,骏创科技,20250219,20250221,0.027871736334405057,27767507.992805608,28541436.65424457,,,,D_T2_CLOSE;净收益×80%成交压力,28541436.65424457,0.0,True,True,True
20250220,SKIP_OCCUPIED,,,,,,0.0,28541436.65424457,28541436.65424457,D,920533.BJ,20250221,,28541436.65424457,0.0,True,True,True
20250221,EXECUTED,C,603341.SH,龙旗科技,20250224,20250226,-0.025932331299407505,28541436.65424457,27801290.663165644,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),28541436.65424457,-0.02593233129940753,True,True,True
20250224,SKIP_OCCUPIED,,,,,,0.0,27801290.663165644,27801290.663165644,C,603341.SH,20250226,,28541436.65424457,-0.02593233129940753,True,True,True
20250225,SKIP_OCCUPIED,,,,,,0.0,27801290.663165644,27801290.663165644,C,603341.SH,20250226,,28541436.65424457,-0.02593233129940753,True,True,True
20250226,NO_CANDIDATE,,,,,,0.0,27801290.663165644,27801290.663165644,,,,,28541436.65424457,-0.02593233129940753,True,True,True
20250227,NO_CANDIDATE,,,,,,0.0,27801290.663165644,27801290.663165644,,,,,28541436.65424457,-0.02593233129940753,True,True,True
20250228,EXECUTED,A,920284.BJ,灵鸽科技,20250303,20250304,0.04724503493347741,27801290.663165644,29114763.611742664,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),29114763.611742664,0.0,True,True,True
20250303,SKIP_OCCUPIED,,,,,,0.0,29114763.611742664,29114763.611742664,A,920284.BJ,20250304,,29114763.611742664,0.0,True,True,True
20250304,NO_CANDIDATE,,,,,,0.0,29114763.611742664,29114763.611742664,,,,,29114763.611742664,0.0,True,True,True
20250305,EXECUTED,A,920425.BJ,乐创技术,20250306,20250307,-0.0072990896646454115,29114763.611742664,28902252.3415756,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),29114763.611742664,-0.00729908966464532,True,True,True
20250306,SKIP_OCCUPIED,,,,,,0.0,28902252.3415756,28902252.3415756,A,920425.BJ,20250307,,29114763.611742664,-0.00729908966464532,True,True,True
20250307,NO_CANDIDATE,,,,,,0.0,28902252.3415756,28902252.3415756,,,,,29114763.611742664,-0.00729908966464532,True,True,True
20250310,EXECUTED,A,301225.SZ,恒勃股份,20250311,20250312,0.06015966551030427,28902252.3415756,30641002.174939197,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),30641002.174939197,0.0,True,True,True
20250311,SKIP_OCCUPIED,,,,,,0.0,30641002.174939197,30641002.174939197,A,301225.SZ,20250312,,30641002.174939197,0.0,True,True,True
20250312,NO_CANDIDATE,,,,,,0.0,30641002.174939197,30641002.174939197,,,,,30641002.174939197,0.0,True,True,True
20250313,EXECUTED,E,300810.SZ,中科海讯,20250314,20250317,0.11403598058431952,30641002.174939197,34135178.90404465,,,,E_R1:36;first_time=after_1430,34135178.90404465,0.0,True,True,True
20250314,SKIP_OCCUPIED,,,,,,0.0,34135178.90404465,34135178.90404465,E,300810.SZ,20250317,,34135178.90404465,0.0,True,True,True
20250317,EXECUTED,E,300353.SZ,东土科技,20250318,20250319,0.06438028321678321,34135178.90404465,36332811.38954261,,,,E_R1:25;first_time=1000_1100,36332811.38954261,0.0,True,True,True
20250318,SKIP_OCCUPIED,,,,,,0.0,36332811.38954261,36332811.38954261,E,300353.SZ,20250319,,36332811.38954261,0.0,True,True,True
20250319,NO_CANDIDATE,,,,,,0.0,36332811.38954261,36332811.38954261,,,,,36332811.38954261,0.0,True,True,True
20250320,EXECUTED,E,301079.SZ,邵阳液压,20250321,20250324,0.18887820926527507,36332811.38954261,43195287.74237241,,,,E_R1:25;first_time=1100_1330,43195287.74237241,0.0,True,True,True
20250321,SKIP_OCCUPIED,,,,,,0.0,43195287.74237241,43195287.74237241,E,301079.SZ,20250324,,43195287.74237241,0.0,True,True,True
20250324,NO_CANDIDATE,,,,,,0.0,43195287.74237241,43195287.74237241,,,,,43195287.74237241,0.0,True,True,True
20250325,NO_CANDIDATE,,,,,,0.0,43195287.74237241,43195287.74237241,,,,,43195287.74237241,0.0,True,True,True
20250326,NO_CANDIDATE,,,,,,0.0,43195287.74237241,43195287.74237241,,,,,43195287.74237241,0.0,True,True,True
20250327,EXECUTED,N,300260.SZ,新莱应材,20250328,20250331,-0.052008157634737893,43195287.74237241,40948780.40838924,,,,N双分支:SUPPLEMENT:CHAIN_3_8_MIXED_AMOUNT_DESC;FIXED_CLOSE;前复权;日期化显式费用,43195287.74237241,-0.052008157634737984,True,True,True
20250328,SKIP_OCCUPIED,,,,,,0.0,40948780.40838924,40948780.40838924,N,300260.SZ,20250331,,43195287.74237241,-0.052008157634737984,True,True,True
20250331,EXECUTED,M,001333.SZ,光华股份,20250401,20250402,-0.08290389734489098,40948780.40838924,37553966.92101365,,,,M兜底:weak;流通市值最小,43195287.74237241,-0.1306003760179818,True,True,True
20250401,SKIP_OCCUPIED,,,,,,0.0,37553966.92101365,37553966.92101365,M,001333.SZ,20250402,,43195287.74237241,-0.1306003760179818,True,True,True
20250402,EXECUTED,N,002549.SZ,凯美特气,20250403,20250407,0.09890349908424916,37553966.92101365,41268185.65399605,,,,N双分支:SUPPLEMENT:CHAIN_3_8_MIXED_AMOUNT_DESC;INTRADAY_LIMIT_UP_MINUS_OFFSET;前复权;日期化显式费用,43195287.74237241,-0.04461371110362966,True,True,True
20250403,SKIP_OCCUPIED,,,,,,0.0,41268185.65399605,41268185.65399605,N,002549.SZ,20250407,,43195287.74237241,-0.04461371110362966,True,True,True
20250407,EXECUTED,A,920087.BJ,秋乐种业,20250408,20250409,0.48929138851039927,41268185.65399605,61460353.51394472,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),61460353.51394472,0.0,True,True,True
20250408,SKIP_OCCUPIED,,,,,,0.0,61460353.51394472,61460353.51394472,A,920087.BJ,20250409,,61460353.51394472,0.0,True,True,True
20250409,EXECUTED,D,920706.BJ,铁拓机械,20250409,20250411,0.03839764919564094,61460353.51394472,63820286.60761326,,,,D_T2_CLOSE;净收益×80%成交压力,63820286.60761326,0.0,True,True,True
20250410,SKIP_OCCUPIED,,,,,,0.0,63820286.60761326,63820286.60761326,D,920706.BJ,20250411,,63820286.60761326,0.0,True,True,True
20250411,EXECUTED,N,300671.SZ,富满微,20250414,20250415,-0.09058551402713132,63820286.60761326,58039093.13990377,,,,N双分支:CURRENT:LOW_HEIGHT_RETREAT_FIRST_TIME;FIXED_CLOSE;前复权;日期化显式费用,63820286.60761326,-0.09058551402713133,True,True,True
20250414,SKIP_OCCUPIED,,,,,,0.0,58039093.13990377,58039093.13990377,N,300671.SZ,20250415,,63820286.60761326,-0.09058551402713133,True,True,True
20250415,EXECUTED,A,920273.BJ,一致魔芋,20250416,20250417,0.2579458157967034,58039093.13990377,73010034.3679771,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),73010034.3679771,0.0,True,True,True
20250416,SKIP_OCCUPIED,,,,,,0.0,73010034.3679771,73010034.3679771,A,920273.BJ,20250417,,73010034.3679771,0.0,True,True,True
20250417,EXECUTED,C,002427.SZ,尤夫股份,20250418,20250422,0.14109386284555636,73010034.3679771,83311302.14344183,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),83311302.14344183,0.0,True,True,True
20250418,SKIP_OCCUPIED,,,,,,0.0,83311302.14344183,83311302.14344183,C,002427.SZ,20250422,,83311302.14344183,0.0,True,True,True
20250421,SKIP_OCCUPIED,,,,,,0.0,83311302.14344183,83311302.14344183,C,002427.SZ,20250422,,83311302.14344183,0.0,True,True,True
20250422,NO_CANDIDATE,,,,,,0.0,83311302.14344183,83311302.14344183,,,,,83311302.14344183,0.0,True,True,True
20250423,EXECUTED,A,301000.SZ,肇民科技,20250424,20250425,0.06983572429989374,83311302.14344183,89129407.27099638,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),89129407.27099638,0.0,True,True,True
20250424,SKIP_OCCUPIED,,,,,,0.0,89129407.27099638,89129407.27099638,A,301000.SZ,20250425,,89129407.27099638,0.0,True,True,True
20250425,EXECUTED,N,300824.SZ,北鼎股份,20250428,20250429,-0.0567272019763256,89129407.27099638,84073345.38270438,,,,N双分支:CURRENT:LOW_HEIGHT_RETREAT_FIRST_TIME;FIXED_CLOSE;前复权;日期化显式费用,89129407.27099638,-0.056727201976325636,True,True,True
20250428,SKIP_OCCUPIED,,,,,,0.0,84073345.38270438,84073345.38270438,N,300824.SZ,20250429,,89129407.27099638,-0.056727201976325636,True,True,True
20250429,EXECUTED,E,300695.SZ,兆丰股份,20250430,20250506,0.09243449775728453,84073345.38270438,91844622.83792938,,,,E_R1:25;first_time=1100_1330,91844622.83792938,0.0,True,True,True
20250430,SKIP_OCCUPIED,,,,,,0.0,91844622.83792938,91844622.83792938,E,300695.SZ,20250506,,91844622.83792938,0.0,True,True,True
20250506,EXECUTED,C,603657.SH,春光科技,20250507,20250509,0.2332795938039768,91844622.83792938,113270099.14664102,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),113270099.14664102,0.0,True,True,True
20250507,SKIP_OCCUPIED,,,,,,0.0,113270099.14664102,113270099.14664102,C,603657.SH,20250509,,113270099.14664102,0.0,True,True,True
20250508,SKIP_OCCUPIED,,,,,,0.0,113270099.14664102,113270099.14664102,C,603657.SH,20250509,,113270099.14664102,0.0,True,True,True
20250509,NO_CANDIDATE,,,,,,0.0,113270099.14664102,113270099.14664102,,,,,113270099.14664102,0.0,True,True,True
20250512,EXECUTED,N,300607.SZ,拓斯达,20250513,20250514,-0.04080103875989208,113270099.14664102,108648561.4410221,,,,N双分支:SUPPLEMENT:CHAIN_3_8_MIXED_AMOUNT_DESC;FIXED_CLOSE;前复权;日期化显式费用,113270099.14664102,-0.04080103875989205,True,True,True
20250513,SKIP_OCCUPIED,,,,,,0.0,108648561.4410221,108648561.4410221,N,300607.SZ,20250514,,113270099.14664102,-0.04080103875989205,True,True,True
20250514,EXECUTED,E,300946.SZ,恒而达,20250515,20250519,0.17400613578148472,108648561.4410221,127554077.77559157,,,,E_R1:33;first_time=open_auction,127554077.77559157,0.0,True,True,True
20250515,SKIP_OCCUPIED,,,,,,0.0,127554077.77559157,127554077.77559157,E,300946.SZ,20250519,,127554077.77559157,0.0,True,True,True
20250516,SKIP_OCCUPIED,,,,,,0.0,127554077.77559157,127554077.77559157,E,300946.SZ,20250519,,127554077.77559157,0.0,True,True,True
20250519,NO_CANDIDATE,,,,,,0.0,127554077.77559157,127554077.77559157,,,,,127554077.77559157,0.0,True,True,True
20250520,NO_CANDIDATE,,,,,,0.0,127554077.77559157,127554077.77559157,,,,,127554077.77559157,0.0,True,True,True
20250521,EXECUTED,E,301662.SZ,宏工科技,20250522,20250523,0.007887612426035594,127554077.77559157,128560174.90444584,,,,E_R1:25;first_time=1000_1100,128560174.90444584,0.0,True,True,True
20250522,SKIP_OCCUPIED,,,,,,0.0,128560174.90444584,128560174.90444584,E,301662.SZ,20250523,,128560174.90444584,0.0,True,True,True
20250523,NO_CANDIDATE,,,,,,0.0,128560174.90444584,128560174.90444584,,,,,128560174.90444584,0.0,True,True,True
20250526,NO_CANDIDATE,,,,,,0.0,128560174.90444584,128560174.90444584,,,,,128560174.90444584,0.0,True,True,True
20250527,NO_CANDIDATE,,,,,,0.0,128560174.90444584,128560174.90444584,,,,,128560174.90444584,0.0,True,True,True
20250528,NO_CANDIDATE,,,,,,0.0,128560174.90444584,128560174.90444584,,,,,128560174.90444584,0.0,True,True,True
20250529,EXECUTED,D,600571.SH,信雅达,20250529,20250603,-0.011270373831775702,128560174.90444584,127111253.67339428,,,,D_T2_CLOSE;净收益×80%成交压力,128560174.90444584,-0.011270373831775649,True,True,True
20250530,SKIP_OCCUPIED,,,,,,0.0,127111253.67339428,127111253.67339428,D,600571.SH,20250603,,128560174.90444584,-0.011270373831775649,True,True,True
20250603,EXECUTED,E,300945.SZ,曼卡龙,20250604,20250605,-0.01941322960841954,127111253.67339428,124643613.72001861,,,,E_R1:25;first_time=1100_1330,128560174.90444584,-0.030464809085226197,True,True,True
20250604,SKIP_OCCUPIED,,,,,,0.0,124643613.72001861,124643613.72001861,E,300945.SZ,20250605,,128560174.90444584,-0.030464809085226197,True,True,True
20250605,EXECUTED,A,920748.BJ,路桥信息,20250606,20250609,0.34116162308391634,124643613.72001861,167167231.28378487,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),167167231.28378487,0.0,True,True,True
20250606,SKIP_OCCUPIED,,,,,,0.0,167167231.28378487,167167231.28378487,A,920748.BJ,20250609,,167167231.28378487,0.0,True,True,True
20250609,NO_CANDIDATE,,,,,,0.0,167167231.28378487,167167231.28378487,,,,,167167231.28378487,0.0,True,True,True
20250610,EXECUTED,M,920895.BJ,花溪科技,20250611,20250612,-0.06440051407199883,167167231.28378487,156401575.65311638,,,,M兜底:weak;流通市值最小,167167231.28378487,-0.06440051407199898,True,True,True
20250611,SKIP_OCCUPIED,,,,,,0.0,156401575.65311638,156401575.65311638,M,920895.BJ,20250612,,167167231.28378487,-0.06440051407199898,True,True,True
20250612,NO_CANDIDATE,,,,,,0.0,156401575.65311638,156401575.65311638,,,,,167167231.28378487,-0.06440051407199898,True,True,True
20250613,EXECUTED,N,002190.SZ,成飞集成,20250616,20250617,0.011909682896311636,156401575.65311638,158264268.8236285,,,,N双分支:SUPPLEMENT:CHAIN_3_8_MIXED_AMOUNT_DESC;FIXED_CLOSE;前复权;日期化显式费用,167167231.28378487,-0.053257820876644324,True,True,True
20250616,SKIP_OCCUPIED,,,,,,0.0,158264268.8236285,158264268.8236285,N,002190.SZ,20250617,,167167231.28378487,-0.053257820876644324,True,True,True
20250617,EXECUTED,A,300457.SZ,赢合科技,20250618,20250619,0.02150756108281967,158264268.8236285,161668147.25258046,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),167167231.28378487,-0.032895705629466976,True,True,True
20250618,SKIP_OCCUPIED,,,,,,0.0,161668147.25258046,161668147.25258046,A,300457.SZ,20250619,,167167231.28378487,-0.032895705629466976,True,True,True
20250619,EXECUTED,M,301182.SZ,凯旺科技,20250620,20250623,-0.030071150887223574,161668147.25258046,156806600.00289023,,,,M兜底:weak;流通市值最小,167167231.28378487,-0.06197764478916512,True,True,True
20250620,SKIP_OCCUPIED,,,,,,0.0,156806600.00289023,156806600.00289023,M,301182.SZ,20250623,,167167231.28378487,-0.06197764478916512,True,True,True
20250623,NO_CANDIDATE,,,,,,0.0,156806600.00289023,156806600.00289023,,,,,167167231.28378487,-0.06197764478916512,True,True,True
20250624,NO_CANDIDATE,,,,,,0.0,156806600.00289023,156806600.00289023,,,,,167167231.28378487,-0.06197764478916512,True,True,True
20250625,NO_CANDIDATE,,,,,,0.0,156806600.00289023,156806600.00289023,,,,,167167231.28378487,-0.06197764478916512,True,True,True
20250626,NO_CANDIDATE,,,,,,0.0,156806600.00289023,156806600.00289023,,,,,167167231.28378487,-0.06197764478916512,True,True,True
20250627,EXECUTED,E,300697.SZ,电工合金,20250630,20250701,0.07767941061143199,156806600.00289023,168987244.2710973,,,,E_R1:36;first_time=before_1000,168987244.2710973,0.0,True,True,True
20250630,SKIP_OCCUPIED,,,,,,0.0,168987244.2710973,168987244.2710973,E,300697.SZ,20250701,,168987244.2710973,0.0,True,True,True
20250701,NO_CANDIDATE,,,,,,0.0,168987244.2710973,168987244.2710973,,,,,168987244.2710973,0.0,True,True,True
20250702,EXECUTED,N,300670.SZ,大烨智能,20250703,20250704,-0.02235710501112817,168987244.2710973,165209178.7053872,,,,N双分支:CURRENT:LOW_HEIGHT_RETREAT_FIRST_TIME;FIXED_CLOSE;前复权;日期化显式费用,168987244.2710973,-0.022357105011128198,True,True,True
20250703,SKIP_OCCUPIED,,,,,,0.0,165209178.7053872,165209178.7053872,N,300670.SZ,20250704,,168987244.2710973,-0.022357105011128198,True,True,True
20250704,EXECUTED,A,301389.SZ,隆扬电子,20250707,20250708,0.03929523751685393,165209178.7053872,171701112.62257975,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),171701112.62257975,0.0,True,True,True
20250707,SKIP_OCCUPIED,,,,,,0.0,171701112.62257975,171701112.62257975,A,301389.SZ,20250708,,171701112.62257975,0.0,True,True,True
20250708,EXECUTED,E,301526.SZ,国际复材,20250709,20250710,-0.0014851218699331572,171701112.62257975,171446115.5451321,,,,E_R1:25;first_time=before_1000,171701112.62257975,-0.0014851218699332147,True,True,True
20250709,SKIP_OCCUPIED,,,,,,0.0,171446115.5451321,171446115.5451321,E,301526.SZ,20250710,,171701112.62257975,-0.0014851218699332147,True,True,True
20250710,NO_CANDIDATE,,,,,,0.0,171446115.5451321,171446115.5451321,,,,,171701112.62257975,-0.0014851218699332147,True,True,True
20250711,EXECUTED,E,300600.SZ,国瑞科技,20250714,20250715,-0.05868216903684547,171446115.5451321,161385285.61200213,,,,E_R1:25;first_time=1000_1100,171701112.62257975,-0.06008014073416679,True,True,True
20250714,SKIP_OCCUPIED,,,,,,0.0,161385285.61200213,161385285.61200213,E,300600.SZ,20250715,,171701112.62257975,-0.06008014073416679,True,True,True
20250715,EXECUTED,A,300378.SZ,鼎捷数智,20250716,20250717,-0.010572056684130495,161385285.61200213,159679111.22452745,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),171701112.62257975,-0.07001702676486521,True,True,True
20250716,SKIP_OCCUPIED,,,,,,0.0,159679111.22452745,159679111.22452745,A,300378.SZ,20250717,,171701112.62257975,-0.07001702676486521,True,True,True
20250717,NO_CANDIDATE,,,,,,0.0,159679111.22452745,159679111.22452745,,,,,171701112.62257975,-0.07001702676486521,True,True,True
20250718,NO_CANDIDATE,,,,,,0.0,159679111.22452745,159679111.22452745,,,,,171701112.62257975,-0.07001702676486521,True,True,True
20250721,EXECUTED,D,603977.SH,国泰集团,20250721,20250723,-0.0268436585365853,159679111.22452745,155392739.6873908,,,,D_T2_CLOSE;净收益×80%成交压力,171701112.62257975,-0.09498117214322754,True,True,True
20250722,SKIP_OCCUPIED,,,,,,0.0,155392739.6873908,155392739.6873908,D,603977.SH,20250723,,171701112.62257975,-0.09498117214322754,True,True,True
20250723,NO_CANDIDATE,,,,,,0.0,155392739.6873908,155392739.6873908,,,,,171701112.62257975,-0.09498117214322754,True,True,True
20250724,NO_CANDIDATE,,,,,,0.0,155392739.6873908,155392739.6873908,,,,,171701112.62257975,-0.09498117214322754,True,True,True
20250725,EXECUTED,A,300781.SZ,因赛集团,20250728,20250729,0.012460210822266204,155392739.6873908,157328965.98414522,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),171701112.62257975,-0.08370444675001198,True,True,True
20250728,SKIP_OCCUPIED,,,,,,0.0,157328965.98414522,157328965.98414522,A,300781.SZ,20250729,,171701112.62257975,-0.08370444675001198,True,True,True
20250729,EXECUTED,A,300528.SZ,幸福蓝海,20250730,20250731,0.02337772455587504,157328965.98414522,161006959.2155832,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),171701112.62257975,-0.06228354169436057,True,True,True
20250730,SKIP_OCCUPIED,,,,,,0.0,161006959.2155832,161006959.2155832,A,300528.SZ,20250731,,171701112.62257975,-0.06228354169436057,True,True,True
20250731,EXECUTED,M,603273.SH,天元智能,20250801,20250804,-0.017312114714553614,161006959.2155832,158219588.26780158,,,,M兜底:weak;流通市值最小,171701112.62257975,-0.07851739659027268,True,True,True
20250801,SKIP_OCCUPIED,,,,,,0.0,158219588.26780158,158219588.26780158,M,603273.SH,20250804,,171701112.62257975,-0.07851739659027268,True,True,True
20250804,NO_CANDIDATE,,,,,,0.0,158219588.26780158,158219588.26780158,,,,,171701112.62257975,-0.07851739659027268,True,True,True
20250805,NO_CANDIDATE,,,,,,0.0,158219588.26780158,158219588.26780158,,,,,171701112.62257975,-0.07851739659027268,True,True,True
20250806,NO_CANDIDATE,,,,,,0.0,158219588.26780158,158219588.26780158,,,,,171701112.62257975,-0.07851739659027268,True,True,True
20250807,EXECUTED,E,300322.SZ,硕贝德,20250808,20250811,0.022315407652287088,158219588.26780158,161750322.8785746,,,,E_R1:36;first_time=1100_1330,171701112.62257975,-0.05795413665069371,True,True,True
20250808,SKIP_OCCUPIED,,,,,,0.0,161750322.8785746,161750322.8785746,E,300322.SZ,20250811,,171701112.62257975,-0.05795413665069371,True,True,True
20250811,EXECUTED,E,300870.SZ,欧陆通,20250812,20250814,0.22303621230422166,161750322.8785746,197826502.23239678,,,,E_R1:33;first_time=1000_1100,197826502.23239678,0.0,True,True,True
20250812,SKIP_OCCUPIED,,,,,,0.0,197826502.23239678,197826502.23239678,E,300870.SZ,20250814,,197826502.23239678,0.0,True,True,True
20250813,SKIP_OCCUPIED,,,,,,0.0,197826502.23239678,197826502.23239678,E,300870.SZ,20250814,,197826502.23239678,0.0,True,True,True
20250814,NO_CANDIDATE,,,,,,0.0,197826502.23239678,197826502.23239678,,,,,197826502.23239678,0.0,True,True,True
20250815,EXECUTED,E,300539.SZ,横河精密,20250818,20250819,0.10156773861852436,197826502.23239678,217919292.7029538,,,,E_R1:25;first_time=after_1430,217919292.7029538,0.0,True,True,True
20250818,SKIP_OCCUPIED,,,,,,0.0,217919292.7029538,217919292.7029538,E,300539.SZ,20250819,,217919292.7029538,0.0,True,True,True
20250819,EXECUTED,C,605376.SH,博迁新材,20250820,20250822,0.031142793642055955,217919292.7029538,224705908.26622465,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),224705908.26622465,0.0,True,True,True
20250820,SKIP_OCCUPIED,,,,,,0.0,224705908.26622465,224705908.26622465,C,605376.SH,20250822,,224705908.26622465,0.0,True,True,True
20250821,SKIP_OCCUPIED,,,,,,0.0,224705908.26622465,224705908.26622465,C,605376.SH,20250822,,224705908.26622465,0.0,True,True,True
20250822,EXECUTED,E,300113.SZ,顺网科技,20250825,20250826,0.017990378718697853,224705908.26622465,228748452.65626302,,,,E_R1:36;first_time=1000_1100,228748452.65626302,0.0,True,True,True
20250825,SKIP_OCCUPIED,,,,,,0.0,228748452.65626302,228748452.65626302,E,300113.SZ,20250826,,228748452.65626302,0.0,True,True,True
20250826,EXECUTED,N,300971.SZ,博亚精工,20250827,20250828,-0.02580551657539785,228748452.65626302,222845480.66964522,,,,N双分支:CURRENT:LOW_HEIGHT_RETREAT_FIRST_TIME;FIXED_CLOSE;前复权;日期化显式费用,228748452.65626302,-0.02580551657539787,True,True,True
20250827,SKIP_OCCUPIED,,,,,,0.0,222845480.66964522,222845480.66964522,N,300971.SZ,20250828,,228748452.65626302,-0.02580551657539787,True,True,True
20250828,NO_CANDIDATE,,,,,,0.0,222845480.66964522,222845480.66964522,,,,,228748452.65626302,-0.02580551657539787,True,True,True
20250829,EXECUTED,E,300955.SZ,嘉亨家化,20250901,20250902,0.08229639253119768,222845480.66964522,241184859.82063776,,,,E_R1:23;first_time=before_1000,241184859.82063776,0.0,True,True,True
20250901,SKIP_OCCUPIED,,,,,,0.0,241184859.82063776,241184859.82063776,E,300955.SZ,20250902,,241184859.82063776,0.0,True,True,True
20250902,EXECUTED,A,920274.BJ,宏裕包材,20250903,20250904,0.5243675628308736,241184859.82063776,367654376.95649153,,,,A/C逐日独立候选(显式扣佣金/过户费/印花税),367654376.95649153,0.0,True,True,True
